ba,nba,bna,nbna,vspeak,vreply,sid,rid,category,pyalign,dnm,lo1,sd0,pa1,pb1,nu
6,11,3,5,TRUE,FALSE,17837051,62633125,PRO,-0.0822380982369723,-0.00705882352941173,-0.0822380982369717,-0.00705882352941173,-0.0969419451922304,-0.0550597771830268,25
8,11,2,5,TRUE,FALSE,17837051,6631,PRO,0.251314428280906,0.0364372469635627,0.251314428280906,0.0364372469635627,0.245979408565932,0.341069945869843,26
7,9,8,7,TRUE,FALSE,17837051,70502914,PRO,-0.174941449496332,-0.0463709677419355,-0.174941449496332,-0.0463709677419355,-0.18553527139705,-0.18604128232789,31
0,1,1,0,TRUE,FALSE,17837051,8525402,PRO,-0.693147180559945,-0.5,-0.693147180559945,-0.5,-1.09861228866811,-1.09861228866811,2
1,1,2,0,TRUE,TRUE,17837051,94245361,PRO,-0.405465108108164,-0.25,-0.405465108108164,-0.25,-0.510825623765991,-0.451985123743057,4
5,3,4,2,TRUE,TRUE,17837051,961132338,PRO,-0.0408219945202551,-0.0178571428571429,-0.0408219945202553,-0.0178571428571429,-0.0534886849509864,-0.0562538457095221,14
1,1,0,1,FALSE,FALSE,17943537,105966714,PRO,0.405465108108164,0.166666666666667,0.405465108108164,0.166666666666667,0.51082562376599,0.980829253011726,3
2,1,1,0,FALSE,FALSE,17943537,108605734,PRO,-0.105360515657826,-0.0833333333333334,-0.105360515657826,-0.0833333333333334,-0.241162056816888,-0.241162056816888,4
1,3,1,1,FALSE,FALSE,17943537,16868756,PRO,-0.405465108108164,-0.0833333333333333,-0.405465108108164,-0.0833333333333333,-0.51082562376599,-0.51082562376599,6
2,1,0,1,FALSE,FALSE,17943537,2191120380,PRO,0.587786664902119,0.166666666666667,0.587786664902119,0.166666666666667,0.606135803570315,0.916290731874155,4
0,1,1,0,FALSE,TRUE,17943537,242893326,PRO,-0.693147180559945,-0.5,-0.693147180559945,-0.5,-1.09861228866811,-1.09861228866811,2
1,2,0,1,FALSE,FALSE,17943537,346082172,PRO,0.182321556793955,0.0833333333333333,0.182321556793955,0.0833333333333333,0.154150679827258,0.916290731874155,4
8,6,6,1,FALSE,FALSE,17943537,64591392,PRO,-0.324049716622656,-0.0952380952380952,-0.324049716622655,-0.0952380952380952,-0.366244394954883,-0.366244394954883,21
19,7,9,1,FALSE,FALSE,17943537,90694228,PRO,-0.154150679827258,-0.0470085470085471,-0.154150679827258,-0.0470085470085471,-0.190609777654057,-0.19349485739208,36
1,2,2,3,FALSE,FALSE,17943537,99297884,PRO,-0.0689928714869513,-0.0416666666666667,-0.0689928714869514,-0.0416666666666667,-0.141078598259905,-0.141078598259905,8
2,0,1,0,FALSE,TRUE,18101656,14230772,PRO,0.117783035656384,0,0.117783035656384,0,0.0645385211375711,0,3
2,0,1,0,FALSE,TRUE,18101656,14471411,PRO,0.117783035656384,0,0.117783035656384,0,0.0645385211375711,0,3
15,9,9,12,FALSE,FALSE,18101656,14608335,PRO,0.347401307153403,0.0916666666666667,0.347401307153403,0.0916666666666667,0.360360451795909,0.360360451795909,45
0,1,0,1,FALSE,FALSE,18101656,159904799,PRO,0,0,0,0,0,NA,2
7,3,2,2,FALSE,TRUE,18101656,17837051,PRO,0.287682072451781,0.0571428571428571,0.287682072451781,0.0571428571428571,0.256087707033563,0.273453561453411,14
1,3,1,1,FALSE,TRUE,18101656,2195241,PRO,-0.405465108108164,-0.0833333333333333,-0.405465108108164,-0.0833333333333333,-0.51082562376599,-0.51082562376599,6
7,3,3,5,FALSE,FALSE,18101656,281566410,PRO,0.51082562376599,0.144444444444444,0.510825623765991,0.144444444444444,0.553101106914229,0.553101106914229,18
6,13,6,11,FALSE,FALSE,18101656,6631,PRO,-0.100083458556983,-0.0175438596491228,-0.100083458556983,-0.0175438596491228,-0.105360515657826,-0.105360515657826,36
3,0,1,2,FALSE,TRUE,18101656,681473,PRO,0.693147180559945,0.333333333333333,0.693147180559945,0.333333333333333,0.847297860387204,0.78845736036427,6
4,0,2,1,FALSE,FALSE,18101656,92112822,PRO,0.328504066972036,0.142857142857143,0.328504066972036,0.142857142857143,0.352220593589352,0.307484699747961,7
0,2,1,0,FALSE,TRUE,18101656,950531,PRO,-0.980829253011726,-0.333333333333333,-0.980829253011726,-0.333333333333333,-1.32175583998232,-1.79175946922805,3
0,4,1,5,FALSE,FALSE,18300968,1101561128,PRO,-0.405465108108164,-0.1,-0.405465108108165,-0.1,-0.916290731874155,-2.06142303617716,10
7,1,8,2,FALSE,FALSE,18300968,1262711371,PRO,0.0645385211375712,0.0416666666666666,0.0645385211375706,0.0416666666666666,0.0746299745667858,0.0805263836200876,18
1,2,1,0,FALSE,FALSE,18300968,14608335,PRO,-0.51082562376599,-0.166666666666667,-0.51082562376599,-0.166666666666667,-0.693147180559945,-0.693147180559945,4
1,1,0,3,FALSE,TRUE,18300968,17837051,PRO,0.916290731874155,0.3,0.916290731874155,0.3,1.54044504094715,2.07944154167984,5
4,4,4,6,FALSE,FALSE,18300968,197869772,PRO,0.182321556793955,0.0555555555555556,0.182321556793954,0.0555555555555556,0.200670695462151,0.200670695462151,18
1,1,0,1,FALSE,TRUE,18300968,22522178,PRO,0.405465108108164,0.166666666666667,0.405465108108164,0.166666666666667,0.51082562376599,0.980829253011726,3
1,1,3,3,FALSE,FALSE,18300968,23116875,PRO,0,0,0,0,-0.108213584640233,-2.22044604925031e-16,8
3,0,0,2,FALSE,FALSE,18300968,244602804,PRO,1.16315080980568,0.4,1.16315080980568,0.4,1.50407739677627,1.50407739677627,5
10,9,13,11,FALSE,FALSE,18300968,45560271,PRO,-0.0275879565188289,-0.00856793145654833,-0.0275879565188286,-0.00856793145654833,-0.029407429615913,-0.0274347709341942,43
1,2,0,2,FALSE,FALSE,18300968,56347262,PRO,0.470003629245736,0.133333333333333,0.470003629245736,0.133333333333333,0.693147180559946,1.50407739677627,5
0,1,0,1,FALSE,TRUE,18300968,5943622,PRO,0,0,0,0,0,NA,2
11,12,7,1,FALSE,FALSE,18300968,62633125,PRO,-0.510825623765991,-0.102384291725105,-0.51082562376599,-0.102384291725105,-0.564314308716977,-0.557092378667606,31
1,1,1,5,FALSE,TRUE,18300968,961132338,PRO,0.693147180559945,0.25,0.693147180559945,0.25,0.847297860387203,0.847297860387203,8
21,11,12,12,FALSE,FALSE,202967558,1524593612,PRO,0.2578291093021,0.0669642857142857,0.2578291093021,0.0669642857142857,0.262311285738439,0.261719311204244,56
3,5,4,1,FALSE,FALSE,202967558,1550423083,PRO,-0.579818495252942,-0.163461538461538,-0.579818495252942,-0.163461538461538,-0.649662068620207,-0.654361155524789,13
1,0,0,1,FALSE,FALSE,202967558,2326631202,PRO,0.693147180559945,0.5,0.693147180559945,0.5,1.09861228866811,1.09861228866811,2
1,0,0,1,FALSE,FALSE,202967558,2393106786,PRO,0.693147180559945,0.5,0.693147180559945,0.5,1.09861228866811,1.09861228866811,2
5,2,0,6,FALSE,FALSE,202967558,2542847994,PRO,1.67397643357167,0.32967032967033,1.67397643357167,0.32967032967033,2.19722457733622,2.50552593699074,13
1,1,2,0,FALSE,FALSE,202967558,2770000610,PRO,-0.405465108108164,-0.25,-0.405465108108164,-0.25,-0.510825623765991,-0.451985123743057,4
3,14,8,9,FALSE,FALSE,202967558,2787488924,PRO,-0.810930216216329,-0.147058823529412,-0.810930216216329,-0.147058823529412,-0.887303195000903,-0.918059078930897,34
4,5,8,5,FALSE,FALSE,202967558,2801069456,PRO,-0.277631736598279,-0.101010101010101,-0.27763173659828,-0.101010101010101,-0.309172609953729,-0.294799540220645,22
0,1,0,1,FALSE,FALSE,202967558,328575829,PRO,0,0,0,0,0,NA,2
3,3,1,1,FALSE,FALSE,202967558,507910985,PRO,0,0,2.22044604925031e-16,0,-0.0851578083403066,2.22044604925031e-16,8
2,4,4,4,FALSE,FALSE,202967558,543363122,PRO,-0.287682072451781,-0.0952380952380952,-0.28768207245178,-0.0952380952380952,-0.349459432148024,-0.349459432148024,14
7,4,8,7,FALSE,FALSE,202967558,801478310,PRO,0.150480950938296,0.0594405594405595,0.150480950938296,0.0594405594405595,0.161300531540165,0.16371402972965,26
1,0,3,0,FALSE,FALSE,202967558,916612646,PRO,-0.182321556793955,0,-0.182321556793955,0,-0.262364264467491,0,4
3,0,1,1,FALSE,FALSE,204317520,141189901,PRO,0.470003629245736,0.2,0.470003629245736,0.2,0.523248143764548,0.45953232937844,5
3,5,5,2,FALSE,FALSE,204317520,151338729,PRO,-0.51082562376599,-0.158333333333333,-0.510825623765991,-0.158333333333333,-0.56633172990086,-0.56633172990086,15
5,2,4,1,FALSE,FALSE,204317520,23270710,PRO,-0.0689928714869515,-0.0357142857142857,-0.0689928714869519,-0.0357142857142857,-0.0903226382932858,-0.0966268356890716,12
0,1,0,1,FALSE,TRUE,204317520,24922570,PRO,0,0,0,0,0,NA,2
48,12,10,13,FALSE,FALSE,204317520,27160196,PRO,0.585666465135365,0.101204819277108,0.585666465135365,0.101204819277108,0.580948083588811,0.582703121146031,83
1,0,0,1,FALSE,FALSE,204317520,2728446503,PRO,0.693147180559945,0.5,0.693147180559945,0.5,1.09861228866811,1.09861228866811,2
7,3,3,3,FALSE,FALSE,204317520,280935165,PRO,0.287682072451781,0.075,0.287682072451781,0.075,0.29159291044378,0.29159291044378,16
4,1,1,4,FALSE,FALSE,204317520,281238535,PRO,0.916290731874155,0.3,0.916290731874155,0.3,1.09861228866811,1.09861228866811,10
1,0,3,2,FALSE,FALSE,204317520,317076339,PRO,0.154150679827258,0.333333333333333,0.154150679827258,0.333333333333333,0.100083458556983,0.310154928303839,6
37,12,19,7,FALSE,FALSE,204317520,388051243,PRO,0.0422327636232729,0.00843537414965978,0.0422327636232729,0.00843537414965978,0.0339883864400341,0.031726331420284,75
7,2,0,2,FALSE,TRUE,204317520,40981798,PRO,1.06784063000136,0.141414141414141,1.06784063000136,0.141414141414141,1.05314991459135,1.28093384546206,11
2,1,1,0,FALSE,FALSE,204317520,461410856,PRO,-0.105360515657826,-0.0833333333333334,-0.105360515657826,-0.0833333333333334,-0.241162056816888,-0.241162056816888,4
0,2,1,1,FALSE,FALSE,204317520,47544413,PRO,-0.693147180559945,-0.25,-0.693147180559945,-0.25,-1.09861228866811,-1.6094379124341,4
2,1,1,1,FALSE,FALSE,204317520,83943787,PRO,0.182321556793955,0.0666666666666667,0.182321556793955,0.0666666666666667,0.19782574332992,0.19782574332992,5
8,4,4,3,FALSE,FALSE,21518732,104600448,PRO,0.14595391262308,0.0350877192982456,0.14595391262308,0.0350877192982456,0.137021797564291,0.137021797564291,19
1,0,3,0,FALSE,FALSE,21518732,14534135,PRO,-0.182321556793955,0,-0.182321556793955,0,-0.262364264467491,0,4
6,3,15,9,FALSE,FALSE,21518732,15108640,PRO,0.0335226920386435,0.0303030303030303,0.0335226920386433,0.0303030303030303,0.0264332570681547,0.0592556962090929,33
2,2,2,2,FALSE,FALSE,21518732,18567399,PRO,0,0,0,0,0,0,8
1,1,1,1,FALSE,TRUE,21518732,24751910,PRO,0,0,0,0,0,0,4
3,1,1,1,FALSE,FALSE,21518732,255187597,PRO,0.287682072451781,0.0833333333333334,0.287682072451781,0.0833333333333334,0.27763173659828,0.27763173659828,6
5,1,1,2,FALSE,TRUE,21518732,25570250,PRO,0.628608659422374,0.166666666666667,0.628608659422374,0.166666666666667,0.664159643686693,0.664159643686693,9
5,5,2,4,FALSE,FALSE,21518732,6397742,PRO,0.287682072451781,0.0625,0.287682072451781,0.0625,0.310154928303839,0.35036134878188,16
0,1,0,1,FALSE,FALSE,21518732,65503437,PRO,0,0,0,0,0,NA,2
1,1,0,2,FALSE,FALSE,2226917486,141849481,PRO,0.693147180559945,0.25,0.693147180559945,0.25,1.09861228866811,1.6094379124341,4
4,7,4,1,FALSE,FALSE,2226917486,1630541588,PRO,-0.619039208406224,-0.136363636363636,-0.619039208406224,-0.136363636363636,-0.693147180559945,-0.693147180559945,16
0,4,1,2,FALSE,FALSE,2226917486,1703256930,PRO,-0.8754687373539,-0.142857142857143,-0.8754687373539,-0.142857142857143,-1.23474446299269,-2.30258509299405,7
1,0,1,1,FALSE,FALSE,2226917486,2360331231,PRO,0.287682072451781,0.333333333333333,0.287682072451781,0.333333333333333,0.405465108108164,0.405465108108164,3
2,1,0,1,FALSE,FALSE,2226917486,2369826732,PRO,0.587786664902119,0.166666666666667,0.587786664902119,0.166666666666667,0.606135803570315,0.916290731874155,4
2,1,1,1,FALSE,FALSE,2226917486,2405927125,PRO,0.182321556793955,0.0666666666666667,0.182321556793955,0.0666666666666667,0.19782574332992,0.19782574332992,5
1,0,1,0,FALSE,FALSE,2226917486,2408052787,PRO,0,0,0,0,0,0,2
1,13,1,9,FALSE,FALSE,2226917486,2454357277,PRO,-0.287682072451781,-0.0119047619047619,-0.287682072451781,-0.0119047619047619,-0.310154928303839,-0.310154928303839,24
0,1,2,2,FALSE,FALSE,2226917486,2547026900,PRO,-0.405465108108164,-0.4,-0.405465108108165,-0.4,-1.48160454092422,-0.8754687373539,5
1,4,1,8,FALSE,FALSE,2226917486,2570770026,PRO,0.451985123743057,0.0571428571428572,0.451985123743057,0.0571428571428572,0.510825623765991,0.510825623765991,14
3,8,3,6,FALSE,FALSE,2226917486,2644700574,PRO,-0.167054084663166,-0.0272727272727273,-0.167054084663166,-0.0272727272727273,-0.182321556793954,-0.182321556793954,20
1,1,0,2,FALSE,FALSE,2226917486,2739918459,PRO,0.693147180559945,0.25,0.693147180559945,0.25,1.09861228866811,1.6094379124341,4
1,2,1,1,FALSE,FALSE,2226917486,342984354,PRO,-0.22314355131421,-0.0666666666666667,-0.22314355131421,-0.0666666666666667,-0.287682072451781,-0.287682072451781,5
1,1,2,3,FALSE,FALSE,2226917486,422486035,PRO,0.154150679827258,0.0714285714285715,0.154150679827258,0.0714285714285715,0.117783035656383,0.162518929497775,7
6,5,11,5,FALSE,FALSE,2226917486,969577423,PRO,-0.213574100298059,-0.0841750841750842,-0.213574100298059,-0.0841750841750842,-0.228501494207579,-0.213700485799283,27
0,1,1,0,FALSE,FALSE,23116875,1101561128,PRO,-0.693147180559945,-0.5,-0.693147180559945,-0.5,-1.09861228866811,-1.09861228866811,2
3,7,2,3,FALSE,FALSE,23116875,14096763,PRO,-0.251314428280906,-0.0333333333333333,-0.251314428280906,-0.0333333333333333,-0.287682072451781,-0.249460859631583,15
0,1,0,1,FALSE,TRUE,23116875,14802885,PRO,0,0,0,0,0,NA,2
0,1,1,0,FALSE,TRUE,23116875,167518667,PRO,-0.693147180559945,-0.5,-0.693147180559945,-0.5,-1.09861228866811,-1.09861228866811,2
0,1,0,1,FALSE,TRUE,23116875,17837051,PRO,0,0,0,0,0,NA,2
0,2,6,4,FALSE,FALSE,23116875,18160106,PRO,-0.847297860387204,-0.5,-0.847297860387203,-0.5,-2.31163492851396,-1.26566637333128,12
2,2,2,4,FALSE,FALSE,23116875,18300968,PRO,0.287682072451781,0.1,0.287682072451781,0.1,0.336472236621213,0.336472236621213,10
0,5,4,2,FALSE,FALSE,23116875,197869772,PRO,-1.47590651980958,-0.363636363636364,-1.47590651980958,-0.363636363636364,-2.12823170584927,-2.33075596996074,11
3,1,1,1,FALSE,FALSE,23116875,211106542,PRO,0.287682072451781,0.0833333333333334,0.287682072451781,0.0833333333333334,0.27763173659828,0.27763173659828,6
1,1,1,1,FALSE,FALSE,23116875,244602804,PRO,0,0,0,0,0,0,4
3,2,0,4,FALSE,FALSE,23116875,286654612,PRO,1.23214368129263,0.266666666666667,1.23214368129263,0.266666666666667,1.67397643357167,2.12026353620009,9
6,4,2,1,FALSE,FALSE,23116875,56347262,PRO,-0.0281708769666962,-0.0153846153846154,-0.0281708769666966,-0.0153846153846154,-0.117783035656384,-0.0836141400411339,13
1,2,6,2,FALSE,TRUE,23116875,57268394,PRO,-0.559615787935423,-0.303030303030303,-0.559615787935422,-0.303030303030303,-0.784118958765672,-0.589157467035898,11
1,2,1,2,FALSE,FALSE,23116875,6631,PRO,0,0,0,0,0,0,6
1,2,0,3,FALSE,FALSE,23116875,73623921,PRO,0.693147180559945,0.166666666666667,0.693147180559945,0.166666666666667,1.09861228866811,1.94591014905531,6
1,2,1,1,FALSE,TRUE,23116875,961132338,PRO,-0.22314355131421,-0.0666666666666667,-0.22314355131421,-0.0666666666666667,-0.287682072451781,-0.287682072451781,5
0,1,2,2,FALSE,FALSE,2326078148,120506040,PRO,-0.405465108108164,-0.4,-0.405465108108165,-0.4,-1.48160454092422,-0.8754687373539,5
0,2,0,1,FALSE,FALSE,2326078148,129696863,PRO,-0.287682072451781,0,-0.287682072451781,0,-0.405465108108164,NA,3
1,2,0,3,FALSE,FALSE,2326078148,1630541588,PRO,0.693147180559945,0.166666666666667,0.693147180559945,0.166666666666667,1.09861228866811,1.94591014905531,6
0,2,0,4,FALSE,FALSE,2326078148,1638689564,PRO,0.405465108108164,0,0.405465108108164,0,0.51082562376599,NA,6
2,1,5,1,FALSE,FALSE,2326078148,2283003902,PRO,-0.22314355131421,-0.111111111111111,-0.22314355131421,-0.111111111111111,-0.267062785249045,-0.172752105777804,9
2,2,1,0,FALSE,FALSE,2326078148,2405927125,PRO,-0.287682072451781,-0.1,-0.287682072451781,-0.1,-0.474457979595116,-0.430782916092454,5
1,1,2,4,FALSE,FALSE,2326078148,2408052787,PRO,0.287682072451781,0.125,0.287682072451781,0.125,0.259511195485084,0.300754154019134,8
6,9,2,21,FALSE,FALSE,2326078148,2454357277,PRO,1.23296034119919,0.189473684210526,1.23296034119919,0.189473684210526,1.38766704493186,1.43848011429046,38
2,0,2,1,FALSE,FALSE,2326078148,2471241978,PRO,0.22314355131421,0.2,0.22314355131421,0.2,0.287682072451781,0.287682072451781,5
0,3,0,1,FALSE,FALSE,2326078148,2735483045,PRO,-0.51082562376599,0,-0.51082562376599,0,-0.693147180559946,NA,4
1,2,1,0,FALSE,FALSE,2326078148,333935241,PRO,-0.51082562376599,-0.166666666666667,-0.51082562376599,-0.166666666666667,-0.693147180559945,-0.693147180559945,4
1,1,1,1,FALSE,FALSE,2326078148,38779654,PRO,0,0,0,0,0,0,4
1,2,1,0,FALSE,FALSE,2326078148,954959281,PRO,-0.51082562376599,-0.166666666666667,-0.51082562376599,-0.166666666666667,-0.693147180559945,-0.693147180559945,4
1,3,0,1,FALSE,FALSE,2326631202,1278377796,PRO,0,0.05,2.22044604925031e-16,0.05,-0.105360515657826,0.8754687373539,5
1,3,1,2,FALSE,FALSE,2326631202,131395119,PRO,-0.182321556793955,-0.0357142857142857,-0.182321556793955,-0.0357142857142857,-0.22314355131421,-0.22314355131421,7
2,0,1,0,FALSE,FALSE,2326631202,1409345514,PRO,0.117783035656384,0,0.117783035656384,0,0.0645385211375711,0,3
0,1,0,2,FALSE,FALSE,2326631202,1419760880,PRO,0.287682072451781,0,0.287682072451781,0,0.405465108108165,NA,3
6,13,4,9,FALSE,FALSE,2326631202,1700188968,PRO,0,0.00328947368421051,0,0.00328947368421051,0.00475060275859773,0.024339068305268,32
4,1,1,2,FALSE,FALSE,2326631202,2368756902,PRO,0.579818495252942,0.175,0.579818495252942,0.175,0.640503447074523,0.640503447074523,8
16,2,15,6,FALSE,FALSE,2326631202,2393106786,PRO,0.200386564191594,0.094017094017094,0.200386564191594,0.094017094017094,0.209274581154651,0.207991746293608,39
3,0,1,0,FALSE,FALSE,2326631202,2415000476,PRO,0.182321556793955,0,0.182321556793955,0,0.0689928714869515,0,4
0,5,0,2,FALSE,FALSE,2326631202,2542847994,PRO,-0.559615787935423,0,-0.559615787935423,0,-0.693147180559945,NA,7
0,1,0,2,FALSE,FALSE,2326631202,2549056820,PRO,0.287682072451781,0,0.287682072451781,0,0.405465108108165,NA,3
2,1,5,2,FALSE,FALSE,2326631202,2602316418,PRO,-0.105360515657826,-0.0333333333333333,-0.105360515657826,-0.0333333333333333,-0.141650517063027,-0.0540672212702762,10
2,1,1,1,FALSE,FALSE,2326631202,2605700424,PRO,0.182321556793955,0.0666666666666667,0.182321556793955,0.0666666666666667,0.19782574332992,0.19782574332992,5
1,0,2,4,FALSE,FALSE,2326631202,2680501463,PRO,0.575364144903562,0.571428571428571,0.575364144903562,0.571428571428571,0.624154309072994,0.722134717433198,7
1,2,0,2,FALSE,FALSE,2326631202,2765709018,PRO,0.470003629245736,0.133333333333333,0.470003629245736,0.133333333333333,0.693147180559946,1.50407739677627,5
2,6,1,0,FALSE,FALSE,2326631202,2787488924,PRO,-0.798507696217772,-0.0833333333333333,-0.798507696217772,-0.0833333333333333,-1.07919420281101,-0.944461608840851,9
2,0,1,0,FALSE,FALSE,2326631202,2801069456,PRO,0.117783035656384,0,0.117783035656384,0,0.0645385211375711,0,3
0,7,4,2,FALSE,FALSE,2326631202,2834753988,PRO,-1.72722094809048,-0.307692307692308,-1.72722094809048,-0.307692307692308,-2.26515868747493,-2.77258872223978,13
0,1,0,9,FALSE,FALSE,2326631202,368174870,PRO,1.29928298413026,0,1.29928298413026,0,1.6094379124341,NA,10
9,3,1,6,FALSE,FALSE,2326631202,507910985,PRO,1.16760516015506,0.223684210526316,1.16760516015506,0.223684210526316,1.28999113257457,1.34569338549765,19
11,20,8,15,FALSE,FALSE,2326631202,801478310,PRO,0.0100503358535016,0.00298685782556751,0.0100503358535011,0.00298685782556751,0.0123425231983867,0.0192155239817522,54
1,1,0,1,FALSE,FALSE,2393106786,1650981650,PRO,0.405465108108164,0.166666666666667,0.405465108108164,0.166666666666667,0.51082562376599,0.980829253011726,3
2,0,0,1,FALSE,FALSE,2393106786,1700188968,PRO,0.810930216216329,0.333333333333333,0.810930216216329,0.333333333333333,0.980829253011726,0.980829253011726,3
3,2,0,2,FALSE,FALSE,2393106786,229444481,PRO,0.826678573184468,0.171428571428571,0.826678573184468,0.171428571428571,0.955511445027436,1.38629436111989,7
8,24,1,6,FALSE,FALSE,2393106786,2326631202,PRO,0.174941449496332,0.0192307692307692,0.174941449496332,0.0192307692307692,0.160895760545438,0.48317409243548,39
1,2,2,1,FALSE,FALSE,2393106786,2485590771,PRO,-0.405465108108164,-0.166666666666667,-0.405465108108164,-0.166666666666667,-0.510825623765991,-0.510825623765991,6
1,2,1,0,FALSE,FALSE,2393106786,2685270413,PRO,-0.51082562376599,-0.166666666666667,-0.51082562376599,-0.166666666666667,-0.693147180559945,-0.693147180559945,4
0,1,1,0,FALSE,FALSE,2393106786,612669469,PRO,-0.693147180559945,-0.5,-0.693147180559945,-0.5,-1.09861228866811,-1.09861228866811,2
4,6,1,7,FALSE,FALSE,2393106786,801478310,PRO,0.7339691750802,0.122222222222222,0.733969175080201,0.122222222222222,0.873844041626898,1.00764051046238,18
0,1,1,0,FALSE,FALSE,2405927125,2226917486,PRO,-0.693147180559945,-0.5,-0.693147180559945,-0.5,-1.09861228866811,-1.09861228866811,2
1,0,1,0,FALSE,FALSE,2405927125,2326078148,PRO,0,0,0,0,0,0,2
2,3,3,3,FALSE,FALSE,2405927125,2369826732,PRO,-0.154150679827258,-0.0545454545454545,-0.154150679827258,-0.0545454545454545,-0.187598613894798,-0.187598613894798,11
7,8,1,6,FALSE,FALSE,2405927125,2454357277,PRO,0.750305594399894,0.103030303030303,0.750305594399894,0.103030303030303,0.825833621718904,0.993251773010283,22
2,1,2,0,FALSE,FALSE,2405927125,2547026900,PRO,-0.22314355131421,-0.133333333333333,-0.22314355131421,-0.133333333333333,-0.287682072451781,-0.287682072451781,5
3,5,2,8,FALSE,FALSE,2405927125,2735483045,PRO,0.470003629245736,0.0972222222222222,0.470003629245735,0.0972222222222222,0.543615446588982,0.564636072663563,18
2,2,3,6,FALSE,FALSE,2405927125,2739918459,PRO,0.318453731118535,0.115384615384615,0.318453731118535,0.115384615384615,0.333144446528538,0.342944751126831,13
2,0,1,1,FALSE,FALSE,2405927125,2881265854,PRO,0.405465108108164,0.25,0.405465108108164,0.25,0.510825623765991,0.451985123743057,4
4,3,5,5,FALSE,FALSE,2405927125,342984354,PRO,0.105360515657826,0.042016806722689,0.105360515657826,0.042016806722689,0.114153267605805,0.118964370702215,17
2,3,11,4,FALSE,FALSE,2454357277,141849481,PRO,-0.498991166118988,-0.25,-0.498991166118988,-0.25,-0.628608659422374,-0.499917287001853,20
0,1,4,7,FALSE,FALSE,2454357277,1630541588,PRO,-0.143100843640673,-0.333333333333333,-0.143100843640673,-0.333333333333333,-2.10006082888257,-0.773189888233481,12
3,1,1,3,FALSE,FALSE,2454357277,1703256930,PRO,0.693147180559945,0.25,0.693147180559945,0.25,0.847297860387204,0.847297860387204,8
1,0,2,9,FALSE,FALSE,2454357277,2226917486,PRO,1.06087196068526,0.75,1.06087196068526,0.75,1.13783300182139,1.20397280432594,12
0,2,2,7,FALSE,FALSE,2454357277,2306577137,PRO,-0.0870113769896297,-0.181818181818182,-0.0870113769896297,-0.181818181818182,-1.28093384546206,-1.28093384546206,11
6,3,2,11,FALSE,FALSE,2454357277,2326078148,PRO,1.15745278869104,0.303030303030303,1.15745278869104,0.303030303030303,1.31494021344726,1.32687094064909,22
2,2,4,2,FALSE,FALSE,2454357277,2405927125,PRO,-0.22314355131421,-0.1,-0.22314355131421,-0.1,-0.269663566949103,-0.2340726218464,10
3,0,2,5,FALSE,FALSE,2454357277,2504998400,PRO,0.8754687373539,0.5,0.8754687373539,0.5,1.05416052609728,1.02961941718116,10
0,1,3,1,FALSE,FALSE,2454357277,2547026900,PRO,-0.693147180559945,-0.6,-0.693147180559945,-0.6,-1.85629799036563,-0.8754687373539,5
3,3,0,6,FALSE,FALSE,2454357277,2570770026,PRO,1.38629436111989,0.25,1.38629436111989,0.25,1.94591014905531,2.56494935746154,12
4,6,5,21,FALSE,FALSE,2454357277,269890700,PRO,0.664976303593249,0.15,0.664976303593249,0.15,0.687870123459102,0.686632499538751,36
1,0,1,0,FALSE,FALSE,2454357277,2739918459,PRO,0,0,0,0,0,0,2
0,1,5,0,FALSE,FALSE,2454357277,342984354,PRO,-0.944461608840851,-0.833333333333333,-0.944461608840851,-0.833333333333333,-2.33537491581704,-0.847297860387203,6
2,1,0,1,TRUE,FALSE,24613756,108200542,PRO,0.587786664902119,0.166666666666667,0.587786664902119,0.166666666666667,0.606135803570315,0.916290731874155,4
1,0,0,1,TRUE,FALSE,24613756,1222761990,PRO,0.693147180559945,0.5,0.693147180559945,0.5,1.09861228866811,1.09861228866811,2
5,2,4,1,TRUE,TRUE,24613756,134954857,PRO,-0.0689928714869515,-0.0357142857142857,-0.0689928714869519,-0.0357142857142857,-0.0903226382932858,-0.0966268356890716,12
0,1,0,1,TRUE,TRUE,24613756,14222536,PRO,0,0,0,0,0,NA,2
2,5,1,3,TRUE,FALSE,24613756,1496956152,PRO,0,0.012987012987013,0,0.012987012987013,0.00692044284457394,0.109814866007207,11
1,1,0,1,TRUE,FALSE,24613756,1524593612,PRO,0.405465108108164,0.166666666666667,0.405465108108164,0.166666666666667,0.51082562376599,0.980829253011726,3
1,1,1,0,TRUE,TRUE,24613756,16547369,PRO,-0.287682072451781,-0.166666666666667,-0.287682072451781,-0.166666666666667,-0.405465108108164,-0.405465108108164,3
1,1,2,0,TRUE,FALSE,24613756,1682261624,PRO,-0.405465108108164,-0.25,-0.405465108108164,-0.25,-0.510825623765991,-0.451985123743057,4
23,33,11,20,TRUE,FALSE,24613756,173810245,PRO,0.129211731480006,0.0199096880131363,0.129211731480007,0.0199096880131363,0.13101702036945,0.142221198511884,87
2,0,1,1,TRUE,TRUE,24613756,180949358,PRO,0.405465108108164,0.25,0.405465108108164,0.25,0.510825623765991,0.451985123743057,4
2,0,0,1,TRUE,FALSE,24613756,1954984082,PRO,0.810930216216329,0.333333333333333,0.810930216216329,0.333333333333333,0.980829253011726,0.980829253011726,3
