Bottom Level Word,Approx Branch Length,Total Branch Frequency,BLC 1,BLC 1 Frequency,BLC 1 Branch Freq Proportion,BLC 1 Location,BLC 2,BLC 2 Frequency,BLC 2 Branch Freq Proportion,BLC 2 Location,BLC 3,BLC 3 Frequency,BLC 3 Branch Freq Proportion,BLC 3 Location
"('therapeutics', 'medicine', 'medical_science')",10,121258,science,74582,0.6150686964983754,0.5,medicine,28114,0.23185274373649573,0.9,discipline,16641,0.13723630605815698,0.4
"('ermine', 'fur', 'animal_skin')",8,81674,material,57671,0.706112104219213,0.375,substance,17850,0.21855180351152143,0.25,fur,6031,0.07384234885030731,0.875
"('refection', 'meal', 'nutriment')",5,143480,food,119560,0.8332868692500697,0.4,meal,23898,0.1665597992751603,0.8,nutriment,14,9.757457485363813e-05,0.6
"('whitefish', 'seafood', 'solid')",4,4905,seafood,3410,0.6952089704383282,0.75,solid,1289,0.2627930682976555,0.5,whitefish,206,0.04199796126401631,1.0
"('embezzler', 'deceiver', 'thief')",10,136225,person,123634,0.9075720315654249,0.4,criminal,6929,0.05086437878509818,0.7,thief,5367,0.03939805468893375,0.8
"('culvert', 'tube', 'conduit')",4,15739,tube,14361,0.9124467882330517,0.75,conduit,1129,0.07173263866827626,0.5,culvert,249,0.01582057309867209,1.0
"('garlic', 'alliaceous_plant', 'liliaceous_plant')",7,13390,garlic,13390,1.0,1.0,NA,0,0.0,NA,NA,0,0.0,NA
"('ferry', 'commerce', 'transaction')",5,22573,commerce,11628,0.5151286935719666,0.8,transaction,7868,0.3485580117839897,0.6,ferry,3077,0.13631329464404376,0.8
"('stiffener', 'filler', 'sealing_material')",6,76434,material,57671,0.7545202396839104,0.5,substance,17850,0.23353481434963497,0.3333333333333333,filler,879,0.01150011774864589,0.8333333333333334
"('Netherlander', 'European', 'inhabitant')",7,127679,person,123634,0.9683189874607414,0.5714285714285714,inhabitant,4045,0.03168101253925861,0.7142857142857143,NA,0,0.0,NA
"('lumen', 'luminous_flux_unit', 'light_unit')",6,366,lumen,366,1.0,1.0,NA,0,0.0,NA,NA,0,0.0,NA
"('contortionist', 'acrobat', 'athlete')",8,151126,person,123634,0.8180855709805064,0.5,athlete,25095,0.16605349178830908,0.75,contestant,2079,0.013756732792504268,0.625
"('asshole', 'unpleasant_person', 'unwelcome_person')",7,125557,person,123634,0.9846842469953886,0.5714285714285714,asshole,1923,0.015315753004611452,1.0,NA,0,0.0,NA
"('SA', 'militia', 'military_unit')",5,78244,organization,72733,0.9295664843310669,0.4,militia,5511,0.07043351566893308,0.8,NA,0,0.0,NA
"('myocardium', 'cardiac_muscle', 'animal_tissue')",6,13203,tissue,13159,0.9966674240702871,0.5,myocardium,44,0.003332575929712944,1.0,NA,0,0.0,NA
"('radiocarbon', 'carbon', 'chemical_element')",5,31060,substance,17850,0.5746941403734707,0.4,carbon,13047,0.42005795235028975,0.8,radiocarbon,163,0.005247907276239536,1.0
"('barbital', 'barbiturate', 'sedative-hypnotic')",8,92671,drug,92238,0.9953275566250499,0.375,sedative,289,0.003118559204065997,0.625,barbiturate,144,0.0015538841708840955,0.875
"('tapering', 'lowering', 'change_of_magnitude')",4,403,lowering,403,1.0,0.75,NA,0,0.0,NA,NA,0,0.0,NA
"('peekaboo', ""child's_game"", 'game')",4,156162,game,156057,0.9993276213163254,0.5,peekaboo,105,0.0006723786836746456,1.0,NA,0,0.0,NA
"('argosy', 'steamship_company', 'business')",5,238441,business,165703,0.6949434031898877,0.6,organization,72733,0.30503562726209,0.4,argosy,5,2.0969548022361925e-05,1.0
"('cub', 'unskilled_person', 'person')",6,130815,person,123634,0.9451056835989756,0.6666666666666666,cub,7181,0.054894316401024344,1.0,NA,0,0.0,NA
"('bluepoint', 'oyster', 'bivalve')",8,63097,animal,57288,0.9079354010491782,0.375,oyster,5036,0.07981362029890486,0.875,invertebrate,396,0.006276051159326117,0.5
"('supermodel', 'mannequin', 'assistant')",8,208139,person,123634,0.5939972806634028,0.5,worker,76200,0.36610149947871373,0.625,assistant,7090,0.03406377468902993,0.75
"('tor', 'rock', 'natural_object')",4,49707,rock,48928,0.9843281630353874,0.75,tor,779,0.01567183696461263,1.0,NA,0,0.0,NA
"('scarlet', 'red', 'chromatic_color')",5,99068,color,92512,0.933823232527153,0.4,red,6373,0.0643295514192272,0.8,scarlet,183,0.0018472160536197359,1.0
"('banking', 'management', 'social_control')",5,55817,management,49317,0.8835480230037444,0.8,banking,6500,0.11645197699625562,1.0,NA,0,0.0,NA
"('distention', 'expansion', 'change_of_magnitude')",4,12892,expansion,12862,0.9976729754886752,0.75,distention,30,0.0023270245113248527,0.5,NA,0,0.0,NA
"('exorcism', 'supernaturalism', 'belief')",5,32930,belief,30786,0.9348921955663528,0.6,cognition,1714,0.05204980261160037,0.4,exorcism,388,0.011782569085939873,1.0
"('obbligato', 'tune', 'music')",4,117926,music,111896,0.9488662381493479,0.5,tune,6021,0.05105744280311382,0.75,obbligato,9,7.631904753828673e-05,1.0
"('trapeze', 'mechanical_device', 'plaything')",5,28620,device,28031,0.9794199860237596,0.4,plaything,332,0.011600279524807827,0.4,trapeze,257,0.008979734451432565,1.0
"('wagoner', 'worker', 'person')",6,199974,person,123634,0.6182503725484313,0.6666666666666666,worker,76200,0.38104953643973716,0.8333333333333334,wagoner,140,0.0007000910118315382,1.0
"('galvanization', 'stimulation', 'arousal')",5,4435,stimulation,2559,0.5770011273957159,0.8,arousal,1868,0.42119503945885006,0.6,galvanization,8,0.0018038331454340473,0.6
"('hoecake', 'johnnycake', 'cornbread')",10,139573,food,119560,0.85661266863935,0.2,bread,18371,0.1316228783503973,0.6,solid,1289,0.009235310554333574,0.2
"('Capricorn', 'person', 'causal_agent')",5,123634,person,123634,1.0,0.8,NA,0,0.0,NA,NA,0,0.0,NA
"('sourdough', 'prospector', 'settler')",14,272956,person,123634,0.45294479696361317,0.2857142857142857,worker,76200,0.279165872887938,0.35714285714285715,employee,46337,0.16975996131244597,0.42857142857142855
"('Sunnite', 'Muslim', 'religious_person')",7,123634,person,123634,1.0,0.5714285714285714,NA,0,0.0,NA,NA,0,0.0,NA
"('charger', 'saddle_horse', 'horse')",13,97314,animal,57288,0.5886922744928788,0.23076923076923078,horse,33158,0.34073206321803645,0.8461538461538461,mammal,3827,0.03932630453994287,0.46153846153846156
"('Swede', 'European', 'inhabitant')",7,127679,person,123634,0.9683189874607414,0.5714285714285714,inhabitant,4045,0.03168101253925861,0.7142857142857143,NA,0,0.0,NA
"('falsetto', 'head_register', 'timbre')",4,813,timbre,540,0.6642066420664207,0.5,falsetto,273,0.33579335793357934,1.0,NA,0,0.0,NA
"('cornflower', 'flower', 'angiosperm')",7,24778,flower,24572,0.9916861732181774,0.8571428571428571,angiosperm,134,0.005408023246428283,0.7142857142857143,cornflower,72,0.0029058035353943016,1.1428571428571428
"('digitization', 'thinking', 'higher_cognitive_process')",5,16036,thinking,14153,0.882576702419556,0.8,cognition,1714,0.10688450985283113,0.4,digitization,169,0.010538787727612872,1.0
"('ladder', 'stairs', 'stairway')",4,8589,ladder,6142,0.7151007102107346,1.0,stairway,1568,0.18255908720456399,0.5,stairs,879,0.10234020258470136,0.75
"('shoveler', 'worker', 'person')",6,199864,person,123634,0.6185906416363127,0.6666666666666666,worker,76200,0.3812592562942801,0.8333333333333334,shoveler,30,0.0001501020694071969,1.0
"('Inca', 'Quechua', 'South_American_Indian')",9,123634,person,123634,1.0,0.4444444444444444,NA,0,0.0,NA,NA,0,0.0,NA
"('discography', 'list', 'database')",4,198233,information,137091,0.6915649765679781,0.25,list,52046,0.2625496259452261,0.75,database,9051,0.04565839189236908,0.5
"('snowboarder', 'skidder', 'person')",6,123966,person,123634,0.9973218463126986,0.6666666666666666,snowboarder,305,0.0024603520320087766,1.0,skidder,27,0.00021780165529258023,0.8333333333333334
"('nirvana', 'blessedness', 'happiness')",6,70577,feeling,44881,0.6359153831984924,0.16666666666666666,emotion,17462,0.2474177139861428,0.3333333333333333,happiness,7635,0.10817971860521133,0.6666666666666666
"('supernova', 'star', 'celestial_body')",5,67384,star,65611,0.9736881158732044,0.8,supernova,1773,0.02631188412679568,1.0,NA,0,0.0,NA
"('metatarsus', 'skeletal_structure', 'body_part')",4,13,metatarsus,13,1.0,1.0,NA,0,0.0,NA,NA,0,0.0,NA
"('tench', 'cyprinid', 'cypriniform_fish')",13,98569,animal,57288,0.581196928040256,0.23076923076923078,fish,40746,0.41337540200265804,0.5384615384615384,vertebrate,499,0.0050624435674502125,0.38461538461538464
"('blatancy', 'obviousness', 'offensiveness')",6,2909,visibility,2791,0.9594362323822619,0.5,obviousness,64,0.022000687521485048,0.6666666666666666,offensiveness,33,0.011344104503265727,0.16666666666666666
"('predetermination', 'judgment', 'opinion')",6,89802,opinion,36918,0.41110442974544,0.6666666666666666,belief,30786,0.34282087258635663,0.5,judgment,20367,0.2267989577069553,0.8333333333333334
"('aperture', 'regulator', 'device')",4,35013,device,28031,0.8005883528974952,0.5,regulator,5893,0.16830891383200525,0.75,aperture,1089,0.03110273327049953,1.0
"('sluggard', 'idler', 'nonworker')",7,123759,person,123634,0.9989899724464484,0.5714285714285714,idler,80,0.0006464176342730629,0.8571428571428571,sluggard,23,0.0001858450698535056,1.0
"('neckerchief', 'kerchief', 'scarf')",8,24758,clothing,10447,0.4219646174973746,0.5,commodity,6030,0.24355763793521287,0.25,scarf,4160,0.16802649648598433,0.75
"('assurance', 'certainty', 'cognitive_state')",4,8619,certainty,4377,0.5078315349808562,0.75,assurance,4242,0.49216846501914374,1.0,NA,0,0.0,NA
"('millpond', 'pond', 'lake')",5,53916,lake,45453,0.8430336078344091,0.6,pond,8448,0.15668818161584688,0.8,millpond,15,0.0002782105497440463,1.0
"('HIV', 'viral_infection', 'infection')",6,14650,infection,14650,1.0,0.6666666666666666,NA,0,0.0,NA,NA,0,0.0,NA
"('nick', 'prison', 'correctional_institution')",6,89656,structure,45453,0.5069710894976354,0.3333333333333333,prison,33142,0.3696573570090122,0.8333333333333334,nick,11061,0.12337155349335237,0.5
"('janitor', 'custodian', 'defender')",7,131230,person,123634,0.9421168940028957,0.5714285714285714,defender,5611,0.042756991541568236,0.7142857142857143,janitor,1246,0.009494780156976301,1.0
"('Wichita', 'Caddo', 'Plains_Indian')",10,123634,person,123634,1.0,0.4,NA,0,0.0,NA,NA,0,0.0,NA
"('bastard', 'offspring', 'relative')",7,143760,person,123634,0.8600027824151364,0.5714285714285714,relative,12726,0.08852253756260434,0.7142857142857143,bastard,3938,0.027392877017250974,1.0
"('altarpiece', 'partition', 'structure')",4,47400,structure,45453,0.9589240506329114,0.5,partition,1565,0.0330168776371308,0.75,altarpiece,382,0.008059071729957805,1.0
"('traversal', 'crossing', 'travel')",4,17503,travel,14962,0.8548248871622007,0.5,crossing,2513,0.14357538707650117,0.75,traversal,28,0.0015997257612980632,1.0
"('wapiti', 'deer', 'ruminant')",12,74767,animal,57288,0.7662203913491246,0.25,deer,12985,0.17367287707143525,0.9166666666666666,mammal,3827,0.05118568352347961,0.5
"('enlarger', 'photographic_equipment', 'equipment')",4,29697,equipment,29615,0.9972387783277772,0.5,enlarger,82,0.0027612216722227834,1.0,NA,0,0.0,NA
"('pigtail', 'braid', 'hairdo')",8,80171,hair,76938,0.9596736974716543,0.625,braid,1703,0.021242095021890707,0.875,covering,719,0.008968330194209876,0.375
"('roach', 'hairdo', 'hair')",7,79414,hair,76938,0.9688216183544464,0.7142857142857143,roach,1189,0.014972171153700859,1.0,covering,719,0.009053819225829198,0.42857142857142855
"('soapstone', 'talc', 'mineral')",6,82045,material,57671,0.7029191297458711,0.5,substance,17850,0.21756353220793467,0.3333333333333333,mineral,6345,0.07733560850752635,0.6666666666666666
"('leotard', 'garment', 'clothing')",6,20467,clothing,10447,0.5104314261982704,0.6666666666666666,commodity,6030,0.29462060878487323,0.3333333333333333,garment,3725,0.18200029315483462,0.8333333333333334
"('wretch', 'reprobate', 'wrongdoer')",8,124091,person,123634,0.9963172188152243,0.5,wretch,265,0.0021355295710406073,1.0,wrongdoer,165,0.0013296693555535856,0.75
"('sultriness', 'sex_appeal', 'beauty')",4,45905,beauty,23287,0.5072867879315979,0.5,appearance,22601,0.49234288203899357,0.25,sultriness,17,0.0003703300294085612,2.0
"('magnetism', 'geophysics', 'geology')",10,94780,science,74582,0.7868959696138426,0.5,discipline,16641,0.17557501582612364,0.4,cognition,1714,0.01808398396286136,0.2
"('harvestman', 'arachnid', 'arthropod')",7,57973,animal,57288,0.9881841546927018,0.42857142857142855,invertebrate,396,0.006830766046262916,0.5714285714285714,arthropod,222,0.003829368844117089,0.7142857142857143
"('quackery', 'medical_practice', 'use')",4,90612,use,90519,0.9989736458747186,0.5,quackery,93,0.0010263541252814197,1.0,NA,0,0.0,NA
"('killing', 'fatality', 'death')",6,216353,change,103478,0.47828317610571613,0.5,death,101309,0.46825789335021933,0.6666666666666666,killing,8256,0.03815985911912476,1.0
"('capacitance', 'electrical_phenomenon', 'physical_phenomenon')",6,14961,phenomenon,14760,0.9865650691798676,0.3333333333333333,capacitance,201,0.013434930820132343,1.0,NA,0,0.0,NA
"('arbor', 'tree', 'woody_plant')",6,73614,tree,71690,0.9738636672372103,0.8333333333333334,arbor,1924,0.026136332762789687,1.0,NA,0,0.0,NA
"('gasbag', 'bore', 'unpleasant_person')",8,124429,person,123634,0.9936108141992622,0.5,bore,755,0.006067717332776121,0.875,gasbag,40,0.0003214684679616488,1.0
"('groundsheet', 'piece_of_cloth', 'fabric')",5,86363,piece,74821,0.8663548047196137,0.4,fabric,11532,0.13352940495351018,0.4,groundsheet,10,0.00011579032687609278,1.0
"('zirconium', 'metallic_element', 'chemical_element')",5,17948,substance,17850,0.9945397815912637,0.4,zirconium,98,0.00546021840873635,1.0,NA,0,0.0,NA
"('amputation', 'disability', 'unfitness')",6,18533,disability,17376,0.9375708196190579,0.8333333333333334,amputation,1128,0.06086440403604381,1.0,unfitness,29,0.0015647763448982895,0.6666666666666666
"('digestion', 'chemical_process', 'natural_process')",4,906,digestion,906,1.0,1.0,NA,0,0.0,NA,NA,0,0.0,NA
"('samba', 'canasta', 'card_game')",5,156475,game,156057,0.9973286467486819,0.4,samba,351,0.0022431698354369706,1.2,canasta,67,0.0004281834158811312,0.8
"('registration', 'certificate', 'document')",4,35169,document,24938,0.7090903921066849,0.5,registration,5138,0.14609457192413774,0.5,certificate,5093,0.1448150359691774,0.75
"('nitroglycerin', 'nitrate', 'vasodilator')",9,179224,drug,92238,0.5146520555282774,0.3333333333333333,material,57671,0.32178168102486276,0.3333333333333333,substance,17850,0.09959603624514574,0.2222222222222222
"('titillation', 'exhilaration', 'joy')",5,77183,feeling,44881,0.58148815153596,0.2,emotion,17462,0.22624152987056736,0.4,joy,14148,0.18330461371027298,0.6
"('trial', 'inquiry', 'thinking')",6,73279,trial,47557,0.648985384625882,0.5,thinking,14153,0.1931385526549216,0.6666666666666666,inquiry,9855,0.1344860055404686,0.8333333333333334
"('dubbing', 'soundtrack', 'sound_recording')",6,29399,device,28031,0.9534678050273819,0.3333333333333333,soundtrack,1358,0.04619204734854927,0.8333333333333334,dubbing,10,0.00034014762406884587,1.0
"('transplanter', 'gardener', 'horticulturist')",8,171401,person,123634,0.7213143447237764,0.5,expert,43085,0.25136959527657365,0.625,gardener,4452,0.025974177513550096,0.875
"('tequila', 'liquor', 'alcohol')",12,264868,food,119560,0.4513946569612033,0.16666666666666666,drug,92238,0.3482413881631605,0.25,alcohol,18170,0.06860020840569642,0.8333333333333334
"('manumission', 'liberation', 'accomplishment')",4,12200,accomplishment,6545,0.5364754098360656,0.5,liberation,5609,0.4597540983606557,0.75,manumission,46,0.0037704918032786887,1.0
"('coaster', 'resident', 'inhabitant')",7,161893,person,123634,0.7636772436115212,0.5714285714285714,resident,32391,0.20007659379960838,0.8571428571428571,inhabitant,4045,0.024985638662573428,0.7142857142857143
"('letterhead', 'stationery', 'writing_paper')",7,157083,paper,80500,0.5124679309664317,0.5714285714285714,material,57671,0.3671371185933551,0.42857142857142855,substance,17850,0.11363419338820878,0.2857142857142857
"('quaker', 'coward', 'person')",6,125635,person,123634,0.9840729096191349,0.6666666666666666,coward,1554,0.012369164643610459,0.8333333333333334,quaker,447,0.003557925737254746,1.1666666666666667
"('hyperglycemia', 'symptom', 'cognition')",4,19728,symptom,17989,0.9118511759935117,0.75,cognition,1714,0.0868815896188159,0.5,hyperglycemia,25,0.0012672343876723438,1.0
"('strawflower', 'everlasting', 'flower')",8,24706,flower,24572,0.9945762163037319,0.75,angiosperm,134,0.005423783696268113,0.625,NA,0,0.0,NA
"('catacomb', 'tunnel', 'passageway')",4,10585,tunnel,9242,0.87312234293812,0.75,passageway,1108,0.10467642890883326,0.5,catacomb,235,0.022201228153046763,1.0
"('shipwright', 'skilled_worker', 'worker')",7,199895,person,123634,0.6184947097226043,0.5714285714285714,worker,76200,0.38120013006828585,0.7142857142857143,shipwright,61,0.0003051602091097826,1.0
"('shepherdess', 'sheepherder', 'hired_hand')",11,250236,person,123634,0.49406959829920555,0.36363636363636365,worker,76200,0.304512540162087,0.45454545454545453,employee,46337,0.18517319650250164,0.5454545454545454
"('lodestone', 'permanent_magnet', 'magnet')",5,31908,device,28031,0.8784944214617024,0.4,magnet,3824,0.11984455309013413,0.6,lodestone,53,0.0016610254481634699,1.0
"('regency', 'duration', 'time_period')",4,5742,duration,5252,0.9146638801811215,0.75,regency,490,0.08533611981887844,1.0,NA,0,0.0,NA
"('tonsillectomy', 'ablation', 'medical_procedure')",5,31901,procedure,31359,0.9830099369925708,0.4,tonsillectomy,384,0.012037240211905583,1.0,ablation,158,0.004952822795523651,0.8
"('appeaser', 'conciliator', 'mediator')",9,129608,person,123634,0.9539071662243072,0.4444444444444444,negotiator,3004,0.023177581630763534,0.6666666666666666,mediator,1949,0.015037651996790321,0.7777777777777778
"('storyline', 'fiction', 'literary_composition')",4,13294,fiction,12939,0.9732962238603882,0.75,storyline,355,0.026703776139611855,1.0,NA,0,0.0,NA
"('Ficus', 'dicot_genus', 'taxonomic_group')",4,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA
"('pilgrim', 'traveler', 'person')",6,135341,person,123634,0.9134999741393961,0.6666666666666666,traveler,7746,0.05723321092647461,0.8333333333333334,pilgrim,3961,0.02926681493412935,1.0
"('sensuality', 'sexual_desire', 'desire')",4,69130,feeling,44881,0.6492260957616086,0.25,desire,23691,0.3427021553594677,0.5,sensuality,558,0.008071748878923767,1.0
"('February', 'Gregorian_calendar_month', 'calendar_month')",5,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA
"('skimmer', 'literate', 'person')",6,124096,person,123634,0.9962770758122743,0.6666666666666666,skimmer,435,0.0035053506962351728,1.0,literate,27,0.000217573491490459,0.8333333333333334
"('drag', 'tediousness', 'uninterestingness')",4,550,powerlessness,441,0.8018181818181818,0.25,drag,93,0.1690909090909091,1.5,tediousness,16,0.02909090909090909,0.75
"('tout', 'scalper', 'adventurer')",8,126717,person,123634,0.9756701942122998,0.5,gambler,1528,0.012058366280767379,0.625,adventurer,951,0.007504912521603258,0.625
"('gulping', 'drinking', 'consumption')",6,15712,consumption,11115,0.7074210794297352,0.6666666666666666,drinking,4590,0.29213340122199594,0.8333333333333334,gulping,7,0.00044551934826883913,0.8333333333333334
"('demigod', 'leader', 'person')",6,218076,person,123634,0.5669307947687962,0.6666666666666666,leader,94316,0.43249142500779547,0.8333333333333334,demigod,126,0.0005777802234083531,1.0
"('insubordination', 'defiance', 'intractability')",4,10697,trait,8731,0.8162101523791717,0.25,defiance,1689,0.15789473684210525,0.75,insubordination,220,0.02056651397588109,1.0
"('satinwood', 'angiospermous_yellowwood', 'tree')",7,71712,tree,71690,0.9996932173136992,0.7142857142857143,satinwood,22,0.0003067826863007586,1.0,NA,0,0.0,NA
"('motorcycling', 'cycling', 'sport')",5,65372,sport,61454,0.9400660833384323,0.6,diversion,2584,0.0395276265067613,0.4,cycling,1312,0.02006975463501193,0.8
"('interview', 'questioning', 'speech_act')",4,45586,interview,44689,0.9803229061553986,1.0,questioning,897,0.019677093844601413,0.75,NA,0,0.0,NA
"('mikado', 'emperor', 'sovereign')",12,154070,person,123634,0.8024534302589732,0.3333333333333333,representative,16168,0.10493931329914974,0.5833333333333334,emperor,5328,0.03458168365028883,0.9166666666666666
"('sweet', 'taste', 'sensation')",6,26803,taste,17035,0.6355631832257583,0.8333333333333334,sensation,6470,0.24139088907958065,0.6666666666666666,cognition,1714,0.06394806551505429,0.3333333333333333
"('almoner', 'social_worker', 'public_servant')",9,246175,person,123634,0.5022199654717173,0.4444444444444444,worker,76200,0.30953589925865743,0.5555555555555556,employee,46337,0.18822788666598964,0.6666666666666666
"('Elysium', 'imaginary_place', 'imagination')",6,20203,imagination,11650,0.576647032618918,0.6666666666666666,creativity,6839,0.3385140820670198,0.5,cognition,1714,0.08483888531406227,0.3333333333333333
"('myna', 'starling', 'oscine')",10,95170,animal,57288,0.6019543973941368,0.3,bird,35716,0.37528632972575393,0.6,starling,1625,0.01707470841651781,0.9
"('goshawk', 'hawk', 'bird_of_prey')",9,99375,animal,57288,0.5764830188679245,0.3333333333333333,bird,35716,0.3594062893081761,0.6666666666666666,hawk,5816,0.05852578616352201,0.8888888888888888
"('dyslexia', 'learning_disorder', 'disorder')",4,17489,disorder,16888,0.9656355423409,0.5,dyslexia,601,0.034364457659100005,1.0,NA,0,0.0,NA
"('bumpiness', 'roughness', 'texture')",4,6942,texture,6592,0.9495822529530394,0.5,roughness,335,0.04825698645923365,0.75,bumpiness,15,0.00216076058772688,1.0
"('menhaden', 'clupeid_fish', 'soft-finned_fish')",12,99323,animal,57288,0.5767848333215871,0.25,fish,40746,0.4102373065654481,0.5833333333333334,menhaden,775,0.007802825126103722,1.0
"('sirloin', 'meat', 'solid')",4,23868,meat,22277,0.9333417127534774,0.75,solid,1289,0.05400536282889224,0.5,sirloin,302,0.0126529244176303,1.0
"('birdlime', 'adhesive_material', 'material')",5,75525,material,57671,0.7636014564713671,0.6,substance,17850,0.23634558093346575,0.4,birdlime,4,5.296259516716319e-05,1.0
"('stockbroker', 'businessperson', 'person')",6,124437,person,123634,0.9935469353970282,0.6666666666666666,stockbroker,675,0.005424431640107042,1.0,businessperson,128,0.0010286329628647428,0.8333333333333334
"('pansy', 'viola', 'herb')",6,10211,herb,8886,0.870237978650475,0.6666666666666666,viola,694,0.06796591910684556,0.8333333333333334,pansy,631,0.061796102242679465,1.0
"('curbstone', 'paving_stone', 'building_material')",4,27,curbstone,27,1.0,1.0,NA,0,0.0,NA,NA,0,0.0,NA
"('capsizing', 'accident', 'misfortune')",5,25862,accident,22771,0.880481014616039,0.8,happening,1651,0.06383883690356508,0.4,misfortune,1436,0.05552548140128374,0.6
"('optician', 'skilled_worker', 'worker')",7,199959,person,123634,0.618296750833921,0.5714285714285714,worker,76200,0.38107812101480804,0.7142857142857143,optician,125,0.0006251281512710106,1.0
"('arbiter', 'expert', 'person')",6,167438,person,123634,0.7383867461388693,0.6666666666666666,expert,43085,0.25731912707987437,0.8333333333333334,arbiter,719,0.004294126781256346,1.0
"('holmium', 'metallic_element', 'chemical_element')",5,17867,substance,17850,0.9990485252140818,0.4,holmium,17,0.0009514747859181732,1.0,NA,0,0.0,NA
"('arsenate', 'salt', 'chemical')",6,117769,material,57671,0.4896959301683805,0.5,salt,32397,0.2750893698681317,0.8333333333333334,substance,17850,0.1515678998717829,0.3333333333333333
"('irredentism', 'doctrine', 'belief')",5,41100,belief,30786,0.7490510948905109,0.6,doctrine,8575,0.2086374695863747,0.8,cognition,1714,0.04170316301703163,0.4
"('horsetail', 'fern_ally', 'pteridophyte')",6,86,pteridophyte,44,0.5116279069767442,0.6666666666666666,horsetail,42,0.4883720930232558,1.0,NA,0,0.0,NA
"('affricate', 'obstruent', 'consonant')",4,519,consonant,507,0.976878612716763,0.5,affricate,12,0.023121387283236993,1.0,NA,0,0.0,NA
"('alimony', 'support_payment', 'payment')",6,82495,cost,63846,0.7739378144129947,0.5,payment,18279,0.22157706527668344,0.6666666666666666,alimony,357,0.004327535002121341,1.0
"('matchlock', 'musket', 'muzzle_loader')",9,153592,gun,50336,0.3277254023647065,0.5555555555555556,weapon,45746,0.29784103338715556,0.4444444444444444,device,28031,0.1825029949476535,0.2222222222222222
"('iridium', 'metallic_element', 'chemical_element')",5,17944,substance,17850,0.9947614801604994,0.4,iridium,94,0.005238519839500669,1.0,NA,0,0.0,NA
"('sneeze', 'reflex', 'symptom')",8,21066,symptom,17989,0.8539352511155416,0.375,cognition,1714,0.08136333428273046,0.25,reflex,1072,0.05088768631918732,0.5
"('honeymoon', 'vacation', 'leisure')",6,19153,vacation,13322,0.6955568318279121,0.8333333333333334,leisure,3630,0.1895264449433509,0.6666666666666666,honeymoon,2201,0.11491672322873701,1.0
"('parthenogenesis', 'asexual_reproduction', 'reproduction')",5,4332,reproduction,4297,0.9919205909510619,0.6,parthenogenesis,35,0.008079409048938134,1.0,NA,0,0.0,NA
"('stigma', 'reproductive_structure', 'plant_organ')",6,2377,stigma,2377,1.0,1.0,NA,0,0.0,NA,NA,0,0.0,NA
"('thermocouple', 'thermometer', 'measuring_instrument')",6,55168,device,28031,0.5081025232018561,0.3333333333333333,instrument,25266,0.4579828886310905,0.5,thermometer,1800,0.03262761020881671,0.8333333333333334
"('tantalum', 'metallic_element', 'chemical_element')",5,17886,substance,17850,0.9979872525997987,0.4,tantalum,36,0.0020127474002012745,1.0,NA,0,0.0,NA
"('xerography', 'photography', 'pictorial_representation')",4,7712,photography,7701,0.9985736514522822,0.75,xerography,11,0.0014263485477178422,1.0,NA,0,0.0,NA
"('osier', 'branchlet', 'plant_organ')",6,30,osier,27,0.9,1.0,branchlet,3,0.1,0.8333333333333334,NA,0,0.0,NA
"('dipstick', 'gauge', 'measuring_instrument')",6,57008,device,28031,0.49170291888857703,0.3333333333333333,instrument,25266,0.4432009542520348,0.5,gauge,3616,0.06342969407802414,0.8333333333333334
"('venturer', 'merchant', 'businessperson')",7,130679,person,123634,0.9460892721860437,0.5714285714285714,merchant,6907,0.05285470504059566,0.8571428571428571,businessperson,128,0.0009794993839867155,0.7142857142857143
"('thunderclap', 'noise', 'happening')",4,21705,noise,19905,0.917069799585349,0.75,happening,1651,0.07606542271366044,0.5,thunderclap,149,0.006864777700990555,1.0
"('bedrock', 'rock', 'natural_object')",4,49979,rock,48928,0.978971167890514,0.75,bedrock,1051,0.021028832109485984,1.0,NA,0,0.0,NA
"('gram', 'metric_weight_unit', 'mass_unit')",6,8232,gram,8232,1.0,1.0,NA,0,0.0,NA,NA,0,0.0,NA
"('lobbyist', 'persuader', 'communicator')",7,129752,person,123634,0.9528485110056107,0.5714285714285714,lobbyist,5149,0.03968339601701708,1.0,communicator,919,0.00708274246254393,0.7142857142857143
"('Dakota', 'Sioux', 'Plains_Indian')",10,123634,person,123634,1.0,0.4,NA,0,0.0,NA,NA,0,0.0,NA
"('pyx', 'box', 'container')",4,60060,box,50105,0.8342490842490843,0.75,container,9952,0.1657009657009657,0.5,pyx,3,4.995004995004995e-05,1.0
"('execution', 'enforcement', 'social_control')",5,23192,enforcement,16525,0.7125301828216627,0.8,execution,6667,0.28746981717833736,1.2,NA,0,0.0,NA
"('ophthalmology', 'medicine', 'medical_science')",10,121152,science,74582,0.6156068409931326,0.5,medicine,28114,0.2320555995773904,0.9,discipline,16641,0.1373563787638669,0.4
"('canto', 'voice_part', 'tune')",5,118227,music,111896,0.9464504723963223,0.4,tune,6021,0.05092745311984572,0.6,canto,310,0.0026220744838319505,1.0
"('poker', 'fire_iron', 'implement')",4,3019,poker,2461,0.8151705862868499,1.0,implement,558,0.18482941371315004,0.5,NA,0,0.0,NA
