Corpus,DocId,SpeakerA,SpeakerB,FLT A -> B,FLT B -> A,Sparsity A->B,Sparsity B->A
Providence,lil20.xml,OPE,CHI,1.5238095238095237,1.3877551020408163,34,33
Providence,lil20.xml,MOT,OPE,1.5084033613445378,1.4342857142857144,426,164
Providence,lil20.xml,MOT,CHI,1.522713130056005,1.3363844393592677,1608,382
Providence,lil20.xml,CHI,OPE,1.25,1.4102564102564104,20,40
Providence,lil21.xml,CHI,MOT,1.3417190775681342,1.4997566909975668,483,1896
Providence,lil21.xml,OPE,MOT,1.4934497816593886,1.5451895043731778,194,298
Providence,lil21.xml,OPE,CHI,1.3673469387755102,1.4509803921568627,76,63
Providence,lil21.xml,MOT,CHI,1.492828685258964,1.3253856942496494,2360,687
Providence,lil21.xml,MOT,OPE,1.4866562009419153,1.4462809917355373,614,226
Providence,lil21.xml,CHI,OPE,1.22,1.4166666666666667,67,102
Providence,lil22.xml,MOT,OPE,1.4184397163120568,1.3670886075949367,125,74
Providence,lil22.xml,CHI,OPE,1.3333333333333333,1.5,13,32
Providence,lil22.xml,MOT,CHI,1.5109447004608294,1.3554376657824934,1569,372
Providence,lil22.xml,OPE,MOT,1.3888888888888888,1.4896551724137932,76,140
Providence,lil22.xml,CHI,MOT,1.3781965006729475,1.5399144689950106,670,2621
Providence,lil22.xml,OPE,CHI,1.5869565217391304,1.1481481481481481,53,29
Providence,lil22.xml,FAT,MOT,1.5106382978723405,1.5335753176043556,174,498
Providence,lil22.xml,CHI,FAT,1.3076923076923077,1.4,62,88
Providence,lil22.xml,FAT,OPE,1.65,1.4285714285714286,19,57
Providence,lil22.xml,FAT,CHI,1.625,1.3564356435643565,111,81
Providence,lil22.xml,MOT,FAT,1.5304659498207884,1.4364640883977902,302,202
Providence,lil22.xml,OPE,FAT,1.2692307692307692,1.6111111111111112,30,23
Providence,lil23.xml,MOT,CHI,1.5320074580484773,1.4050632911392404,2977,725
Providence,lil23.xml,MOT,OPE,1.5,1.6666666666666667,438,32
Providence,lil23.xml,CHI,OPE,1.1818181818181819,1.375,36,20
Providence,lil23.xml,CHI,MOT,1.3460207612456747,1.5096525096525097,257,1881
Providence,lil23.xml,OPE,CHI,1.625,1.5714285714285714,14,4
Providence,lil23.xml,OPE,MOT,1.4625,1.5239005736137667,90,509
Providence,lil24.xml,CHI,MOT,1.4405506883604506,1.5230950279493969,786,3291
Providence,lil24.xml,OPE,MOT,1.5054945054945055,1.5326797385620916,101,292
Providence,lil24.xml,OPE,CHI,1.5789473684210527,1.2790697674418605,39,49
Providence,lil24.xml,MOT,CHI,1.5329385640266469,1.43125,1345,458
Providence,lil24.xml,MOT,OPE,1.5120481927710843,1.4807692307692308,172,107
Providence,lil24.xml,CHI,OPE,1.3333333333333333,1.488888888888889,18,36
Providence,lil24.xml,AD1,MOT,1.0,1.0,1,3
Providence,lil25.xml,CHI,OPE,1.3142857142857143,1.3773584905660377,43,36
Providence,lil25.xml,MOT,CHI,1.5034246575342465,1.4784688995215312,1667,402
Providence,lil25.xml,MOT,OPE,1.4850574712643678,1.4603174603174602,438,110
Providence,lil25.xml,OPE,MOT,1.4,1.4979508196721312,65,423
Providence,lil25.xml,CHI,MOT,1.3877551020408163,1.503945885005637,490,3908
Providence,lil25.xml,OPE,CHI,1.1538461538461537,1.0,11,7
Providence,lil26.xml,MOT,CHI,1.4914150384843103,1.3696428571428572,1415,487
Providence,lil26.xml,OPE,MOT,1.3820224719101124,1.463126843657817,81,315
Providence,lil26.xml,CHI,MOT,1.4037122969837588,1.5328261482107637,803,3214
Providence,lil26.xml,CHI,OPE,1.3716216216216217,1.5168539325842696,117,88
Providence,lil26.xml,OPE,CHI,1.5252525252525253,1.3387096774193548,79,68
Providence,lil26.xml,MOT,OPE,1.494773519163763,1.2857142857142858,292,97
Providence,lil27.xml,MOT,OPE,1.547008547008547,1.4603174603174602,340,96
Providence,lil27.xml,MOT,CHI,1.521051144391071,1.3851286939942802,3297,924
Providence,lil27.xml,CHI,MOT,1.450920245398773,1.4692762858443331,271,1769
Providence,lil27.xml,ENV,CHI,1.0,1.0,1,2
Providence,lil27.xml,MOT,ENV,1.5,1.0,30,3
Providence,lil27.xml,CHI,OPE,1.3333333333333333,1.3448275862068966,16,27
Providence,lil27.xml,OPE,CHI,1.488888888888889,1.3157894736842106,45,26
Providence,lil27.xml,OPE,MOT,1.5217391304347827,1.588235294117647,17,32
Providence,lil27.xml,MOT,FAT,1.0,1.5,2,6
Providence,lil27.xml,FRI,MOT,1.0,1.1111111111111112,5,9
Providence,lil27.xml,CHI,FRI,1.0,1.5,6,6
Providence,lil27.xml,FRI,CHI,2.0,UD,1,2
Providence,lil28.xml,CHI,MOT,1.3960880195599021,1.5305006310475389,644,2157
Providence,lil28.xml,OPE,MOT,1.5875,1.574766355140187,73,232
Providence,lil28.xml,OPE,CHI,1.45,1.25,18,18
Providence,lil28.xml,MOT,CHI,1.5053658536585366,1.3915492957746478,1896,349
Providence,lil28.xml,CHI,OPE,1.5853658536585367,1.375,42,53
Providence,lil28.xml,MOT,OPE,1.5649717514124293,1.5365853658536586,182,50
Providence,lil29.xml,MOT,CHI,1.4902050113895215,1.3507751937984496,1952,493
Providence,lil29.xml,MOT,OPE,1.5018050541516246,1.4351851851851851,233,111
Providence,lil29.xml,CHI,OPE,1.4210526315789473,1.4489795918367347,25,59
Providence,lil29.xml,CHI,MOT,1.4024096385542169,1.5039177277179236,423,1875
Providence,lil29.xml,OPE,CHI,1.4536082474226804,1.58,77,35
Providence,lil29.xml,OPE,MOT,1.565217391304348,1.608695652173913,22,64
Providence,lil30.xml,MOT,CHI,1.5209548104956268,1.462821403752606,5114,1462
Providence,lil31.xml,MOT,CHI,1.5257417102966842,1.375,2074,616
Providence,lil31.xml,MOT,OPE,1.5286783042394014,1.4444444444444444,317,80
Providence,lil31.xml,OPE,CHI,1.5656565656565657,1.3829787234042554,85,45
Providence,lil31.xml,CHI,MOT,1.387706855791962,1.5172863666014351,393,1429
Providence,lil31.xml,OPE,MOT,1.5833333333333333,1.5317919075144508,118,209
Providence,lil31.xml,CHI,OPE,1.6363636363636365,1.5454545454545454,18,10
Providence,lil32.xml,MOT,CHI,1.508274231678487,1.5004460303300624,6879,1187
Providence,lil32.xml,MOT,OPE,1.607843137254902,UD,42,4
Providence,lil32.xml,MOT,FAT,1.5,1.6,7,3
Providence,lil32.xml,FAT,OPE,2.0,2.0,5,5
Providence,lil33.xml,MOT,CHI,1.5255402750491158,1.469945355191257,1933,539
Providence,lil33.xml,OPE,CHI,1.6111111111111112,1.3666666666666667,20,26
Providence,lil33.xml,MOT,OPE,1.4728682170542635,1.4507042253521127,125,70
Providence,lil33.xml,CHI,MOT,1.3945686900958467,1.5082599118942732,601,1515
Providence,lil33.xml,OPE,MOT,1.4375,1.441340782122905,40,150
Providence,lil33.xml,CHI,OPE,1.4411764705882353,1.564102564102564,35,37
Providence,lil34.xml,MOT,OPE,1.58,1.3902439024390243,39,32
Providence,lil34.xml,MOT,CHI,1.558472553699284,1.4630541871921183,415,197
Providence,lil34.xml,OPE,MOT,1.462962962962963,1.4779874213836477,44,130
Providence,lil34.xml,CHI,MOT,1.4326241134751774,1.4966329966329965,1086,3168
Providence,lil34.xml,OPE,CHI,1.6081081081081081,1.6,62,53
Providence,lil34.xml,TOY,MOT,1.7692307692307692,1.7826086956521738,14,30
Providence,lil34.xml,CHI,OPE,1.3703703703703705,1.4666666666666666,33,14
Providence,lil35.xml,CHI,MOT,1.512087912087912,1.5429654591406907,1232,4171
Providence,lil36.xml,CHI,MOT,1.4403131115459882,1.503706593835349,607,2582
Providence,lil36.xml,OPE,MOT,1.4838709677419355,1.4878048780487805,29,129
Providence,lil36.xml,CHI,OPE,1.4285714285714286,1.5,15,26
Providence,lil36.xml,MOT,CHI,1.543557168784029,1.4421052631578948,1075,493
Providence,lil36.xml,MOT,OPE,1.5797101449275361,1.4583333333333333,220,77
Providence,lil36.xml,OPE,CHI,1.7142857142857142,1.625,4,12
Providence,lil37.xml,CHI,MOT,1.4925531914893617,1.4954128440366972,996,2201
Providence,lil37.xml,OPE,CHI,1.3404255319148937,1.4444444444444444,29,77
Providence,lil37.xml,MOT,OPE,1.4933774834437086,1.4807692307692308,303,45
Providence,lil37.xml,MOT,CHI,1.5126002290950744,1.4967602591792657,1704,538
Providence,lil37.xml,CHI,OPE,1.3823529411764706,1.4871794871794872,52,41
Providence,lil37.xml,OPE,MOT,1.5222222222222221,1.4545454545454546,90,107
Providence,lil38.xml,MOT,OPE,1.55,1.0,77,1
Providence,lil38.xml,MOT,CHI,1.532508311784263,1.5492142266335815,4430,1231
Providence,lil39.xml,MOT,CHI,1.5059880239520957,1.4892761394101877,3357,817
Providence,lil39.xml,MOT,OPE,1.5150602409638554,1.3617021276595744,289,39
Providence,lil39.xml,CHI,MOT,1.4311377245508983,1.5083579154375615,683,2567
Providence,lil39.xml,OPE,MOT,1.524390243902439,1.4672489082969433,70,199
Providence,lil39.xml,CHI,OPE,1.2891566265060241,1.3962264150943395,66,40
Providence,lil39.xml,OPE,CHI,1.4545454545454546,1.2941176470588236,29,60
Providence,lil40.xml,MOT,OPE,1.5841584158415842,1.4814814814814814,110,33
Providence,lil40.xml,MOT,CHI,1.5194846008799496,1.5527809307604994,2671,881
Providence,lil40.xml,OPE,MOT,1.391304347826087,1.3793103448275863,27,35
Providence,lil40.xml,CHI,MOT,1.5059760956175299,1.446623093681917,278,483
Providence,lil40.xml,CHI,OPE,1.4489795918367347,1.5317919075144508,59,155
Providence,lil40.xml,OPE,VIS,1.0,2.0,1,10
Providence,lil40.xml,VIS,OPE,1.2,1.5,3,4
Providence,lil40.xml,CHI,VIS,1.608695652173913,1.5,15,27
Providence,lil40.xml,MOT,VIS,1.2222222222222223,1.4814814814814814,8,24
Providence,lil40.xml,VIS,CHI,1.52,1.5,23,37
Providence,lil40.xml,OPE,CHI,2.0,1.5714285714285714,2,12
Providence,lil40.xml,VIS,MOT,1.875,1.4545454545454546,10,9
Providence,lil42.xml,MOT,CHI,1.5023723137036002,1.5313092979127134,3340,1555
Providence,lil43.xml,OPE,CHI,1.5,1.5555555555555556,10,14
Providence,lil43.xml,FAT,CHI,1.4746835443037976,1.5206185567010309,310,198
Providence,lil43.xml,FAT,OPE,1.0,1.6666666666666667,2,4
Providence,lil43.xml,OPE,FAT,UD,1.0,3,2
Providence,lil43.xml,ENV,FAT,1.432748538011696,1.4933333333333334,135,66
Providence,lil43.xml,CHI,ENV,1.2608695652173914,1.3255813953488371,32,146
Providence,lil43.xml,FAT,ENV,1.4666666666666666,1.3375,27,68
Providence,lil43.xml,CHI,FAT,1.492354740061162,1.5689320388349515,325,466
Providence,lil43.xml,ENV,CHI,1.5,1.3333333333333333,63,21
Providence,lil43.xml,CHI,MOT,1.5065420560747664,1.4882943143812708,511,1082
Providence,lil43.xml,FAT,MOT,1.4,1.5,8,19
Providence,lil43.xml,MOT,CHI,1.4939759036144578,1.419672131147541,770,270
Providence,lil43.xml,MOT,OPE,1.5769230769230769,1.3846153846153846,53,41
Providence,lil43.xml,OPE,ENV,1.6666666666666667,1.5,3,7
Providence,lil43.xml,MOT,ENV,1.4814814814814814,1.4,34,10
Providence,lil43.xml,CHI,OPE,2.0,1.6666666666666667,10,6
Providence,lil44.xml,MOT,CHI,1.4856850715746421,1.526453298497714,5837,1523
Providence,lil45.xml,CHI,MOT,1.611842105263158,1.5370716510903426,522,1587
Providence,lil45.xml,OPE,CHI,1.54,1.5853658536585367,54,34
Providence,lil45.xml,MOT,OPE,1.5344827586206897,1.4411764705882353,49,39
Providence,lil45.xml,MOT,CHI,1.4993021632937893,1.5586124401913874,2686,897
Providence,lil45.xml,CHI,OPE,1.5454545454545454,1.5056179775280898,42,81
Providence,lil45.xml,OPE,MOT,1.5,1.5483870967741935,17,34
Providence,lil46.xml,CHI,MOT,1.472568578553616,1.494874715261959,921,1685
Providence,lil46.xml,CHI,OPE,1.5,1.4285714285714286,3,8
Providence,lil46.xml,OPE,MOT,1.4285714285714286,1.5,19,23
Providence,lil46.xml,OPE,CHI,1.368421052631579,1.7777777777777777,32,12
Providence,lil46.xml,MOT,OPE,1.5414634146341464,1.5454545454545454,180,17
Providence,lil46.xml,MOT,CHI,1.4876668929622086,1.5192878338278932,3698,717
Providence,lil47.xml,CHI,MOT,1.507510729613734,1.5193602693602695,854,2053
Providence,lil47.xml,CHI,OPE,1.3333333333333333,1.0,8,4
Providence,lil47.xml,MOT,CHI,1.5103550295857988,1.5192743764172336,1299,441
Providence,lil47.xml,OPE,CHI,1.625,1.4054054054054055,29,39
Providence,lil47.xml,MOT,OPE,1.4,UD,14,2
Providence,lil47.xml,OPE,MOT,1.4444444444444444,1.4857142857142858,19,42
Providence,lil47.xml,MOT,UNI,1.3636363636363635,1.4705882352941178,9,19
Providence,lil47.xml,UNI,CHI,1.5,2.0,5,1
Providence,lil47.xml,UNI,MOT,1.25,1.5454545454545454,3,6
Providence,lil47.xml,VIS,MOT,1.471698113207547,1.558139534883721,70,104
Providence,lil47.xml,VIS,CHI,1.7142857142857142,1.2,13,7
Providence,lil47.xml,MOT,VIS,1.7,1.7647058823529411,9,16
Providence,lil48.xml,CHI,MOT,1.4526515151515151,1.4849187935034802,634,1885
Providence,lil49a.xml,MOT,CHI,1.4737337095257288,1.584777694046722,6670,1299
Providence,lil49a.xml,OPE,MOT,1.0,1.3333333333333333,1,4
Providence,lil49a.xml,CHI,MOT,1.7083333333333333,1.5970149253731343,28,53
Providence,lil49a.xml,UNI,CHI,1.0,1.5,1,5
Providence,lil49a.xml,MOT,OPE,1.4705882352941178,2.0,10,1
Providence,lil49a.xml,MOT,UNI,1.4545454545454546,1.0,14,1
Providence,lil49b.xml,CHI,MOT,1.5589066918001886,1.5199754148740012,1959,1484
Providence,lil49b.xml,OPE,MOT,1.3333333333333333,1.4878048780487805,14,27
Providence,lil49b.xml,CHI,OPE,1.4666666666666666,1.0,14,5
Providence,lil49b.xml,OPE,CHI,1.6,1.5238095238095237,6,19
Providence,lil49b.xml,MOT,CHI,1.508994003997335,1.4470842332613392,1546,961
Providence,lil49b.xml,MOT,OPE,1.5,1.0,17,1
Providence,lil50.xml,MOT,OPE,1.5315789473684212,1.3968253968253967,163,48
Providence,lil50.xml,CHI,MOT,1.5287128712871287,1.4898363906792265,558,1723
Providence,lil50.xml,CHI,OPE,1.446808510638298,1.25,50,19
Providence,lil50.xml,OPE,CHI,1.588235294117647,1.4651162790697674,16,38
Providence,lil50.xml,MOT,CHI,1.5152709359605911,1.4903314917127073,2883,622
Providence,lil50.xml,OPE,MOT,1.368421052631579,1.5026737967914439,44,132
Providence,lil51.xml,MOT,CHI,1.4717277486910996,1.489041095890411,1852,753
Providence,lil51.xml,MOT,OPE,1.3333333333333333,1.5714285714285714,38,9
Providence,lil51.xml,CHI,MOT,1.5013774104683195,1.4741219963031422,708,2230
Providence,lil52.xml,MOT,CHI,1.5075757575757576,1.5009803921568627,4150,1012
Providence,lil52.xml,OPE,MOT,1.3181818181818181,1.4728682170542635,34,137
Providence,lil52.xml,OPE,CHI,1.4516129032258065,1.3448275862068966,52,51
Providence,lil52.xml,MOT,OPE,1.4424778761061947,1.489795918367347,90,61
Providence,lil52.xml,CHI,MOT,1.4773175542406312,1.4787735849056605,440,1138
Providence,lil52.xml,CHI,OPE,1.4,1.5217391304347827,27,34
Providence,lil53.xml,MOT,CHI,1.5015060240963856,1.496196111580727,5474,1101
Providence,lil54.xml,MOT,CHI,1.4902840059790732,1.4880418535127056,2699,1278
Providence,lil54.xml,OPE,CHI,1.4794520547945205,1.3581081081081081,157,180
Providence,lil54.xml,OPE,MOT,1.2142857142857142,1.4545454545454546,16,65
Providence,lil54.xml,CHI,MOT,1.49163179916318,1.5184834123222748,530,1104
Providence,lil54.xml,MOT,OPE,1.5378787878787878,1.5333333333333334,233,33
Providence,lil54.xml,CHI,OPE,1.58,1.48,56,35
Providence,lil55.xml,CHI,MOT,1.4347290640394088,1.4718409843823947,844,2065
Providence,lil55.xml,OPE,CHI,1.4857142857142858,1.5681818181818181,69,50
Providence,lil55.xml,MOT,OPE,1.5151515151515151,1.4767441860465116,351,86
Providence,lil55.xml,MOT,CHI,1.5027458811782326,1.4389140271493213,2059,663
Providence,lil55.xml,OPE,MOT,1.3333333333333333,1.4125874125874125,31,132
Providence,lil55.xml,CHI,OPE,1.4166666666666667,1.5789473684210527,23,36
Providence,lil56.xml,MOT,CHI,1.4743589743589745,1.4790419161676647,138,123
Providence,lil56.xml,MOT,OPE,1.3333333333333333,1.5,5,3
Providence,lil56.xml,CHI,MOT,1.4560917721518987,1.5177226406734603,2237,3957
Providence,lil56.xml,OPE,MOT,2.0,1.625,5,14
Providence,lil56.xml,TOY,CHI,1.0,1.0,2,4
Providence,lil57.xml,MOT,CHI,1.5202991452991452,1.5567765567765568,955,242
Providence,lil57.xml,OPE,CHI,1.3846153846153846,1.5,17,3
Providence,lil57.xml,MOT,OPE,1.0,UD,1,2
Providence,lil57.xml,CHI,MOT,1.5193465176268273,1.4959692194943202,1001,4848
Providence,lil57.xml,OPE,MOT,UD,1.3571428571428572,4,12
Providence,lil58.xml,CHI,MOT,1.454416961130742,1.4740756042140053,1162,4112
Providence,lil59.xml,MOT,CHI,1.495762058868855,1.4660912453760788,5929,766
Providence,lil60.xml,MOT,CHI,1.5129662522202487,1.5586206896551724,4784,1228
Providence,lil60.xml,MOT,OPE,1.4793388429752066,1.492063492063492,105,62
Providence,lil60.xml,CHI,MOT,1.4363636363636363,1.5352112676056338,59,75
Providence,lil60.xml,OPE,CHI,1.5633802816901408,1.5217391304347827,57,73
Providence,lil60.xml,CHI,OPE,1.6363636363636365,1.7647058823529411,20,23
Providence,lil60.xml,OPE,MOT,1.4285714285714286,1.0,8,2
Providence,lil61.xml,MOT,CHI,1.4912870039890824,1.5430224150397687,4218,1407
Providence,lil61.xml,MOT,OPE,1.5903614457831325,1.5,74,43
Providence,lil61.xml,CHI,MOT,1.5091463414634145,1.4799154334038056,316,441
Providence,lil61.xml,CHI,OPE,1.5172413793103448,1.588235294117647,66,60
Providence,lil61.xml,OPE,CHI,1.55,1.588235294117647,53,34
Providence,lil61.xml,OPE,MOT,1.5757575757575757,1.5142857142857142,40,31
Providence,lil62.xml,MOT,CHI,1.473349244232299,1.4935897435897436,2407,705
Providence,lil62.xml,MOT,ENV,1.5319148936170213,1.4606060606060607,162,138
Providence,lil62.xml,CHI,ENV,1.5714285714285714,1.38,9,43
Providence,lil62.xml,CHI,MOT,1.5411764705882354,1.526492851135408,261,1006
Providence,lil62.xml,ENV,CHI,1.45,1.2380952380952381,20,18
Providence,lil62.xml,ENV,MOT,1.408450704225352,1.509433962264151,75,58
Providence,lil63.xml,MOT,CHI,1.4853256979241232,1.4367088607594938,2428,739
Providence,lil63.xml,OPE,CHI,1.5333333333333334,1.36,18,27
Providence,lil63.xml,OPE,MOT,1.375,1.6666666666666667,3,5
Providence,lil63.xml,CHI,MOT,1.4759414225941423,1.497986577181208,1090,2175
Providence,lil63.xml,CHI,OPE,1.6666666666666667,1.25,3,5
Providence,lil63.xml,MOT,OPE,1.4,1.5,13,3
Providence,lil64.xml,CHI,MOT,1.476878612716763,1.470909090909091,353,491
Providence,lil64.xml,OPE,CHI,1.5,1.3928571428571428,19,33
Providence,lil64.xml,MOT,OPE,1.4337349397590362,1.46,61,39
Providence,lil64.xml,CHI,OPE,1.4,1.3,8,9
Providence,lil64.xml,MOT,CHI,1.4911826945685398,1.5238605898123325,3815,1783
Providence,lil64.xml,OPE,MOT,1.3333333333333333,2.0,4,8
Providence,lil65.xml,CHI,MOT,1.3661971830985915,1.4910714285714286,58,76
Providence,lil65.xml,OPE,MOT,1.5384615384615385,1.5185185185185186,15,36
Providence,lil65.xml,CHI,OPE,1.3157894736842106,1.625,13,4
Providence,lil65.xml,OPE,CHI,1.5,2.0,8,1
Providence,lil65.xml,CHI,TOY,2.0,1.4444444444444444,3,11
Providence,lil65.xml,MOT,CHI,1.4840218238503506,1.4530180460485376,4330,1676
Providence,lil65.xml,MOT,TOY,1.5357142857142858,1.375,23,12
Providence,lil65.xml,TOY,MOT,1.7142857142857142,UD,4,1
Providence,lil66.xml,CHI,MOT,1.5555555555555556,1.5151685393258427,470,1276
Providence,lil66.xml,CHI,OPE,1.3478260869565217,1.4651162790697674,18,38
Providence,lil66.xml,MOT,CHI,1.5069801616458487,1.528604118993135,3290,908
Providence,lil66.xml,OPE,CHI,1.5151515151515151,1.5135135135135136,42,24
Providence,lil66.xml,OPE,MOT,1.3333333333333333,1.588235294117647,14,14
Providence,lil66.xml,MOT,OPE,1.564102564102564,1.3636363636363635,40,9
Providence,lil66.xml,NON,OPE,1.5454545454545454,UD,12,1
Providence,lil66.xml,NON,MOT,1.4166666666666667,1.4615384615384615,13,8
Providence,lil66.xml,OPE,NON,1.6363636363636365,1.2727272727272727,7,9
Providence,lil67.xml,CHI,MOT,1.5517241379310345,1.5602836879432624,32,141
Providence,lil67.xml,CHI,OPE,1.2894736842105263,1.2727272727272727,39,32
Providence,lil67.xml,MOT,CHI,1.5018315018315018,1.4686858316221767,3897,1880
Providence,lil67.xml,MOT,OPE,1.5909090909090908,1.6,75,6
Providence,lil67.xml,OPE,MOT,1.0,1.4666666666666666,1,31
Providence,lil67.xml,OPE,CHI,2.0,1.4444444444444444,1,4
Providence,lil68.xml,MOT,CHI,1.5288041319030592,1.527906976744186,2445,814
Providence,lil68.xml,OPE,CHI,1.5238095238095237,1.434782608695652,18,22
Providence,lil68.xml,OPE,MOT,1.4,UD,5,3
Providence,lil68.xml,CHI,OPE,1.3333333333333333,1.3333333333333333,3,5
Providence,lil68.xml,CHI,MOT,1.455012853470437,1.4930875576036866,368,672
Providence,lil68.xml,MOT,OPE,1.6666666666666667,1.75,10,3
Providence,lil69.xml,MOT,CHI,1.5073529411764706,1.4679365079365079,3702,1436
Providence,lil69.xml,MOT,OPE,1.5405405405405406,1.3333333333333333,41,24
Providence,lil69.xml,OPE,CHI,1.6666666666666667,1.5,16,26
Providence,lil69.xml,OPE,MOT,1.5,1.3448275862068966,7,28
Providence,lil69.xml,CHI,MOT,1.375,1.4220183486238531,58,98
Providence,lil69.xml,CHI,OPE,1.4,1.75,6,11
Providence,lil70.xml,CHI,MOT,1.5489461358313816,1.4786852589641435,2045,4449
Providence,lil70.xml,CHI,OPE,1.6153846153846154,1.5,29,8
Providence,lil70.xml,MOT,OPE,1.8,1.5,9,4
Providence,lil70.xml,OPE,MOT,1.3333333333333333,1.5135135135135136,12,26
Providence,lil71.xml,MOT,CHI,1.5080445544554455,1.4756871035940804,1522,1003
Providence,lil71.xml,MOT,OPE,1.543859649122807,1.4960629921259843,151,111
Providence,lil71.xml,OPE,MOT,1.3902439024390243,1.5214285714285714,34,154
Providence,lil71.xml,CHI,MOT,1.530958439355386,1.5402077722200846,1307,2416
Providence,lil71.xml,OPE,CHI,1.5,1.5,41,49
Providence,lil71.xml,MOT,ENV,1.5238095238095237,1.3529411764705883,25,9
Providence,lil71.xml,CHI,ENV,1.2857142857142858,1.0,7,7
Providence,lil71.xml,OPE,ENV,2.0,1.4285714285714286,1,5
Providence,lil71.xml,ENV,MOT,1.0,1.375,2,5
Providence,lil71.xml,ENV,CHI,1.0,1.25,1,4
Providence,lil71.xml,CHI,OPE,1.3571428571428572,1.5263157894736843,17,19
Providence,lil72.xml,MOT,CHI,1.4739243807040416,1.4430027803521779,2884,1138
Providence,lil72.xml,OPE,MOT,1.45,1.4424778761061947,32,116
Providence,lil72.xml,CHI,OPE,1.4509803921568627,1.5238095238095237,67,74
Providence,lil72.xml,CHI,MOT,1.5423728813559323,1.4947111472742067,562,1199
Providence,lil72.xml,OPE,CHI,1.507936507936508,1.45,68,20
Providence,lil72.xml,MOT,OPE,1.5553319919517103,1.4489795918367347,479,44
Providence,lil73.xml,CHI,MOT,1.4069767441860466,1.47992700729927,496,1434
Providence,lil73.xml,CHI,OPE,1.3383458646616542,1.4821428571428572,172,64
Providence,lil73.xml,OPE,CHI,1.5490196078431373,1.475,64,39
Providence,lil73.xml,MOT,CHI,1.5033419023136247,1.4634760705289673,1861,1292
Providence,lil73.xml,MOT,OPE,1.5140845070422535,1.4523809523809523,133,55
Providence,lil73.xml,OPE,MOT,1.5142857142857142,1.5,41,41
Providence,lil74.xml,MOT,CHI,1.4871794871794872,1.458736482640865,3877,1573
Providence,lil74.xml,OPE,CHI,1.5555555555555556,1.391304347826087,29,27
Providence,lil74.xml,MOT,OPE,1.4285714285714286,1.3333333333333333,7,3
Providence,lil76.xml,CHI,FAT,1.4786240786240785,1.5342353423534236,2070,2497
Providence,lil76.xml,OPE,CHI,1.5,1.4615384615384615,7,14
Providence,lil76.xml,MOT,FAT,1.3333333333333333,1.0,6,1
Providence,lil76.xml,FAT,CHI,1.5625,1.5,27,3
Providence,lil76.xml,FAT,OBS,1.0,1.5,1,8
Providence,lil76.xml,CHI,MOT,1.25,1.3888888888888888,4,20
Providence,lil76.xml,FAT,MOT,1.5,1.5,15,56
Providence,lil76.xml,MOT,CHI,1.4857389801210026,1.4984662576687116,1108,485
Providence,lil77.xml,MOT,OPE,1.536,1.5263157894736843,230,110
Providence,lil77.xml,CHI,MOT,1.544776119402985,1.5067750677506775,390,388
Providence,lil77.xml,OPE,MOT,1.569767441860465,1.5135135135135136,76,75
Providence,lil77.xml,CHI,OPE,1.4705882352941178,1.4444444444444444,13,19
Providence,lil77.xml,OPE,CHI,1.4090909090909092,1.0,15,1
Providence,lil77.xml,MOT,CHI,1.4971098265895955,1.484788029925187,2033,1808
Providence,lil78a.xml,MOT,CHI,1.48,1.4,68,27
Providence,lil78a.xml,MOT,OPE,1.4953271028037383,1.4666666666666666,105,57
Providence,lil78a.xml,CHI,OPE,1.6,1.4583333333333333,24,20
Providence,lil78a.xml,CHI,MOT,1.4480122324159022,1.4963762009101635,1514,5222
Providence,lil78a.xml,OPE,MOT,1.4363636363636363,1.5,40,39
Providence,lil78a.xml,OPE,CHI,1.40625,1.4782608695652173,37,26
Providence,lil78a.xml,CHI,ADU,1.0,1.0,2,1
Providence,lil78a.xml,ADU,MOT,1.4339622641509433,UD,67,1
Providence,lil78b.xml,MOT,CHI,1.4980491611392899,1.5190839694656488,4555,1161
Providence,lil78b.xml,MOT,OPE,1.5078125,1.5072463768115942,286,83
Providence,lil78b.xml,CHI,MOT,1.5759493670886076,1.5082872928176796,159,366
Providence,lil78b.xml,OPE,CHI,1.4782608695652173,1.6333333333333333,21,34
Providence,lil78b.xml,CHI,OPE,1.5238095238095237,UD,11,1
Providence,lil78b.xml,OPE,MOT,1.3636363636363635,1.5769230769230769,10,24
Providence,lil79.xml,CHI,MOT,1.4173228346456692,1.4922547332185887,152,498
Providence,lil79.xml,CHI,OPE,1.3461538461538463,1.5,20,47
Providence,lil79.xml,MOT,OPE,1.509433962264151,1.5309973045822103,678,338
Providence,lil79.xml,MOT,CHI,1.5145320197044334,1.4983277591973243,3864,1922
Providence,lil79.xml,OPE,CHI,1.3333333333333333,1.3636363636363635,6,10
Providence,lil79.xml,OPE,MOT,1.6274509803921569,1.4736842105263157,103,145
Providence,lil80.xml,MOT,CHI,1.4932291666666666,1.493322203672788,4801,1195
Providence,lil80.xml,MOT,ADU,1.3636363636363635,1.3333333333333333,5,2
Providence,lil80.xml,MOT,OPE,1.504823151125402,1.5344827586206897,279,125
Providence,lil80.xml,CHI,OPE,1.411764705882353,1.5740740740740742,38,44
Providence,lil80.xml,OPE,MOT,1.4861111111111112,1.5096418732782368,135,357
Providence,lil80.xml,OPE,CHI,1.4324324324324325,1.6,47,74
Providence,lil80.xml,CHI,MOT,1.4146341463414633,1.4599627560521415,242,528
