BA,BNotA,NotBA,NotBNotA,alignment,baseDenom,baseNum,category,conv,corpus,docId,numUtterances,powerDenom,powerNum,replierId,sparsityA,sparsityB,speakerId
0.0,0.0,1.0,65.0,0.0,66,0.0,make,"('MOT', 'CHI')",Providence,vio27.xml,66,1.0,0.0,CHI,566,323,MOT
0.0,0.0,2.0,64.0,0.0,66,0.0,at,"('MOT', 'CHI')",Providence,vio27.xml,66,2.0,0.0,CHI,566,323,MOT
0.0,0.0,2.0,64.0,0.0,66,0.0,have,"('MOT', 'CHI')",Providence,vio27.xml,66,2.0,0.0,CHI,566,323,MOT
0.0,0.0,5.0,61.0,0.0,66,0.0,see,"('MOT', 'CHI')",Providence,vio27.xml,66,5.0,0.0,CHI,566,323,MOT
0.0,0.0,3.0,63.0,0.0,66,0.0,and,"('MOT', 'CHI')",Providence,vio27.xml,66,3.0,0.0,CHI,566,323,MOT
0.0,0.0,6.0,9.0,0.0,15,0.0,the,"('MOT', 'FAT')",Providence,vio27.xml,15,6.0,0.0,FAT,174,61,MOT
0.0,0.0,2.0,13.0,0.0,15,0.0,we,"('MOT', 'FAT')",Providence,vio27.xml,15,2.0,0.0,FAT,174,61,MOT
0.0,0.0,2.0,13.0,0.0,15,0.0,a,"('MOT', 'FAT')",Providence,vio27.xml,15,2.0,0.0,FAT,174,61,MOT
0.0,0.0,1.0,14.0,0.0,15,0.0,get,"('MOT', 'FAT')",Providence,vio27.xml,15,1.0,0.0,FAT,174,61,MOT
0.0,0.0,3.0,12.0,0.0,15,0.0,think,"('MOT', 'FAT')",Providence,vio27.xml,15,3.0,0.0,FAT,174,61,MOT
0.0,0.0,1.0,14.0,0.0,15,0.0,up,"('MOT', 'FAT')",Providence,vio27.xml,15,1.0,0.0,FAT,174,61,MOT
0.0,0.0,1.0,14.0,0.0,15,0.0,of,"('MOT', 'FAT')",Providence,vio27.xml,15,1.0,0.0,FAT,174,61,MOT
0.0,0.0,2.0,13.0,0.0,15,0.0,to,"('MOT', 'FAT')",Providence,vio27.xml,15,2.0,0.0,FAT,174,61,MOT
0.0,0.0,1.0,14.0,0.0,15,0.0,gonna,"('MOT', 'FAT')",Providence,vio27.xml,15,1.0,0.0,FAT,174,61,MOT
0.0,0.0,2.0,13.0,0.0,15,0.0,but,"('MOT', 'FAT')",Providence,vio27.xml,15,2.0,0.0,FAT,174,61,MOT
0.0,0.0,1.0,14.0,0.0,15,0.0,like,"('MOT', 'FAT')",Providence,vio27.xml,15,1.0,0.0,FAT,174,61,MOT
0.0,0.0,1.0,14.0,0.0,15,0.0,did,"('MOT', 'FAT')",Providence,vio27.xml,15,1.0,0.0,FAT,174,61,MOT
0.0,0.0,2.0,13.0,0.0,15,0.0,on,"('MOT', 'FAT')",Providence,vio27.xml,15,2.0,0.0,FAT,174,61,MOT
0.0,0.0,1.0,14.0,0.0,15,0.0,that,"('MOT', 'FAT')",Providence,vio27.xml,15,1.0,0.0,FAT,174,61,MOT
0.0,0.0,1.0,14.0,0.0,15,0.0,not,"('MOT', 'FAT')",Providence,vio27.xml,15,1.0,0.0,FAT,174,61,MOT
0.0,0.0,1.0,14.0,0.0,15,0.0,was,"('MOT', 'FAT')",Providence,vio27.xml,15,1.0,0.0,FAT,174,61,MOT
0.0,0.0,1.0,14.0,0.0,15,0.0,go,"('MOT', 'FAT')",Providence,vio27.xml,15,1.0,0.0,FAT,174,61,MOT
0.0,0.0,1.0,14.0,0.0,15,0.0,can,"('MOT', 'FAT')",Providence,vio27.xml,15,1.0,0.0,FAT,174,61,MOT
0.0,0.0,2.0,13.0,0.0,15,0.0,make,"('MOT', 'FAT')",Providence,vio27.xml,15,2.0,0.0,FAT,174,61,MOT
0.0,0.0,1.0,14.0,0.0,15,0.0,at,"('MOT', 'FAT')",Providence,vio27.xml,15,1.0,0.0,FAT,174,61,MOT
0.0,0.0,1.0,14.0,0.0,15,0.0,see,"('MOT', 'FAT')",Providence,vio27.xml,15,1.0,0.0,FAT,174,61,MOT
0.0,1.0,2.0,87.0,-0.011111111111111112,90,1.0,some,"('CHI', 'MOT')",Providence,vio27.xml,90,2.0,0.0,MOT,607,944,CHI
0.0,1.0,4.0,61.0,-0.015151515151515152,66,1.0,we,"('MOT', 'CHI')",Providence,vio27.xml,66,4.0,0.0,CHI,566,323,MOT
0.0,1.0,8.0,57.0,-0.015151515151515152,66,1.0,a,"('MOT', 'CHI')",Providence,vio27.xml,66,8.0,0.0,CHI,566,323,MOT
0.0,1.0,2.0,63.0,-0.015151515151515152,66,1.0,for,"('MOT', 'CHI')",Providence,vio27.xml,66,2.0,0.0,CHI,566,323,MOT
0.0,1.0,4.0,61.0,-0.015151515151515152,66,1.0,what,"('MOT', 'CHI')",Providence,vio27.xml,66,4.0,0.0,CHI,566,323,MOT
0.0,1.0,1.0,64.0,-0.015151515151515152,66,1.0,was,"('MOT', 'CHI')",Providence,vio27.xml,66,1.0,0.0,CHI,566,323,MOT
0.0,2.0,2.0,86.0,-0.022222222222222223,90,2.0,of,"('CHI', 'MOT')",Providence,vio27.xml,90,2.0,0.0,MOT,607,944,CHI
0.0,2.0,3.0,85.0,-0.022222222222222223,90,2.0,my,"('CHI', 'MOT')",Providence,vio27.xml,90,3.0,0.0,MOT,607,944,CHI
0.0,1.0,2.0,31.0,-0.029411764705882353,34,1.0,oh,"('FAT', 'MOT')",Providence,vio27.xml,34,2.0,0.0,MOT,147,325,FAT
0.0,1.0,1.0,32.0,-0.029411764705882353,34,1.0,of,"('FAT', 'MOT')",Providence,vio27.xml,34,1.0,0.0,MOT,147,325,FAT
0.0,1.0,1.0,32.0,-0.029411764705882353,34,1.0,what,"('FAT', 'MOT')",Providence,vio27.xml,34,1.0,0.0,MOT,147,325,FAT
0.0,1.0,1.0,32.0,-0.029411764705882353,34,1.0,can,"('FAT', 'MOT')",Providence,vio27.xml,34,1.0,0.0,MOT,147,325,FAT
0.0,2.0,6.0,58.0,-0.030303030303030304,66,2.0,there,"('MOT', 'CHI')",Providence,vio27.xml,66,6.0,0.0,CHI,566,323,MOT
0.0,2.0,3.0,61.0,-0.030303030303030304,66,2.0,no,"('MOT', 'CHI')",Providence,vio27.xml,66,3.0,0.0,CHI,566,323,MOT
0.0,2.0,4.0,60.0,-0.030303030303030304,66,2.0,is,"('MOT', 'CHI')",Providence,vio27.xml,66,4.0,0.0,CHI,566,323,MOT
0.0,2.0,5.0,59.0,-0.030303030303030304,66,2.0,that,"('MOT', 'CHI')",Providence,vio27.xml,66,5.0,0.0,CHI,566,323,MOT
0.0,3.0,2.0,85.0,-0.03333333333333333,90,3.0,get,"('CHI', 'MOT')",Providence,vio27.xml,90,2.0,0.0,MOT,607,944,CHI
0.0,3.0,1.0,86.0,-0.03333333333333333,90,3.0,like,"('CHI', 'MOT')",Providence,vio27.xml,90,1.0,0.0,MOT,607,944,CHI
0.0,3.0,2.0,85.0,-0.03333333333333333,90,3.0,go,"('CHI', 'MOT')",Providence,vio27.xml,90,2.0,0.0,MOT,607,944,CHI
0.0,3.0,2.0,85.0,-0.03333333333333333,90,3.0,have,"('CHI', 'MOT')",Providence,vio27.xml,90,2.0,0.0,MOT,607,944,CHI
0.0,4.0,1.0,85.0,-0.044444444444444446,90,4.0,no,"('CHI', 'MOT')",Providence,vio27.xml,90,1.0,0.0,MOT,607,944,CHI
0.0,4.0,3.0,83.0,-0.044444444444444446,90,4.0,where,"('CHI', 'MOT')",Providence,vio27.xml,90,3.0,0.0,MOT,607,944,CHI
0.0,4.0,9.0,77.0,-0.044444444444444446,90,4.0,this,"('CHI', 'MOT')",Providence,vio27.xml,90,9.0,0.0,MOT,607,944,CHI
0.0,3.0,5.0,58.0,-0.045454545454545456,66,3.0,he,"('MOT', 'CHI')",Providence,vio27.xml,66,5.0,0.0,CHI,566,323,MOT
0.0,3.0,2.0,61.0,-0.045454545454545456,66,3.0,where,"('MOT', 'CHI')",Providence,vio27.xml,66,2.0,0.0,CHI,566,323,MOT
0.0,3.0,2.0,61.0,-0.045454545454545456,66,3.0,not,"('MOT', 'CHI')",Providence,vio27.xml,66,2.0,0.0,CHI,566,323,MOT
0.0,5.0,1.0,84.0,-0.05555555555555555,90,5.0,for,"('CHI', 'MOT')",Providence,vio27.xml,90,1.0,0.0,MOT,607,944,CHI
0.0,5.0,1.0,84.0,-0.05555555555555555,90,5.0,want,"('CHI', 'MOT')",Providence,vio27.xml,90,1.0,0.0,MOT,607,944,CHI
0.0,4.0,2.0,60.0,-0.06060606060606061,66,4.0,get,"('MOT', 'CHI')",Providence,vio27.xml,66,2.0,0.0,CHI,566,323,MOT
1.0,27.0,3.0,59.0,-0.061111111111111116,90,28.0,you,"('CHI', 'MOT')",Providence,vio27.xml,90,4.0,1.0,MOT,607,944,CHI
0.0,1.0,1.0,13.0,-0.06666666666666667,15,1.0,my,"('MOT', 'FAT')",Providence,vio27.xml,15,1.0,0.0,FAT,174,61,MOT
0.0,1.0,3.0,11.0,-0.06666666666666667,15,1.0,is,"('MOT', 'FAT')",Providence,vio27.xml,15,3.0,0.0,FAT,174,61,MOT
0.0,1.0,1.0,13.0,-0.06666666666666667,15,1.0,one,"('MOT', 'FAT')",Providence,vio27.xml,15,1.0,0.0,FAT,174,61,MOT
0.0,7.0,6.0,77.0,-0.07777777777777778,90,7.0,is,"('CHI', 'MOT')",Providence,vio27.xml,90,6.0,0.0,MOT,607,944,CHI
0.0,7.0,4.0,79.0,-0.07777777777777778,90,7.0,to,"('CHI', 'MOT')",Providence,vio27.xml,90,4.0,0.0,MOT,607,944,CHI
0.0,7.0,2.0,81.0,-0.07777777777777778,90,7.0,are,"('CHI', 'MOT')",Providence,vio27.xml,90,2.0,0.0,MOT,607,944,CHI
0.0,7.0,3.0,80.0,-0.07777777777777778,90,7.0,do,"('CHI', 'MOT')",Providence,vio27.xml,90,3.0,0.0,MOT,607,944,CHI
0.0,3.0,1.0,30.0,-0.08823529411764706,34,3.0,is,"('FAT', 'MOT')",Providence,vio27.xml,34,1.0,0.0,MOT,147,325,FAT
0.0,3.0,1.0,30.0,-0.08823529411764706,34,3.0,but,"('FAT', 'MOT')",Providence,vio27.xml,34,1.0,0.0,MOT,147,325,FAT
0.0,3.0,2.0,29.0,-0.08823529411764706,34,3.0,that,"('FAT', 'MOT')",Providence,vio27.xml,34,2.0,0.0,MOT,147,325,FAT
0.0,3.0,1.0,30.0,-0.08823529411764706,34,3.0,in,"('FAT', 'MOT')",Providence,vio27.xml,34,1.0,0.0,MOT,147,325,FAT
0.0,8.0,2.0,80.0,-0.08888888888888889,90,8.0,all,"('CHI', 'MOT')",Providence,vio27.xml,90,2.0,0.0,MOT,607,944,CHI
0.0,8.0,3.0,79.0,-0.08888888888888889,90,8.0,what,"('CHI', 'MOT')",Providence,vio27.xml,90,3.0,0.0,MOT,607,944,CHI
0.0,8.0,3.0,79.0,-0.08888888888888889,90,8.0,can,"('CHI', 'MOT')",Providence,vio27.xml,90,3.0,0.0,MOT,607,944,CHI
0.0,8.0,5.0,77.0,-0.08888888888888889,90,8.0,and,"('CHI', 'MOT')",Providence,vio27.xml,90,5.0,0.0,MOT,607,944,CHI
0.0,1.0,2.0,7.0,-0.1,10,1.0,you,"('CHI', 'FAT')",Providence,vio27.xml,10,2.0,0.0,FAT,93,26,CHI
0.0,9.0,26.0,55.0,-0.1,90,9.0,yeah,"('CHI', 'MOT')",Providence,vio27.xml,90,26.0,0.0,MOT,607,944,CHI
0.0,10.0,1.0,79.0,-0.1111111111111111,90,10.0,that,"('CHI', 'MOT')",Providence,vio27.xml,90,1.0,0.0,MOT,607,944,CHI
0.0,2.0,4.0,9.0,-0.13333333333333333,15,2.0,yeah,"('MOT', 'FAT')",Providence,vio27.xml,15,4.0,0.0,FAT,174,61,MOT
0.0,5.0,1.0,28.0,-0.14705882352941177,34,5.0,a,"('FAT', 'MOT')",Providence,vio27.xml,34,1.0,0.0,MOT,147,325,FAT
0.0,5.0,4.0,25.0,-0.14705882352941177,34,5.0,yeah,"('FAT', 'MOT')",Providence,vio27.xml,34,4.0,0.0,MOT,147,325,FAT
0.0,6.0,1.0,27.0,-0.17647058823529413,34,6.0,the,"('FAT', 'MOT')",Providence,vio27.xml,34,1.0,0.0,MOT,147,325,FAT
1.0,0.0,0.0,251.0,0.996031746031746,252,1.0,was,"('CHI', 'MOT')",Providence,vio28.xml,252,1.0,1.0,MOT,1206,2682,CHI
1.0,3.0,0.0,248.0,0.9841269841269842,252,4.0,get,"('CHI', 'MOT')",Providence,vio28.xml,252,1.0,1.0,MOT,1206,2682,CHI
1.0,1.0,0.0,24.0,0.9230769230769231,26,2.0,that,"('TOY', 'MOT')",Providence,vio28.xml,26,1.0,1.0,MOT,206,139,TOY
1.0,2.0,0.0,23.0,0.8846153846153846,26,3.0,go,"('TOY', 'MOT')",Providence,vio28.xml,26,1.0,1.0,MOT,206,139,TOY
1.0,0.0,0.0,4.0,0.8,5,1.0,do,"('BRO', 'MOT')",Providence,vio28.xml,5,1.0,1.0,MOT,22,48,BRO
1.0,2.0,0.0,9.0,0.75,12,3.0,go,"('FAT', 'MOT')",Providence,vio28.xml,12,1.0,1.0,MOT,95,78,FAT
2.0,10.0,1.0,239.0,0.6190476190476191,252,12.0,gonna,"('CHI', 'MOT')",Providence,vio28.xml,252,3.0,2.0,MOT,1206,2682,CHI
3.0,6.0,3.0,240.0,0.4642857142857143,252,9.0,for,"('CHI', 'MOT')",Providence,vio28.xml,252,6.0,3.0,MOT,1206,2682,CHI
1.0,0.0,1.0,24.0,0.46153846153846156,26,1.0,a,"('TOY', 'MOT')",Providence,vio28.xml,26,2.0,1.0,MOT,206,139,TOY
1.0,0.0,1.0,24.0,0.46153846153846156,26,1.0,like,"('TOY', 'MOT')",Providence,vio28.xml,26,2.0,1.0,MOT,206,139,TOY
1.0,1.0,1.0,23.0,0.4230769230769231,26,2.0,in,"('TOY', 'MOT')",Providence,vio28.xml,26,2.0,1.0,MOT,206,139,TOY
1.0,21.0,1.0,229.0,0.4126984126984127,252,22.0,to,"('CHI', 'MOT')",Providence,vio28.xml,252,2.0,1.0,MOT,1206,2682,CHI
1.0,1.0,1.0,16.0,0.39473684210526316,19,2.0,you,"('MOT', 'TOY')",Providence,vio28.xml,19,2.0,1.0,TOY,147,94,MOT
1.0,3.0,2.0,246.0,0.31746031746031744,252,4.0,put,"('CHI', 'MOT')",Providence,vio28.xml,252,3.0,1.0,MOT,1206,2682,CHI
3.0,26.0,4.0,219.0,0.3134920634920635,252,29.0,do,"('CHI', 'MOT')",Providence,vio28.xml,252,7.0,3.0,MOT,1206,2682,CHI
2.0,22.0,3.0,225.0,0.3047619047619048,252,24.0,in,"('CHI', 'MOT')",Providence,vio28.xml,252,5.0,2.0,MOT,1206,2682,CHI
2.0,33.0,3.0,214.0,0.2611111111111111,252,35.0,what,"('CHI', 'MOT')",Providence,vio28.xml,252,5.0,2.0,MOT,1206,2682,CHI
1.0,21.0,2.0,228.0,0.24603174603174602,252,22.0,are,"('CHI', 'MOT')",Providence,vio28.xml,252,3.0,1.0,MOT,1206,2682,CHI
2.0,9.0,5.0,236.0,0.24206349206349204,252,11.0,there,"('CHI', 'MOT')",Providence,vio28.xml,252,7.0,2.0,MOT,1206,2682,CHI
13.0,44.0,15.0,180.0,0.2380952380952381,252,57.0,the,"('CHI', 'MOT')",Providence,vio28.xml,252,28.0,13.0,MOT,1206,2682,CHI
4.0,53.0,5.0,190.0,0.21825396825396823,252,57.0,you,"('CHI', 'MOT')",Providence,vio28.xml,252,9.0,4.0,MOT,1206,2682,CHI
12.0,42.0,19.0,179.0,0.1728110599078341,252,54.0,a,"('CHI', 'MOT')",Providence,vio28.xml,252,31.0,12.0,MOT,1206,2682,CHI
2.0,14.0,12.0,224.0,0.07936507936507936,252,16.0,one,"('CHI', 'MOT')",Providence,vio28.xml,252,14.0,2.0,MOT,1206,2682,CHI
3.0,24.0,15.0,210.0,0.05952380952380952,252,27.0,and,"('CHI', 'MOT')",Providence,vio28.xml,252,18.0,3.0,MOT,1206,2682,CHI
2.0,27.0,10.0,213.0,0.051587301587301584,252,29.0,that,"('CHI', 'MOT')",Providence,vio28.xml,252,12.0,2.0,MOT,1206,2682,CHI
2.0,36.0,10.0,204.0,0.015873015873015872,252,38.0,is,"('CHI', 'MOT')",Providence,vio28.xml,252,12.0,2.0,MOT,1206,2682,CHI
1.0,27.0,7.0,217.0,0.013888888888888895,252,28.0,it,"('CHI', 'MOT')",Providence,vio28.xml,252,8.0,1.0,MOT,1206,2682,CHI
1.0,2.0,7.0,16.0,0.009615384615384609,26,3.0,the,"('TOY', 'MOT')",Providence,vio28.xml,26,8.0,1.0,MOT,206,139,TOY
2.0,30.0,13.0,207.0,0.006349206349206354,252,32.0,this,"('CHI', 'MOT')",Providence,vio28.xml,252,15.0,2.0,MOT,1206,2682,CHI
0.0,0.0,1.0,0.0,0.0,1,0.0,we,"('BRO', 'FAT')",Providence,vio28.xml,1,1.0,0.0,FAT,9,10,BRO
0.0,0.0,1.0,0.0,0.0,1,0.0,are,"('BRO', 'FAT')",Providence,vio28.xml,1,1.0,0.0,FAT,9,10,BRO
1.0,0.0,0.0,0.0,0.0,1,1.0,not,"('BRO', 'FAT')",Providence,vio28.xml,1,1.0,1.0,FAT,9,10,BRO
0.0,0.0,1.0,0.0,0.0,1,0.0,gonna,"('CHI', 'FAT')",Providence,vio28.xml,1,1.0,0.0,FAT,6,2,CHI
0.0,0.0,1.0,0.0,0.0,1,0.0,see,"('CHI', 'FAT')",Providence,vio28.xml,1,1.0,0.0,FAT,6,2,CHI
0.0,0.0,1.0,3.0,0.0,4,0.0,to,"('FAT', 'BRO')",Providence,vio28.xml,4,1.0,0.0,BRO,18,10,FAT
0.0,0.0,2.0,2.0,0.0,4,0.0,you,"('FAT', 'BRO')",Providence,vio28.xml,4,2.0,0.0,BRO,18,10,FAT
0.0,0.0,1.0,3.0,0.0,4,0.0,on,"('FAT', 'BRO')",Providence,vio28.xml,4,1.0,0.0,BRO,18,10,FAT
0.0,0.0,1.0,3.0,0.0,4,0.0,want,"('FAT', 'BRO')",Providence,vio28.xml,4,1.0,0.0,BRO,18,10,FAT
0.0,0.0,1.0,3.0,0.0,4,0.0,do,"('FAT', 'BRO')",Providence,vio28.xml,4,1.0,0.0,BRO,18,10,FAT
0.0,0.0,1.0,4.0,0.0,5,0.0,my,"('FAT', 'CHI')",Providence,vio28.xml,5,1.0,0.0,CHI,29,13,FAT
0.0,0.0,1.0,4.0,0.0,5,0.0,where,"('FAT', 'CHI')",Providence,vio28.xml,5,1.0,0.0,CHI,29,13,FAT
0.0,0.0,1.0,4.0,0.0,5,0.0,you,"('FAT', 'CHI')",Providence,vio28.xml,5,1.0,0.0,CHI,29,13,FAT
0.0,0.0,1.0,4.0,0.0,5,0.0,on,"('FAT', 'CHI')",Providence,vio28.xml,5,1.0,0.0,CHI,29,13,FAT
0.0,0.0,1.0,4.0,0.0,5,0.0,are,"('FAT', 'CHI')",Providence,vio28.xml,5,1.0,0.0,CHI,29,13,FAT
0.0,0.0,1.0,11.0,0.0,12,0.0,we,"('FAT', 'MOT')",Providence,vio28.xml,12,1.0,0.0,MOT,95,78,FAT
0.0,0.0,2.0,10.0,0.0,12,0.0,put,"('FAT', 'MOT')",Providence,vio28.xml,12,2.0,0.0,MOT,95,78,FAT
0.0,0.0,1.0,11.0,0.0,12,0.0,for,"('FAT', 'MOT')",Providence,vio28.xml,12,1.0,0.0,MOT,95,78,FAT
0.0,0.0,1.0,11.0,0.0,12,0.0,oh,"('FAT', 'MOT')",Providence,vio28.xml,12,1.0,0.0,MOT,95,78,FAT
0.0,0.0,3.0,9.0,0.0,12,0.0,on,"('FAT', 'MOT')",Providence,vio28.xml,12,3.0,0.0,MOT,95,78,FAT
0.0,0.0,2.0,10.0,0.0,12,0.0,are,"('FAT', 'MOT')",Providence,vio28.xml,12,2.0,0.0,MOT,95,78,FAT
0.0,0.0,1.0,6.0,0.0,7,0.0,on,"('FAT', 'TOY')",Providence,vio28.xml,7,1.0,0.0,TOY,21,55,FAT
0.0,0.0,1.0,0.0,0.0,1,0.0,not,"('MOT', 'BRO')",Providence,vio28.xml,1,1.0,0.0,BRO,5,2,MOT
0.0,0.0,1.0,1.0,0.0,2,0.0,wanna,"('MOT', 'CHI')",Providence,vio28.xml,2,1.0,0.0,CHI,7,9,MOT
0.0,0.0,1.0,1.0,0.0,2,0.0,this,"('MOT', 'CHI')",Providence,vio28.xml,2,1.0,0.0,CHI,7,9,MOT
0.0,0.0,1.0,1.0,0.0,2,0.0,one,"('MOT', 'CHI')",Providence,vio28.xml,2,1.0,0.0,CHI,7,9,MOT
0.0,0.0,1.0,1.0,0.0,2,0.0,do,"('MOT', 'CHI')",Providence,vio28.xml,2,1.0,0.0,CHI,7,9,MOT
0.0,0.0,1.0,2.0,0.0,3,0.0,we,"('MOT', 'FAT')",Providence,vio28.xml,3,1.0,0.0,FAT,21,10,MOT
0.0,0.0,1.0,2.0,0.0,3,0.0,a,"('MOT', 'FAT')",Providence,vio28.xml,3,1.0,0.0,FAT,21,10,MOT
0.0,0.0,1.0,2.0,0.0,3,0.0,for,"('MOT', 'FAT')",Providence,vio28.xml,3,1.0,0.0,FAT,21,10,MOT
0.0,0.0,1.0,2.0,0.0,3,0.0,that,"('MOT', 'FAT')",Providence,vio28.xml,3,1.0,0.0,FAT,21,10,MOT
0.0,0.0,1.0,2.0,0.0,3,0.0,this,"('MOT', 'FAT')",Providence,vio28.xml,3,1.0,0.0,FAT,21,10,MOT
0.0,0.0,1.0,2.0,0.0,3,0.0,in,"('MOT', 'FAT')",Providence,vio28.xml,3,1.0,0.0,FAT,21,10,MOT
0.0,0.0,2.0,17.0,0.0,19,0.0,put,"('MOT', 'TOY')",Providence,vio28.xml,19,2.0,0.0,TOY,147,94,MOT
0.0,0.0,1.0,18.0,0.0,19,0.0,there,"('MOT', 'TOY')",Providence,vio28.xml,19,1.0,0.0,TOY,147,94,MOT
0.0,0.0,1.0,18.0,0.0,19,0.0,up,"('MOT', 'TOY')",Providence,vio28.xml,19,1.0,0.0,TOY,147,94,MOT
0.0,0.0,1.0,18.0,0.0,19,0.0,wanna,"('MOT', 'TOY')",Providence,vio28.xml,19,1.0,0.0,TOY,147,94,MOT
0.0,0.0,1.0,18.0,0.0,19,0.0,oh,"('MOT', 'TOY')",Providence,vio28.xml,19,1.0,0.0,TOY,147,94,MOT
0.0,0.0,1.0,18.0,0.0,19,0.0,of,"('MOT', 'TOY')",Providence,vio28.xml,19,1.0,0.0,TOY,147,94,MOT
0.0,0.0,2.0,17.0,0.0,19,0.0,is,"('MOT', 'TOY')",Providence,vio28.xml,19,2.0,0.0,TOY,147,94,MOT
0.0,0.0,1.0,18.0,0.0,19,0.0,but,"('MOT', 'TOY')",Providence,vio28.xml,19,1.0,0.0,TOY,147,94,MOT
0.0,0.0,1.0,18.0,0.0,19,0.0,like,"('MOT', 'TOY')",Providence,vio28.xml,19,1.0,0.0,TOY,147,94,MOT
0.0,0.0,1.0,18.0,0.0,19,0.0,on,"('MOT', 'TOY')",Providence,vio28.xml,19,1.0,0.0,TOY,147,94,MOT
0.0,0.0,3.0,16.0,0.0,19,0.0,not,"('MOT', 'TOY')",Providence,vio28.xml,19,3.0,0.0,TOY,147,94,MOT
0.0,0.0,3.0,16.0,0.0,19,0.0,with,"('MOT', 'TOY')",Providence,vio28.xml,19,3.0,0.0,TOY,147,94,MOT
0.0,0.0,5.0,14.0,0.0,19,0.0,this,"('MOT', 'TOY')",Providence,vio28.xml,19,5.0,0.0,TOY,147,94,MOT
0.0,0.0,2.0,17.0,0.0,19,0.0,it,"('MOT', 'TOY')",Providence,vio28.xml,19,2.0,0.0,TOY,147,94,MOT
0.0,0.0,1.0,18.0,0.0,19,0.0,yeah,"('MOT', 'TOY')",Providence,vio28.xml,19,1.0,0.0,TOY,147,94,MOT
0.0,0.0,4.0,15.0,0.0,19,0.0,in,"('MOT', 'TOY')",Providence,vio28.xml,19,4.0,0.0,TOY,147,94,MOT
0.0,0.0,1.0,18.0,0.0,19,0.0,can,"('MOT', 'TOY')",Providence,vio28.xml,19,1.0,0.0,TOY,147,94,MOT
0.0,0.0,1.0,25.0,0.0,26,0.0,we,"('TOY', 'MOT')",Providence,vio28.xml,26,1.0,0.0,MOT,206,139,TOY
0.0,0.0,1.0,25.0,0.0,26,0.0,are,"('TOY', 'MOT')",Providence,vio28.xml,26,1.0,0.0,MOT,206,139,TOY
0.0,0.0,1.0,25.0,0.0,26,0.0,want,"('TOY', 'MOT')",Providence,vio28.xml,26,1.0,0.0,MOT,206,139,TOY
0.0,0.0,1.0,25.0,0.0,26,0.0,have,"('TOY', 'MOT')",Providence,vio28.xml,26,1.0,0.0,MOT,206,139,TOY
0.0,0.0,2.0,24.0,0.0,26,0.0,and,"('TOY', 'MOT')",Providence,vio28.xml,26,2.0,0.0,MOT,206,139,TOY
8.0,17.0,73.0,154.0,-0.0004409171075837742,252,25.0,yeah,"('CHI', 'MOT')",Providence,vio28.xml,252,81.0,8.0,MOT,1206,2682,CHI
0.0,1.0,1.0,250.0,-0.003968253968253968,252,1.0,some,"('CHI', 'MOT')",Providence,vio28.xml,252,1.0,0.0,MOT,1206,2682,CHI
0.0,2.0,1.0,249.0,-0.007936507936507936,252,2.0,my,"('CHI', 'MOT')",Providence,vio28.xml,252,1.0,0.0,MOT,1206,2682,CHI
0.0,4.0,1.0,247.0,-0.015873015873015872,252,4.0,did,"('CHI', 'MOT')",Providence,vio28.xml,252,1.0,0.0,MOT,1206,2682,CHI
0.0,8.0,4.0,240.0,-0.031746031746031744,252,8.0,no,"('CHI', 'MOT')",Providence,vio28.xml,252,4.0,0.0,MOT,1206,2682,CHI
0.0,9.0,1.0,242.0,-0.03571428571428571,252,9.0,have,"('CHI', 'MOT')",Providence,vio28.xml,252,1.0,0.0,MOT,1206,2682,CHI
0.0,1.0,1.0,24.0,-0.038461538461538464,26,1.0,my,"('TOY', 'MOT')",Providence,vio28.xml,26,1.0,0.0,MOT,206,139,TOY
0.0,1.0,2.0,23.0,-0.038461538461538464,26,1.0,you,"('TOY', 'MOT')",Providence,vio28.xml,26,2.0,0.0,MOT,206,139,TOY
0.0,1.0,1.0,24.0,-0.038461538461538464,26,1.0,on,"('TOY', 'MOT')",Providence,vio28.xml,26,1.0,0.0,MOT,206,139,TOY
0.0,1.0,4.0,21.0,-0.038461538461538464,26,1.0,with,"('TOY', 'MOT')",Providence,vio28.xml,26,4.0,0.0,MOT,206,139,TOY
0.0,10.0,7.0,235.0,-0.03968253968253968,252,10.0,wanna,"('CHI', 'MOT')",Providence,vio28.xml,252,7.0,0.0,MOT,1206,2682,CHI
0.0,10.0,5.0,237.0,-0.03968253968253968,252,10.0,he,"('CHI', 'MOT')",Providence,vio28.xml,252,5.0,0.0,MOT,1206,2682,CHI
0.0,12.0,1.0,239.0,-0.047619047619047616,252,12.0,we,"('CHI', 'MOT')",Providence,vio28.xml,252,1.0,0.0,MOT,1206,2682,CHI
0.0,13.0,3.0,236.0,-0.051587301587301584,252,13.0,make,"('CHI', 'MOT')",Providence,vio28.xml,252,3.0,0.0,MOT,1206,2682,CHI
0.0,1.0,1.0,17.0,-0.05263157894736842,19,1.0,we,"('MOT', 'TOY')",Providence,vio28.xml,19,1.0,0.0,TOY,147,94,MOT
0.0,1.0,3.0,15.0,-0.05263157894736842,19,1.0,to,"('MOT', 'TOY')",Providence,vio28.xml,19,3.0,0.0,TOY,147,94,MOT
0.0,1.0,3.0,15.0,-0.05263157894736842,19,1.0,that,"('MOT', 'TOY')",Providence,vio28.xml,19,3.0,0.0,TOY,147,94,MOT
