DocId,Speaker,Replier,Hyp Avg S,Hyp Avg R,Sparsity S-R,Sparsity R-S
lil45.xml,MOT,OPE,7.0588235294117645,6.769230769230769,49,39
lil45.xml,MOT,CHI,7.636042402826855,8.117647058823529,2686,897
lil45.xml,CHI,OPE,8.125,6.826086956521739,42,81
lil45.xml,OPE,MOT,10.0,7.0,17,34
lil46.xml,CHI,MOT,7.9021739130434785,7.72636815920398,921,1685
lil46.xml,CHI,OPE,NA,9.0,3,8
lil46.xml,OPE,MOT,7.333333333333333,8.75,19,23
lil46.xml,OPE,CHI,6.7,12.0,32,12
lil46.xml,MOT,OPE,7.326530612244898,3.0,180,17
lil46.xml,MOT,CHI,7.3276955602537,7.438356164383562,3698,717
lil47.xml,CHI,MOT,7.53,7.564575645756458,854,2053
lil47.xml,CHI,OPE,7.5,NA,8,4
lil47.xml,MOT,CHI,7.53475935828877,7.872727272727273,1299,441
lil47.xml,OPE,CHI,6.666666666666667,8.8,29,39
lil47.xml,MOT,OPE,8.4,NA,14,2
lil47.xml,OPE,MOT,7.333333333333333,6.705882352941177,19,42
lil47.xml,MOT,UNI,8.0,8.0,9,19
lil47.xml,UNI,CHI,8.0,NA,5,1
lil47.xml,UNI,MOT,7.0,8.25,3,6
lil47.xml,VIS,MOT,7.235294117647059,6.90625,70,104
lil47.xml,VIS,CHI,8.0,NA,13,7
lil47.xml,MOT,VIS,6.75,7.5,9,16
lil48.xml,CHI,MOT,7.619718309859155,7.483754512635379,634,1885
lil49a.xml,MOT,CHI,7.632302405498282,7.619565217391305,6670,1299
lil49a.xml,OPE,MOT,NA,5.0,1,4
lil49a.xml,CHI,MOT,8.5,6.8,28,53
lil49a.xml,UNI,CHI,NA,8.0,1,5
lil49a.xml,MOT,OPE,8.0,NA,10,1
lil49a.xml,MOT,UNI,6.166666666666667,NA,14,1
lil49b.xml,CHI,MOT,7.5271739130434785,7.329479768786127,1959,1484
lil49b.xml,OPE,MOT,6.666666666666667,5.4,14,27
lil49b.xml,CHI,OPE,7.0,7.0,14,5
lil49b.xml,OPE,CHI,7.0,7.5,6,19
lil49b.xml,MOT,CHI,7.06043956043956,7.310679611650485,1546,961
lil49b.xml,MOT,OPE,6.0,NA,17,1
lil50.xml,MOT,OPE,6.738095238095238,6.909090909090909,163,48
lil50.xml,CHI,MOT,8.11864406779661,7.487364620938628,558,1723
lil50.xml,CHI,OPE,8.375,8.166666666666666,50,19
lil50.xml,OPE,CHI,8.333333333333334,7.25,16,38
lil50.xml,MOT,CHI,7.494350282485875,7.3882352941176475,2883,622
lil50.xml,OPE,MOT,6.625,7.630434782608695,44,132
lil51.xml,MOT,CHI,7.621359223300971,7.7926829268292686,1852,753
lil51.xml,MOT,OPE,7.571428571428571,8.0,38,9
lil51.xml,CHI,MOT,7.833333333333333,7.725409836065574,708,2230
lil52.xml,MOT,CHI,7.277185501066098,7.927835051546392,4150,1012
lil52.xml,OPE,MOT,6.928571428571429,7.805555555555555,34,137
lil52.xml,OPE,CHI,8.285714285714286,8.222222222222221,52,51
lil52.xml,MOT,OPE,7.7407407407407405,7.625,90,61
lil52.xml,CHI,MOT,7.906976744186046,7.473684210526316,440,1138
lil52.xml,CHI,OPE,8.428571428571429,6.642857142857143,27,34
lil53.xml,MOT,CHI,7.669039145907473,7.625,5474,1101
lil54.xml,MOT,CHI,7.359712230215828,7.323529411764706,2699,1278
lil54.xml,OPE,CHI,6.864864864864865,7.926829268292683,157,180
lil54.xml,OPE,MOT,4.6,7.6,16,65
lil54.xml,CHI,MOT,8.076923076923077,7.571428571428571,530,1104
lil54.xml,MOT,OPE,6.915254237288136,9.11111111111111,233,33
lil54.xml,CHI,OPE,7.0,6.444444444444445,56,35
lil55.xml,CHI,MOT,7.655555555555556,7.033898305084746,844,2065
lil55.xml,OPE,CHI,8.478260869565217,7.666666666666667,69,50
lil55.xml,MOT,OPE,6.5813953488372094,6.666666666666667,351,86
lil55.xml,MOT,CHI,7.343065693430657,8.36144578313253,2059,663
lil55.xml,OPE,MOT,7.5,7.6571428571428575,31,132
lil55.xml,CHI,OPE,8.0,6.071428571428571,23,36
lil56.xml,MOT,CHI,6.857142857142857,7.25,138,123
lil56.xml,MOT,OPE,7.75,6.5,5,3
lil56.xml,CHI,MOT,7.466292134831461,7.538461538461538,2237,3957
lil56.xml,OPE,MOT,4.5,7.333333333333333,5,14
lil56.xml,TOY,CHI,11.0,9.0,2,4
lil57.xml,MOT,CHI,7.052631578947368,7.594594594594595,955,242
lil57.xml,OPE,CHI,4.857142857142857,12.0,17,3
lil57.xml,MOT,OPE,NA,NA,1,2
lil57.xml,CHI,MOT,8.074468085106384,7.029629629629629,1001,4848
lil57.xml,OPE,MOT,8.333333333333334,7.8,4,12
lil58.xml,CHI,MOT,7.464285714285714,7.380341880341881,1162,4112
lil59.xml,MOT,CHI,7.624100719424461,8.053333333333333,5929,766
lil60.xml,MOT,CHI,7.306748466257669,7.532608695652174,4784,1228
lil60.xml,MOT,OPE,6.090909090909091,7.866666666666666,105,62
lil60.xml,CHI,MOT,8.714285714285714,5.75,59,75
lil60.xml,OPE,CHI,7.2,7.571428571428571,57,73
lil60.xml,CHI,OPE,7.666666666666667,7.444444444444445,20,23
lil60.xml,OPE,MOT,7.0,NA,8,2
lil61.xml,MOT,CHI,7.346391752577319,7.592592592592593,4218,1407
lil61.xml,MOT,OPE,6.695652173913044,7.733333333333333,74,43
lil61.xml,CHI,MOT,7.68,7.46875,316,441
lil61.xml,CHI,OPE,7.833333333333333,7.866666666666666,66,60
lil61.xml,OPE,CHI,6.105263157894737,8.0,53,34
lil61.xml,OPE,MOT,7.9375,5.888888888888889,40,31
lil62.xml,MOT,CHI,7.135922330097087,7.283950617283951,2407,705
lil62.xml,MOT,ENV,7.038461538461538,7.068965517241379,162,138
lil62.xml,CHI,ENV,8.0,7.05,9,43
lil62.xml,CHI,MOT,7.096153846153846,7.274285714285714,261,1006
lil62.xml,ENV,CHI,8.11111111111111,7.25,20,18
lil62.xml,ENV,MOT,6.32,6.15,75,58
lil63.xml,MOT,CHI,7.10625,7.788888888888889,2428,739
lil63.xml,OPE,CHI,8.571428571428571,8.5,18,27
lil63.xml,OPE,MOT,11.0,9.0,3,5
lil63.xml,CHI,MOT,7.56198347107438,7.089068825910931,1090,2175
lil63.xml,CHI,OPE,6.0,6.0,3,5
lil63.xml,MOT,OPE,4.0,NA,13,3
lil64.xml,CHI,MOT,8.9,7.295454545454546,353,491
lil64.xml,OPE,CHI,6.0,8.0,19,33
lil64.xml,MOT,OPE,6.785714285714286,7.545454545454546,61,39
lil64.xml,CHI,OPE,10.5,7.333333333333333,8,9
lil64.xml,MOT,CHI,7.665745856353591,7.632258064516129,3815,1783
lil64.xml,OPE,MOT,3.5,9.0,4,8
lil65.xml,CHI,MOT,7.545454545454546,7.277777777777778,58,76
lil65.xml,OPE,MOT,7.0,6.153846153846154,15,36
lil65.xml,CHI,OPE,9.666666666666666,NA,13,4
lil65.xml,OPE,CHI,8.5,NA,8,1
lil65.xml,CHI,TOY,8.0,8.4,3,11
lil65.xml,MOT,CHI,7.764705882352941,7.755244755244755,4330,1676
lil65.xml,MOT,TOY,6.0,6.875,23,12
lil65.xml,TOY,MOT,NA,NA,4,1
lil66.xml,CHI,MOT,7.7,7.096590909090909,470,1276
lil66.xml,CHI,OPE,7.5,6.416666666666667,18,38
lil66.xml,MOT,CHI,7.765625,7.5675675675675675,3290,908
lil66.xml,OPE,CHI,6.764705882352941,5.0,42,24
lil66.xml,OPE,MOT,7.0,7.5,14,14
lil66.xml,MOT,OPE,6.928571428571429,9.5,40,9
lil66.xml,NON,OPE,7.5,NA,12,1
lil66.xml,NON,MOT,7.0,7.0,13,8
lil66.xml,OPE,NON,3.5,5.666666666666667,7,9
lil67.xml,CHI,MOT,8.142857142857142,7.384615384615385,32,141
lil67.xml,CHI,OPE,9.11111111111111,8.4,39,32
lil67.xml,MOT,CHI,7.83451536643026,7.9375,3897,1880
lil67.xml,MOT,OPE,6.88,NA,75,6
lil67.xml,OPE,MOT,NA,7.2,1,31
lil67.xml,OPE,CHI,NA,12.5,1,4
lil68.xml,MOT,CHI,7.427927927927928,7.82051282051282,2445,814
lil68.xml,OPE,CHI,6.166666666666667,6.75,18,22
lil68.xml,OPE,MOT,6.5,0.0,5,3
lil68.xml,CHI,OPE,NA,8.0,3,5
lil68.xml,CHI,MOT,7.867924528301887,7.25,368,672
lil68.xml,MOT,OPE,8.8,10.0,10,3
lil69.xml,MOT,CHI,7.365914786967418,7.492537313432836,3702,1436
lil69.xml,MOT,OPE,6.75,6.0,41,24
lil69.xml,OPE,CHI,9.4,7.333333333333333,16,26
lil69.xml,OPE,MOT,5.5,7.142857142857143,7,28
lil69.xml,CHI,MOT,7.055555555555555,7.148148148148148,58,98
lil69.xml,CHI,OPE,6.0,5.5,6,11
lil70.xml,CHI,MOT,7.745762711864407,7.380722891566265,2045,4449
lil70.xml,CHI,OPE,8.166666666666666,6.5,29,8
lil70.xml,MOT,OPE,7.2,7.0,9,4
lil70.xml,OPE,MOT,5.333333333333333,7.625,12,26
lil71.xml,MOT,CHI,7.372340425531915,7.346153846153846,1522,1003
lil71.xml,MOT,OPE,6.558139534883721,6.68,151,111
lil71.xml,OPE,MOT,7.090909090909091,7.2682926829268295,34,154
lil71.xml,CHI,MOT,7.58273381294964,7.215447154471545,1307,2416
lil71.xml,OPE,CHI,8.454545454545455,8.263157894736842,41,49
lil71.xml,MOT,ENV,7.142857142857143,5.333333333333333,25,9
lil71.xml,CHI,ENV,6.0,6.5,7,7
lil71.xml,OPE,ENV,NA,5.0,1,5
lil71.xml,ENV,MOT,NA,9.5,2,5
lil71.xml,ENV,CHI,NA,14.0,1,4
lil71.xml,CHI,OPE,7.5,8.0,17,19
lil72.xml,MOT,CHI,7.4869888475836435,7.74,2884,1138
lil72.xml,OPE,MOT,7.7,7.0588235294117645,32,116
lil72.xml,CHI,OPE,8.0625,7.428571428571429,67,74
lil72.xml,CHI,MOT,7.651685393258427,7.441558441558442,562,1199
lil72.xml,OPE,CHI,6.947368421052632,8.5,68,20
lil72.xml,MOT,OPE,7.337209302325581,7.916666666666667,479,44
lil73.xml,CHI,MOT,7.419753086419753,7.337606837606837,496,1434
lil73.xml,CHI,OPE,7.75,6.8,172,64
lil73.xml,OPE,CHI,7.176470588235294,8.2,64,39
lil73.xml,MOT,CHI,7.393665158371041,7.666666666666667,1861,1292
lil73.xml,MOT,OPE,6.743589743589744,6.8,133,55
lil73.xml,OPE,MOT,6.6875,5.888888888888889,41,41
lil74.xml,MOT,CHI,7.296296296296297,7.490196078431373,3877,1573
lil74.xml,OPE,CHI,5.666666666666667,8.9,29,27
lil74.xml,MOT,OPE,4.5,NA,7,3
lil76.xml,CHI,FAT,7.686813186813187,7.262443438914027,2070,2497
lil76.xml,OPE,CHI,8.5,6.8,7,14
lil76.xml,MOT,FAT,6.5,NA,6,1
lil76.xml,FAT,CHI,7.142857142857143,NA,27,3
lil76.xml,FAT,OBS,NA,8.8,1,8
lil76.xml,CHI,MOT,NA,7.75,4,20
lil76.xml,FAT,MOT,7.0,7.7,15,56
lil76.xml,MOT,CHI,7.121387283236994,7.32,1108,485
lil77.xml,MOT,OPE,7.254901960784314,6.826086956521739,230,110
lil77.xml,CHI,MOT,7.48,7.033707865168539,390,388
lil77.xml,OPE,MOT,7.526315789473684,6.36,76,75
lil77.xml,CHI,OPE,8.25,7.0,13,19
lil77.xml,OPE,CHI,8.333333333333334,NA,15,1
lil77.xml,MOT,CHI,7.392561983471074,7.51123595505618,2033,1808
lil78a.xml,MOT,CHI,6.681818181818182,9.333333333333334,68,27
lil78a.xml,MOT,OPE,6.666666666666667,6.9375,105,57
lil78a.xml,CHI,OPE,8.875,7.4,24,20
lil78a.xml,CHI,MOT,7.661016949152542,7.3851717902350815,1514,5222
lil78a.xml,OPE,MOT,6.5625,6.75,40,39
lil78a.xml,OPE,CHI,7.857142857142857,10.5,37,26
lil78a.xml,CHI,ADU,7.0,NA,2,1
lil78a.xml,ADU,MOT,6.6521739130434785,NA,67,1
lil78b.xml,MOT,CHI,6.688487584650113,7.495412844036697,4555,1161
lil78b.xml,MOT,OPE,6.897058823529412,7.153846153846154,286,83
lil78b.xml,CHI,MOT,7.037037037037037,6.907692307692308,159,366
lil78b.xml,OPE,CHI,5.6,7.0,21,34
lil78b.xml,CHI,OPE,7.0,NA,11,1
lil78b.xml,OPE,MOT,8.666666666666666,5.777777777777778,10,24
lil79.xml,CHI,MOT,7.851851851851852,6.31,152,498
lil79.xml,CHI,OPE,8.666666666666666,7.0,20,47
lil79.xml,MOT,OPE,6.908396946564886,6.5576923076923075,678,338
lil79.xml,MOT,CHI,7.234782608695652,7.583850931677019,3864,1922
lil79.xml,OPE,CHI,7.0,10.0,6,10
lil79.xml,OPE,MOT,6.588235294117647,7.333333333333333,103,145
lil80.xml,MOT,CHI,7.270979020979021,7.482456140350878,4801,1195
lil80.xml,MOT,ADU,6.75,7.0,5,2
lil80.xml,MOT,OPE,7.109589041095891,7.0,279,125
lil80.xml,CHI,OPE,9.0,6.0,38,44
lil80.xml,OPE,MOT,6.916666666666667,6.514285714285714,135,357
lil80.xml,OPE,CHI,6.384615384615385,7.5,47,74
lil80.xml,CHI,MOT,7.75,7.280373831775701,242,528
lil80.xml,MOT,TOY,5.625,7.739130434782608,15,39
lil80.xml,TOY,OPE,7.176470588235294,7.0,27,5
nai01.xml,MOT,CHI,7.525925925925926,10.166666666666666,2954,286
nai01.xml,MOT,FAT,6.6625,7.71875,352,112
nai01.xml,CHI,MOT,13.0,7.021739130434782,46,155
nai01.xml,FAT,MOT,7.486486486486487,7.479166666666667,153,169
nai01.xml,FAT,CHI,7.521739130434782,10.75,96,43
nai01.xml,CHI,FAT,12.75,7.405405405405405,53,161
nai02.xml,MOT,CHI,7.705696202531645,11.125,3687,532
nai03.xml,MOT,CHI,7.9772727272727275,8.555555555555555,2959,257
nai03.xml,FAT,MOT,10.4,7.0,14,27
nai03.xml,CHI,MOT,10.166666666666666,7.365671641791045,99,828
nai03.xml,CHI,FAT,NA,10.0,2,14
nai03.xml,MOT,FAT,7.685714285714286,8.571428571428571,82,39
nai04.xml,MOT,CHI,7.683937823834197,9.294117647058824,1613,308
nai05.xml,MOT,CHI,7.892430278884462,9.8,2263,279
nai06.xml,MOT,CHI,7.225352112676056,7.333333333333333,293,43
nai06.xml,FAT,MOT,6.611111111111111,7.397590361445783,142,351
nai06.xml,FAT,CHI,6.384615384615385,11.0,25,13
nai06.xml,MOT,FAT,7.074074074074074,7.9523809523809526,105,69
nai06.xml,CHI,MOT,11.090909090909092,7.819148936170213,155,1365
nai07.xml,MOT,CHI,7.743589743589744,9.464285714285714,2067,401
nai07.xml,MOT,FAT,7.788235294117647,7.48,410,232
nai07.xml,FAT,MOT,7.392156862745098,7.869565217391305,163,140
nai07.xml,CHI,MOT,10.0,8.88888888888889,7,23
nai07.xml,FAT,CHI,8.21505376344086,10.6,508,190
nai07.xml,CHI,FAT,11.666666666666666,10.75,11,37
nai08.xml,MOT,CHI,7.6257861635220126,9.209302325581396,3502,752
nai08.xml,MOT,ADU,7.111111111111111,8.0,40,17
nai08.xml,ADU,MOT,6.142857142857143,6.285714285714286,16,14
nai08.xml,CHI,ADU,NA,NA,1,4
nai09.xml,CHI,MOT,8.727272727272727,7.803921568627451,1114,5059
nai09.xml,ADU,MOT,7.0,6.0,5,7
nai10.xml,MOT,CHI,7.415300546448087,9.0,1469,228
nai10.xml,FAT,CHI,6.0,13.5,3,5
nai10.xml,MOT,FAT,NA,10.333333333333334,1,5
nai10.xml,CHI,MOT,8.816666666666666,7.573476702508961,1080,3220
nai10.xml,FAT,MOT,8.181818181818182,7.0476190476190474,36,135
nai10.xml,ENV,FAT,7.0,9.0,2,8
nai10.xml,ENV,MOT,7.666666666666667,8.0,17,14
nai11.xml,CHI,MOT,8.58904109589041,7.522292993630574,977,3501
nai11.xml,FAT,CHI,7.558558558558558,9.117647058823529,638,181
nai11.xml,MOT,FAT,7.351351351351352,8.192982456140351,115,242
nai11.xml,CHI,FAT,9.5,8.044776119402986,102,472
nai11.xml,MOT,CHI,6.3,10.75,36,15
nai11.xml,FAT,MOT,7.75,7.05,267,133
nai12.xml,MOT,CHI,7.469325153374233,8.215189873417721,4484,1218
nai12.xml,MOT,FAT,7.0,7.4375,28,38
nai12.xml,CHI,MOT,6.666666666666667,8.222222222222221,12,25
nai12.xml,FAT,MOT,8.8,7.388888888888889,17,34
nai12.xml,CHI,FAT,8.0,7.0,4,8
nai12.xml,FAT,CHI,10.0,NA,3,1
nai13.xml,MOT,CHI,7.7104622871046224,8.813725490196079,5240,1308
nai13.xml,MOT,AD1,7.105263157894737,6.222222222222222,71,80
nai13.xml,MOT,AD2,7.384615384615385,6.333333333333333,33,13
nai13.xml,AD3,MOT,NA,6.75,1,7
nai13.xml,AD2,MOT,4.0,6.285714285714286,6,18
nai13.xml,AD2,CHI,6.0,NA,3,2
nai14.xml,CHI,MOT,8.178571428571429,7.605194805194805,1144,4466
nai14.xml,ADU,MOT,NA,NA,1,1
nai14.xml,FAT,MOT,10.166666666666666,8.375,18,41
nai14.xml,FAT,CHI,9.545454545454545,7.0,21,14
nai14.xml,MOT,CHI,7.955555555555556,10.25,138,30
nai14.xml,MOT,FAT,NA,9.0,1,7
nai15.xml,MOT,CHI,7.216216216216216,8.086538461538462,2988,1125
nai15.xml,MOT,FAT,9.125,5.875,26,28
nai15.xml,CHI,FAT,9.0,7.450549450549451,149,429
nai15.xml,FAT,MOT,7.666666666666667,8.133333333333333,21,53
nai15.xml,CHI,MOT,9.75,7.303030303030303,27,102
nai15.xml,FAT,CHI,7.634615384615385,9.0,223,103
nai16.xml,MOT,CHI,7.367424242424242,8.11111111111111,2959,1169
nai16.xml,FAT,MOT,8.06060606060606,7.413793103448276,128,191
nai16.xml,FAT,CHI,8.072463768115941,9.26086956521739,379,158
nai16.xml,MOT,FAT,7.434782608695652,7.9523809523809526,75,72
nai16.xml,CHI,MOT,7.625,6.925925925925926,34,78
nai16.xml,CHI,FAT,8.304347826086957,7.434782608695652,221,538
nai16.xml,FAT,ADU,NA,7.333333333333333,4,9
nai17.xml,CHI,MOT,8.325581395348838,7.286173633440514,754,3272
nai17.xml,FAT,MOT,9.0,7.571428571428571,7,14
nai18.xml,CHI,MOT,7.97029702970297,7.8453333333333335,858,4391
nai18.xml,ADU,MOT,6.611111111111111,6.428571428571429,43,33
nai18.xml,ADU,CHI,6.0,7.5,18,10
nai18.xml,MOT,CHI,7.708333333333333,7.963636363636364,1786,399
nai18.xml,MOT,ADU,6.84,7.1,83,50
nai18.xml,CHI,ADU,6.666666666666667,6.2,13,11
nai18.xml,MOT,FAT,8.333333333333334,6.0,7,13
nai18.xml,FAT,CHI,6.6,NA,9,1
nai18.xml,CHI,FAT,6.0,6.875,11,17
nai19.xml,CHI,MOT,7.673469387755102,7.352631578947369,1424,4569
nai20.xml,MOT,CHI,7.3367697594501715,8.25287356321839,3176,1156
nai20.xml,MOT,FAT,7.954545454545454,6.9772727272727275,159,150
nai20.xml,CHI,FAT,9.307692307692308,7.518518518518518,37,98
nai20.xml,CHI,MOT,8.923076923076923,8.210526315789474,50,107
nai20.xml,FAT,MOT,7.418181818181818,7.55,197,148
nai20.xml,FAT,CHI,8.142857142857142,9.5,67,17
nai21.xml,CHI,MOT,8.427083333333334,7.63986013986014,1242,3241
nai21.xml,AD1,AD2,6.0,6.0,2,2
nai21.xml,MOT,AD1,7.5,0.0,5,2
nai21.xml,AD2,MOT,NA,5.0,2,11
nai21.xml,AD1,MOT,7.2105263157894735,8.076923076923077,60,37
nai21.xml,AD2,CHI,6.0,5.5,2,4
nai21.xml,CHI,AD1,NA,NA,1,1
nai21.xml,MOT,CHI,7.40650406504065,8.035714285714286,661,203
nai21.xml,TOY,MOT,9.083333333333334,7.857142857142857,30,16
nai21.xml,TOY,CHI,9.333333333333334,NA,7,1
nai22.xml,MOT,CHI,7.7612732095490715,8.64655172413793,4042,1395
nai22.xml,MOT,FAT,7.588235294117647,8.2,66,24
nai22.xml,FAT,CHI,7.269230769230769,10.454545454545455,77,35
nai22.xml,FAT,MOT,8.25,5.428571428571429,10,27
nai22.xml,CHI,MOT,10.666666666666666,7.829787234042553,58,186
nai22.xml,CHI,FAT,9.5,7.444444444444445,7,17
nai23.xml,CHI,MOT,8.202380952380953,7.492462311557789,1175,4467
nai24.xml,MOT,CHI,7.925,7.851063829787234,1170,395
nai24.xml,MOT,GRA,7.681318681318682,7.354166666666667,396,258
nai24.xml,CHI,MOT,8.62295081967213,7.773755656108597,646,1856
nai24.xml,GRA,MOT,7.764705882352941,6.772151898734177,317,399
nai24.xml,GRA,CHI,7.605633802816901,8.923076923076923,392,244
nai24.xml,CHI,GRA,9.0,7.268656716417911,136,273
nai24.xml,FAT,MOT,7.703703703703703,6.795454545454546,85,141
nai24.xml,CHI,FAT,8.4,8.565217391304348,31,114
nai24.xml,MOT,FAT,7.0,7.464285714285714,84,118
nai24.xml,GRA,FAT,NA,11.333333333333334,2,6
nai24.xml,FAT,CHI,7.5,5.0,53,15
nai24.xml,FAT,GRA,7.666666666666667,NA,6,2
nai24.xml,ENV,CHI,5.0,NA,22,1
nai25.xml,MOT,CHI,7.772972972972973,8.284552845528456,3916,1257
nai26.xml,MOT,CHI,7.4636871508379885,7.984126984126984,4093,1743
nai27.xml,MOT,CHI,7.811557788944723,8.016,4473,1367
nai28.xml,CHI,MOT,8.154320987654321,7.530503978779841,2394,4615
nai29.xml,MOT,CHI,7.225563909774436,8.93939393939394,767,299
nai29.xml,MOT,ENV,7.166666666666667,8.5,21,111
nai29.xml,CHI,ENV,NA,9.25,2,7
nai29.xml,CHI,MOT,8.191780821917808,7.306772908366534,875,2165
nai29.xml,GRA,MOT,6.375,7.533333333333333,27,34
nai29.xml,CHI,GRA,8.833333333333334,8.571428571428571,17,36
nai29.xml,MOT,GRA,6.684210526315789,5.923076923076923,58,58
nai29.xml,GRA,CHI,6.375,8.6,28,17
nai30.xml,MOT,CHI,7.983164983164984,8.897196261682243,2212,962
nai31.xml,MOT,CHI,7.371428571428571,7.81,2808,1319
nai31.xml,MOT,FAT,6.339622641509434,7.357142857142857,144,151
nai31.xml,CHI,FAT,8.285714285714286,7.913043478260869,40,119
nai31.xml,CHI,MOT,8.5,9.333333333333334,10,15
nai31.xml,FAT,CHI,7.45045045045045,8.2,667,249
nai31.xml,FAT,MOT,8.777777777777779,10.0,21,3
nai31.xml,TOY,FAT,6.6923076923076925,10.833333333333334,43,10
nai31.xml,CHI,TOY,10.0,8.4,4,11
nai31.xml,FAT,TOY,6.888888888888889,8.166666666666666,20,22
nai32.xml,MOT,CHI,7.703583061889251,8.59375,4158,1948
nai33.xml,CHI,MOT,7.586206896551724,7.1645569620253164,138,305
nai33.xml,FAT,MOT,7.875,7.166666666666667,45,49
nai33.xml,FAT,CHI,8.4,7.5,19,16
nai33.xml,MOT,FAT,7.25,8.714285714285714,39,19
nai33.xml,MOT,CHI,7.477777777777778,8.161290322580646,2583,1370
nai33.xml,CHI,FAT,8.5,8.0,26,53
nai34.xml,MOT,CHI,7.658695652173913,8.274647887323944,5967,1881
nai35.xml,CHI,MOT,8.0,7.230769230769231,140,422
nai35.xml,FAT,MOT,NA,7.909090909090909,2,26
nai35.xml,CHI,FAT,8.0,9.5,12,22
nai35.xml,MOT,FAT,7.166666666666667,3.5,79,10
nai35.xml,FAT,CHI,7.364705882352941,8.5,1735,1254
nai35.xml,MOT,CHI,7.77972027972028,7.864406779661017,1933,549
nai36.xml,MOT,CHI,7.670428893905192,8.25,5044,1681
nai37.xml,MOT,CHI,7.60091743119266,7.981927710843373,4614,1857
nai38.xml,MOT,CHI,7.045454545454546,8.270833333333334,1676,427
nai38.xml,MOT,FAT,6.285714285714286,7.285714285714286,79,32
nai38.xml,CHI,FAT,NA,NA,2,1
nai39.xml,MOT,CHI,7.567839195979899,8.297297297297296,3893,967
nai39.xml,FAT,CHI,8.75,8.857142857142858,24,26
nai39.xml,MOT,FAT,7.321428571428571,7.88,351,181
nai39.xml,CHI,MOT,8.173913043478262,6.859649122807017,100,221
nai39.xml,CHI,FAT,9.9,9.0,29,30
nai39.xml,FAT,MOT,8.333333333333334,7.121212121212121,26,98
nai40.xml,MOT,CHI,7.391644908616188,7.910256410256411,4162,1736
nai41.xml,MOT,CHI,7.574117647058824,8.064516129032258,5002,1361
nai41.xml,FAT,CHI,9.125,9.0,16,11
nai41.xml,MOT,FAT,8.176470588235293,7.666666666666667,61,69
nai41.xml,CHI,MOT,7.857142857142857,8.214285714285714,76,152
nai41.xml,CHI,FAT,7.0,7.0,4,6
nai41.xml,FAT,MOT,7.555555555555555,NA,18,1
nai42.xml,MOT,CHI,7.414285714285715,8.047619047619047,881,429
nai42.xml,FAT,MOT,7.333333333333333,7.111111111111111,39,69
nai42.xml,CHI,FAT,7.666666666666667,16.0,5,6
nai42.xml,MOT,FAT,5.857142857142857,9.666666666666666,17,3
nai42.xml,CHI,MOT,7.988505747126437,7.321428571428571,907,1698
nai42.xml,FAT,CHI,NA,7.333333333333333,1,5
nai43.xml,MOT,CHI,7.736559139784946,8.327731092436975,4028,1255
nai44.xml,MOT,FAT,7.103448275862069,7.372093023255814,197,158
nai44.xml,MOT,CHI,6.765625,8.7,260,50
nai44.xml,FAT,CHI,7.579710144927536,9.047619047619047,266,77
nai44.xml,FAT,MOT,7.392857142857143,6.9714285714285715,211,134
nai44.xml,CHI,FAT,7.770833333333333,7.155405405405405,456,1121
nai44.xml,CHI,MOT,8.30952380952381,7.733118971061093,1162,3001
nai45.xml,CHI,MOT,8.152631578947368,7.652912621359223,2088,5289
nai46.xml,CHI,MOT,8.169398907103826,7.602771362586605,2141,4827
nai47.xml,MOT,CHI,7.489285714285714,8.103896103896103,2442,1419
nai47.xml,ENV,CHI,5.615384615384615,NA,25,5
nai47.xml,MOT,ENV,8.5,NA,18,2
nai48.xml,MOT,CHI,7.5,8.216867469879517,727,588
nai48.xml,MOT,FAT,7.435483870967742,7.7631578947368425,220,112
nai48.xml,CHI,FAT,8.333333333333334,7.818181818181818,106,78
nai48.xml,CHI,MOT,8.008333333333333,7.543859649122807,1387,2798
nai48.xml,FAT,CHI,7.659090909090909,8.428571428571429,820,543
nai48.xml,FAT,MOT,7.235294117647059,6.380952380952381,99,58
nai49.xml,CHI,MOT,8.673913043478262,7.516949152542373,362,654
nai49.xml,GR1,CHI,10.0,9.0,3,10
nai49.xml,MOT,CHI,7.312101910828026,7.681818181818182,900,404
nai49.xml,GR1,FAT,NA,NA,1,1
nai49.xml,FAT,MOT,7.632183908045977,7.277777777777778,362,528
nai49.xml,FAT,CHI,7.675324675324675,8.025641025641026,365,259
nai49.xml,MOT,FAT,7.172043010752688,7.43859649122807,1013,591
nai49.xml,CHI,FAT,7.571428571428571,7.626865671641791,248,334
nai49.xml,FAT,GR1,7.5,6.0,4,7
nai49.xml,GR2,CHI,7.666666666666667,9.444444444444445,41,29
nai49.xml,CHI,GR2,9.375,5.833333333333333,25,41
nai49.xml,FAT,GR2,9.11111111111111,7.166666666666667,17,12
nai49.xml,GR2,GR1,7.0,NA,2,3
nai49.xml,GR2,FAT,13.0,NA,4,2
nai49.xml,CHI,GR1,9.0,7.0,4,12
nai49.xml,GR1,GR2,5.666666666666667,NA,9,1
nai49.xml,MOT,GR1,5.6,NA,9,1
nai50.xml,CHI,FAT,8.0,6.0,23,30
nai50.xml,MOT,FAT,6.8478260869565215,6.916666666666667,167,116
nai50.xml,MOT,CHI,7.613138686131387,8.581395348837209,790,289
nai50.xml,FAT,CHI,7.424,7.444444444444445,954,700
