docId,id,language,name,role,sex
12-464.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
12-464.xml,SREBN,eng,HOWARD_SREBNICK,Attorney,male
12-464.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
12-464.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
12-464.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
13-132.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
13-132.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
13-132.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
13-132.xml,DREEB,eng,MICHAEL_R_DREEBEN,Attorney,male
13-132.xml,DUMON,eng,EDWARD_C_DUMONT,Attorney,male
13-132.xml,FISHE,eng,JEFFREY_L_FISHER,Attorney,male
13-132.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
13-132.xml,KAGA,eng,ELENA_KAGAN,Justice,female
13-132.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
13-132.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
13-132.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
13-132.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
13-132.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
13-132.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
13-132.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
12-5196.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
12-5196.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
12-5196.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
12-5196.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
12-5196.xml,HARRI,eng,SARAH_E_HARRINGTON,Attorney,female
12-5196.xml,HELLM,eng,MATTHEW_S_HELLMAN,Attorney,male
12-5196.xml,KAGA,eng,ELENA_KAGAN,Justice,female
12-5196.xml,KATYA,eng,NEAL_K_KATYAL,Attorney,male
12-5196.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
12-5196.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
12-5196.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
12-5196.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
12-5196.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
12-5196.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
12-5196.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
12-414.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
12-414.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
12-414.xml,BURSC,eng,JOHN_J_BURSCH,Attorney,male
12-414.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
12-414.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
12-414.xml,KAGA,eng,ELENA_KAGAN,Justice,female
12-414.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
12-414.xml,NEWMA,eng,VALERIE_R_NEWMAN,Attorney,female
12-414.xml,OCONN,eng,ANN_O'CONNELL,Attorney,female
12-414.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
12-414.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
12-414.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
12-414.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
12-414.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
12-414.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
12-315.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
12-315.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
12-315.xml,COHN,eng,JONATHAN_F_COHN,Attorney,male
12-315.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
12-315.xml,FEIGI,eng,ERIC_J_FEIGIN,Attorney,male
12-315.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
12-315.xml,KAGA,eng,ELENA_KAGAN,Justice,female
12-315.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
12-315.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
12-315.xml,RUSSE,eng,KEVIN_K_RUSSELL,Attorney,male
12-315.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
12-315.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
12-315.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
12-315.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
12-315.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
12-1036.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
12-1036.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
12-1036.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
12-1036.xml,CURRA,eng,CHRISTOPHER_M_CURRAN,Attorney,male
12-1036.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
12-1036.xml,KAGA,eng,ELENA_KAGAN,Justice,female
12-1036.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
12-1036.xml,MASSE,eng,JONATHAN_S_MASSEY,Attorney,male
12-1036.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
12-1036.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
12-1036.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
12-1036.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
12-1036.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
12-1036.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
13-1034.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
13-1034.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
13-1034.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
13-1034.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
13-1034.xml,KAGA,eng,ELENA_KAGAN,Justice,female
13-1034.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
13-1034.xml,KOVNE,eng,RACHEL_P_KOVNER,Attorney,female
13-1034.xml,LARAM,eng,JON_LARAMORE,Attorney,male
13-1034.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
13-1034.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
13-1034.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
13-1034.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
13-1034.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
13-1034.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
13-975.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
13-975.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
13-975.xml,CAROT,eng,RICHARD_A_CAROTHERS,Attorney,male
13-975.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
13-975.xml,FISHE,eng,JEFFREY_L_FISHER,Attorney,male
13-975.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
13-975.xml,KAGA,eng,ELENA_KAGAN,Justice,female
13-975.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
13-975.xml,OCONN,eng,ANN_O'CONNELL,Attorney,female
13-975.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
13-975.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
13-975.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
13-975.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
13-975.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
13-975.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
13-271.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
13-271.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
13-271.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
13-271.xml,FISHE,eng,JEFFREY_L_FISHER,Attorney,male
13-271.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
13-271.xml,KAGA,eng,ELENA_KAGAN,Justice,female
13-271.xml,KATYA,eng,NEAL_K_KATYAL,Attorney,male
13-271.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
13-271.xml,MCALL,eng,STEPHEN_R_MCALLISTER,Attorney,male
13-271.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
13-271.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
13-271.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
13-271.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
13-271.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
13-271.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
13-271.xml,YANG,eng,ANTHONY_A_YANG,Attorney,male
13-684.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
13-684.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
13-684.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
13-684.xml,FREDE,eng,DAVID_C_FREDERICK,Attorney,male
13-684.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
13-684.xml,GOLDE,eng,ELAINE_J_GOLDENBERG,Attorney,female
13-684.xml,KAGA,eng,ELENA_KAGAN,Justice,female
13-684.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
13-684.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
13-684.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
13-684.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
13-684.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
13-684.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
13-684.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
13-684.xml,WAXMA,eng,SETH_P_WAXMAN,Attorney,male
13-1032.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
13-1032.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
13-1032.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
13-1032.xml,DOMEN,eng,DANIEL_D_DOMENICO,Attorney,male
13-1032.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
13-1032.xml,ISAAC,eng,GEORGE_S_ISAACSON,Attorney,male
13-1032.xml,KAGA,eng,ELENA_KAGAN,Justice,female
13-1032.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
13-1032.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
13-1032.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
13-1032.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
13-1032.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
13-1032.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
13-1032.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
13-6827.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
13-6827.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
13-6827.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
13-6827.xml,CURRA,eng,DAVID_A_CURRAN,Attorney,male
13-6827.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
13-6827.xml,KAGA,eng,ELENA_KAGAN,Justice,female
13-6827.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
13-6827.xml,LAYCO,eng,DOUGLAS_LAYCOCK,Attorney,male
13-6827.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
13-6827.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
13-6827.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
13-6827.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
13-6827.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
13-6827.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
13-6827.xml,YANG,eng,ANTHONY_A_YANG,Attorney,male
13-352.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
13-352.xml,BASH,eng,JOHN_F_BASH,Attorney,male
13-352.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
13-352.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
13-352.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
13-352.xml,JAY,eng,WILLIAM_M_JAY,Attorney,male
13-352.xml,KAGA,eng,ELENA_KAGAN,Justice,female
13-352.xml,KATYA,eng,NEAL_K_KATYAL,Attorney,male
13-352.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
13-352.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
13-352.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
13-352.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
13-352.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
13-352.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
13-352.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
13-1174.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
13-1174.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
13-1174.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
13-1174.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
13-1174.xml,GOLDS,eng,THOMAS_C_GOLDSTEIN,Attorney,male
13-1174.xml,KAGA,eng,ELENA_KAGAN,Justice,female
13-1174.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
13-1174.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
13-1174.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
13-1174.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
13-1174.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
13-1174.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
13-1174.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
13-1174.xml,WAXMA,eng,SETH_P_WAXMAN,Attorney,male
13-502.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
13-502.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
13-502.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
13-502.xml,CORTM,eng,DAVID_A_CORTMAN,Attorney,male
13-502.xml,FEIGI,eng,ERIC_J_FEIGIN,Attorney,male
13-502.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
13-502.xml,KAGA,eng,ELENA_KAGAN,Justice,female
13-502.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
13-502.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
13-502.xml,SAVRI,eng,PHILIP_W_SAVRIN,Attorney,male
13-502.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
13-502.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
13-502.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
13-502.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
13-502.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
13-1041.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
13-1041.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
13-1041.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
13-1041.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
13-1041.xml,HO,eng,ALLYSON_N_HO,Attorney,female
13-1041.xml,KAGA,eng,ELENA_KAGAN,Justice,female
13-1041.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
13-1041.xml,KNEED,eng,EDWIN_S_KNEEDLER,Attorney,male
13-1041.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
13-1041.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
13-1041.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
13-1041.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
13-1041.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
13-1041.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
13-485.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
13-485.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
13-485.xml,BROCK,eng,WILLIAM_F_BROCKMAN,Attorney,male
13-485.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
13-485.xml,FEIGI,eng,ERIC_J_FEIGIN,Attorney,male
13-485.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
13-485.xml,KAGA,eng,ELENA_KAGAN,Justice,female
13-485.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
13-485.xml,PEREL,eng,DOMINIC_F_PERELLA,Attorney,male
13-485.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
13-485.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
13-485.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
13-485.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
13-485.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
13-485.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
13-1074.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
13-1074.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
13-1074.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
13-1074.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
13-1074.xml,KAGA,eng,ELENA_KAGAN,Justice,female
13-1074.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
13-1074.xml,MARTI,eng,ROMAN_MARTINEZ,Attorney,male
13-1074.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
13-1074.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
13-1074.xml,SCHNA,eng,ERIC_SCHNAPPER,Attorney,male
13-1074.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
13-1074.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
13-1074.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
13-1074.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
13-854.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
13-854.xml,ANDER,eng,GINGER_D_ANDERS,Attorney,female
13-854.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
13-854.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
13-854.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
13-854.xml,JAY,eng,WILLIAM_M_JAY,Attorney,male
13-854.xml,KAGA,eng,ELENA_KAGAN,Justice,female
13-854.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
13-854.xml,PHILL,eng,CARTER_G_PHILLIPS,Attorney,male
13-854.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
13-854.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
13-854.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
13-854.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
13-854.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
13-854.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
13-433.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
13-433.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
13-433.xml,CLEME,eng,PAUL_D_CLEMENT,Attorney,male
13-433.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
13-433.xml,GANNO,eng,CURTIS_E_GANNON,Attorney,male
13-433.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
13-433.xml,KAGA,eng,ELENA_KAGAN,Justice,female
13-433.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
13-433.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
13-433.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
13-433.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
13-433.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
13-433.xml,THIER,eng,MARK_R_THIERMAN,Attorney,male
13-433.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
13-433.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
14-15.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
14-15.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
14-15.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
14-15.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
14-15.xml,KAGA,eng,ELENA_KAGAN,Justice,female
14-15.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
14-15.xml,KNEED,eng,EDWIN_S_KNEEDLER,Attorney,male
14-15.xml,PIOTR,eng,JAMES_M_PIOTROWSKI,Attorney,male
14-15.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
14-15.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
14-15.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
14-15.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
14-15.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
14-15.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
14-15.xml,WITHR,eng,CARL_J_WITHROE,Attorney,male
13-435.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
13-435.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
13-435.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
13-435.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
13-435.xml,GOLDS,eng,THOMAS_C_GOLDSTEIN,Attorney,male
13-435.xml,KAGA,eng,ELENA_KAGAN,Justice,female
13-435.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
13-435.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
13-435.xml,SAHAR,eng,NICOLE_A_SAHARSKY,Attorney,female
13-435.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
13-435.xml,SHANM,eng,KANNON_K_SHANMUGAM,Attorney,male
13-435.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
13-435.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
13-435.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
13-435.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
13-553.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
13-553.xml,BRASH,eng,ANDREW_L_BRASHER,Attorney,male
13-553.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
13-553.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
13-553.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
13-553.xml,GOLDE,eng,ELAINE_J_GOLDENBERG,Attorney,female
13-553.xml,KAGA,eng,ELENA_KAGAN,Justice,female
13-553.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
13-553.xml,PHILL,eng,CARTER_G_PHILLIPS,Attorney,male
13-553.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
13-553.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
13-553.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
13-553.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
13-553.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
13-553.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
12-1497.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
12-1497.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
12-1497.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
12-1497.xml,ELWOO,eng,JOHN_P_ELWOOD,Attorney,male
12-1497.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
12-1497.xml,KAGA,eng,ELENA_KAGAN,Justice,female
12-1497.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
12-1497.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
12-1497.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
12-1497.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
12-1497.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
12-1497.xml,STEWA,eng,MALCOLM_L_STEWART,Attorney,male
12-1497.xml,STONE,eng,DAVID_S_STONE,Attorney,male
12-1497.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
12-1497.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
13-895.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
13-895.xml,BRASH,eng,ANDREW_L_BRASHER,Attorney,male
13-895.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
13-895.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
13-895.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
13-895.xml,KAGA,eng,ELENA_KAGAN,Justice,female
13-895.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
13-895.xml,PILDE,eng,RICHARD_PILDES,Attorney,male
13-895.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
13-895.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
13-895.xml,SCHNA,eng,ERIC_SCHNAPPER,Attorney,male
13-895.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
13-895.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
13-895.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
13-895.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
13-895.xml,VERRI,eng,DONALD_B_VERRILLI_JR,Attorney,male
13-9026.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
13-9026.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
13-9026.xml,CARPE,eng,JOSHUA_B_CARPENTER,Attorney,male
13-9026.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
13-9026.xml,FLETC,eng,BRIAN_H_FLETCHER,Attorney,male
13-9026.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
13-9026.xml,KAGA,eng,ELENA_KAGAN,Justice,female
13-9026.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
13-9026.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
13-9026.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
13-9026.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
13-9026.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
13-9026.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
13-9026.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
13-935.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
13-935.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
13-935.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
13-935.xml,GANNO,eng,CURTIS_E_GANNON,Attorney,male
13-935.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
13-935.xml,HACKE,eng,JONATHAN_D_HACKER,Attorney,male
13-935.xml,KAGA,eng,ELENA_KAGAN,Justice,female
13-935.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
13-935.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
13-935.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
13-935.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
13-935.xml,STEEG,eng,CATHERINE_STEEGE,Attorney,female
13-935.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
13-935.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
13-935.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
