DocId,Speaker,Replier,S Word,S Frequency,S Dist From Basic Level,S Word Branch Length,S Word Path Ratio,R Word,R Frequency,R Dist From Basic Level,R Word Branch Length,R Word Path Ratio,Sparsity S-R,Sparsity R-S
ale01.xml,CHI,MOT,NA,NA,NA,NA,NA,mail,1,-0.15,10,0.4,259,1575
ale01.xml,CHI,MOT,NA,NA,NA,NA,NA,bubble,1,-0.22058823529411764,17,0.47058823529411764,259,1575
ale01.xml,CHI,MOT,NA,NA,NA,NA,NA,division,1,-0.6388888888888888,9,0.8888888888888888,259,1575
ale01.xml,CHI,MOT,NA,NA,NA,NA,NA,nose,1,-0.55,10,0.8,259,1575
ale01.xml,CHI,MOT,NA,NA,NA,NA,NA,lion,1,-0.6833333333333333,15,0.9333333333333333,259,1575
ale01.xml,CHI,MOT,NA,NA,NA,NA,NA,drum,1,-0.65,10,0.9,259,1575
ale01.xml,CHI,MOT,NA,NA,NA,NA,NA,will,1,-0.6071428571428571,7,0.8571428571428571,259,1575
ale01.xml,CHI,MOT,NA,NA,NA,NA,NA,rocket,1,-0.2833333333333333,15,0.5333333333333333,259,1575
ale01.xml,CHI,MOT,NA,NA,NA,NA,NA,smell,1,-0.55,10,0.8,259,1575
ale01.xml,CHI,MOT,NA,NA,NA,NA,NA,pillow,1,-0.625,8,0.875,259,1575
ale01.xml,CHI,MOT,NA,NA,NA,NA,NA,mud,1,-0.6590909090909091,11,0.9090909090909091,259,1575
ale01.xml,CHI,MOT,NA,NA,NA,NA,NA,jam,1,-0.6590909090909091,11,0.9090909090909091,259,1575
ale01.xml,CHI,MOT,NA,NA,NA,NA,NA,banana,1,-0.65,10,0.9,259,1575
ale01.xml,CHI,MOT,NA,NA,NA,NA,NA,truck,1,-0.5,16,0.75,259,1575
ale01.xml,CHI,MOT,NA,NA,NA,NA,NA,sea,1,-0.55,5,0.8,259,1575
ale01.xml,CHI,MOT,NA,NA,NA,NA,NA,clothes,1,-0.39285714285714285,14,0.6428571428571429,259,1575
ale01.xml,CHI,MOT,NA,NA,NA,NA,NA,job,1,-0.25,12,0.5,259,1575
ale01.xml,CHI,MOT,NA,NA,NA,NA,NA,pool,1,-0.21153846153846154,13,0.46153846153846156,259,1575
ale01.xml,CHI,MOT,NA,NA,NA,NA,NA,apple,1,-0.5833333333333334,18,0.8333333333333334,259,1575
ale01.xml,CHI,MOT,NA,NA,NA,NA,NA,face,1,-0.5,8,0.75,259,1575
ale01.xml,CHI,MOT,NA,NA,NA,NA,NA,elephant,1,-0.6166666666666667,15,0.8666666666666667,259,1575
ale01.xml,CHI,MOT,NA,NA,NA,NA,NA,hill,1,-0.4642857142857143,7,0.7142857142857143,259,1575
ale01.xml,CHI,MOT,NA,NA,NA,NA,NA,snow,1,-0.65,10,0.9,259,1575
ale01.xml,CHI,MOT,NA,NA,NA,NA,NA,cow,1,-0.6944444444444444,18,0.9444444444444444,259,1575
ale01.xml,CHI,MOT,NA,NA,NA,NA,NA,egg,1,-0.5681818181818182,11,0.8181818181818182,259,1575
ale01.xml,CHI,MOT,NA,NA,NA,NA,NA,ball,1,-0.55,10,0.8,259,1575
ale01.xml,TOY,CHI,road,2,0,10,0.6,NA,NA,NA,NA,NA,23,1
ale01.xml,TOY,MOT,music,1,-0.057692307692307696,13,0.3076923076923077,NA,NA,NA,NA,NA,119,229
ale01.xml,TOY,MOT,NA,NA,NA,NA,NA,duck,1,-0.5625,16,0.8125,119,229
ale01.xml,TOY,MOT,NA,NA,NA,NA,NA,monster,1,-0.4166666666666667,12,0.6666666666666666,119,229
ale01.xml,TOY,MOT,NA,NA,NA,NA,NA,toy,1,-0.375,8,0.625,119,229
ale01.xml,TOY,MOT,NA,NA,NA,NA,NA,box,1,-0.45,10,0.7,119,229
ale01.xml,TOY,MOT,NA,NA,NA,NA,NA,night,1,-0.5833333333333334,6,0.8333333333333334,119,229
ale01.xml,TOY,MOT,NA,NA,NA,NA,NA,tower,1,-0.5,8,0.75,119,229
ale01.xml,TOY,MOT,NA,NA,NA,NA,NA,car,1,-0.6071428571428571,14,0.8571428571428571,119,229
ale01.xml,TOY,MOT,NA,NA,NA,NA,NA,road,NA,NA,10,0.6,119,229
ale01.xml,TOY,MOT,NA,NA,NA,NA,NA,music,NA,NA,13,0.3076923076923077,119,229
ale01.xml,TOY,MOT,NA,NA,NA,NA,NA,phone,1,-0.55,10,0.8,119,229
ale01.xml,TOY,MOT,NA,NA,NA,NA,NA,farm,1,-0.625,8,0.875,119,229
ale01.xml,TOY,MOT,NA,NA,NA,NA,NA,hair,1,-0.45,10,0.7,119,229
ale02.xml,MOT,CHI,step,3,0,13,0.7692307692307693,NA,NA,NA,NA,NA,1250,297
ale02.xml,MOT,CHI,bat,1,-0.48333333333333334,15,0.7333333333333333,NA,NA,NA,NA,NA,1250,297
ale02.xml,MOT,CHI,friend,1,-0.4772727272727273,11,0.7272727272727273,NA,NA,NA,NA,NA,1250,297
ale02.xml,MOT,CHI,head,1,-0.5,8,0.75,NA,NA,NA,NA,NA,1250,297
ale02.xml,MOT,CHI,day,1,-0.4166666666666667,6,0.6666666666666666,NA,NA,NA,NA,NA,1250,297
ale02.xml,MOT,CHI,construction,1,-0.6388888888888888,9,0.8888888888888888,NA,NA,NA,NA,NA,1250,297
ale02.xml,MOT,CHI,family,1,-0.6071428571428571,7,0.8571428571428571,NA,NA,NA,NA,NA,1250,297
ale02.xml,MOT,CHI,artist,1,-0.5,12,0.75,NA,NA,NA,NA,NA,1250,297
ale02.xml,MOT,CHI,dirt,2,0,12,0.75,NA,NA,NA,NA,NA,1250,297
ale02.xml,MOT,CHI,water,2,0,15,0.8666666666666667,NA,NA,NA,NA,NA,1250,297
ale02.xml,MOT,CHI,wind,4,0,10,0.8,NA,NA,NA,NA,NA,1250,297
ale02.xml,MOT,CHI,excuse,1,-0.6388888888888888,9,0.8888888888888888,NA,NA,NA,NA,NA,1250,297
ale02.xml,MOT,CHI,trick,1,-0.6666666666666666,12,0.9166666666666666,NA,NA,NA,NA,NA,1250,297
ale02.xml,MOT,CHI,dust,1,-0.65,10,0.9,NA,NA,NA,NA,NA,1250,297
ale02.xml,MOT,CHI,second,1,-0.55,5,0.8,NA,NA,NA,NA,NA,1250,297
ale02.xml,MOT,CHI,house,1,-0.4423076923076923,13,0.6923076923076923,NA,NA,NA,NA,NA,1250,297
ale02.xml,MOT,CHI,tree,5,0,15,0.6,NA,NA,NA,NA,NA,1250,297
ale02.xml,MOT,CHI,works,2,0,10,0.7,NA,NA,NA,NA,NA,1250,297
ale02.xml,MOT,CHI,lot,1,-0.5833333333333334,6,0.8333333333333334,NA,NA,NA,NA,NA,1250,297
ale02.xml,MOT,CHI,string,2,0,8,0.875,NA,NA,NA,NA,NA,1250,297
ale02.xml,MOT,CHI,NA,NA,NA,NA,NA,boy,NA,NA,14,0.6428571428571429,1250,297
ale02.xml,MOT,CHI,NA,NA,NA,NA,NA,way,NA,NA,7,0.5714285714285714,1250,297
ale02.xml,MOT,AD2,NA,NA,NA,NA,NA,machine,1,-0.21666666666666667,15,0.4666666666666667,21,17
ale02.xml,MOT,AD2,NA,NA,NA,NA,NA,message,1,-0.05,10,0.3,21,17
ale02.xml,AD2,MOT,bucket,2,0,10,0.8,NA,NA,NA,NA,NA,259,68
ale02.xml,AD2,MOT,hole,1,-0.5192307692307693,13,0.7692307692307693,NA,NA,NA,NA,NA,259,68
ale02.xml,AD2,MOT,camera,1,-0.55,10,0.8,NA,NA,NA,NA,NA,259,68
ale02.xml,AD2,MOT,couple,1,-0.6071428571428571,7,0.8571428571428571,NA,NA,NA,NA,NA,259,68
ale02.xml,AD2,MOT,mother,1,-0.6785714285714286,14,0.9285714285714286,NA,NA,NA,NA,NA,259,68
ale02.xml,AD2,MOT,attention,1,-0.5,8,0.75,NA,NA,NA,NA,NA,259,68
ale02.xml,AD2,MOT,tube,1,-0.4166666666666667,12,0.6666666666666666,NA,NA,NA,NA,NA,259,68
ale02.xml,AD2,MOT,NA,NA,NA,NA,NA,uncle,1,-0.6590909090909091,11,0.9090909090909091,259,68
ale02.xml,OPE,AD2,NA,NA,NA,NA,NA,care,1,-0.25,14,0.5,2,8
ale02.xml,OPE,AD2,NA,NA,NA,NA,NA,meeting,1,-0.375,8,0.625,2,8
ale02.xml,CHI,MOT,NA,NA,NA,NA,NA,rock,1,-0.4642857142857143,7,0.7142857142857143,75,524
ale02.xml,CHI,MOT,NA,NA,NA,NA,NA,piece,1,-0.08333333333333333,12,0.3333333333333333,75,524
ale02.xml,CHI,MOT,NA,NA,NA,NA,NA,flower,1,-0.4642857142857143,14,0.7142857142857143,75,524
ale02.xml,CHI,MOT,NA,NA,NA,NA,NA,glass,1,-0.4166666666666667,6,0.6666666666666666,75,524
ale02.xml,CHI,MOT,NA,NA,NA,NA,NA,chair,1,-0.5,12,0.75,75,524
ale02.xml,CHI,MOT,NA,NA,NA,NA,NA,line,1,-0.4642857142857143,7,0.7142857142857143,75,524
ale02.xml,CHI,MOT,NA,NA,NA,NA,NA,microphone,1,-0.5833333333333334,12,0.8333333333333334,75,524
ale02.xml,CHI,MOT,NA,NA,NA,NA,NA,hand,1,-0.625,8,0.875,75,524
ale03.xml,CHI,MOT,ice,1,-0.5833333333333334,6,0.8333333333333334,NA,NA,NA,NA,NA,484,2245
ale03.xml,CHI,MOT,NA,NA,NA,NA,NA,sign,1,-0.6071428571428571,7,0.8571428571428571,484,2245
ale03.xml,CHI,MOT,NA,NA,NA,NA,NA,officer,1,-0.4375,16,0.6875,484,2245
ale03.xml,CHI,MOT,NA,NA,NA,NA,NA,star,1,-0.5,8,0.75,484,2245
ale03.xml,CHI,MOT,NA,NA,NA,NA,NA,window,1,-0.55,10,0.8,484,2245
ale03.xml,CHI,MOT,NA,NA,NA,NA,NA,football,1,-0.6166666666666667,15,0.8666666666666667,484,2245
ale03.xml,CHI,MOT,NA,NA,NA,NA,NA,bee,1,-0.5961538461538461,13,0.8461538461538461,484,2245
ale03.xml,CHI,MOT,NA,NA,NA,NA,NA,voice,1,-0.6071428571428571,7,0.8571428571428571,484,2245
ale03.xml,CHI,MOT,NA,NA,NA,NA,NA,chest,1,-0.5833333333333334,6,0.8333333333333334,484,2245
ale03.xml,CHI,MOT,NA,NA,NA,NA,NA,change,1,-0.10714285714285714,14,0.35714285714285715,484,2245
ale03.xml,CHI,MOT,NA,NA,NA,NA,NA,stuff,1,-0.05434782608695652,23,0.30434782608695654,484,2245
ale03.xml,CHI,MOT,NA,NA,NA,NA,NA,treasure,1,-0.45,10,0.7,484,2245
ale03.xml,CHI,MOT,NA,NA,NA,NA,NA,battle,1,-0.5277777777777778,9,0.7777777777777778,484,2245
ale03.xml,CHI,MOT,NA,NA,NA,NA,NA,song,1,-0.21153846153846154,13,0.46153846153846156,484,2245
ale03.xml,CHI,MOT,NA,NA,NA,NA,NA,farmer,1,-0.5681818181818182,11,0.8181818181818182,484,2245
ale03.xml,CHI,MOT,NA,NA,NA,NA,NA,street,1,-0.55,10,0.8,484,2245
ale03.xml,CHI,MOT,NA,NA,NA,NA,NA,fishing,1,-0.5681818181818182,11,0.8181818181818182,484,2245
ale03.xml,CHI,MOT,NA,NA,NA,NA,NA,pig,1,-0.6833333333333333,15,0.9333333333333333,484,2245
ale03.xml,CHI,MOT,NA,NA,NA,NA,NA,bus,1,-0.6388888888888888,9,0.8888888888888888,484,2245
ale03.xml,CHI,MOT,NA,NA,NA,NA,NA,angel,1,-0.5277777777777778,9,0.7777777777777778,484,2245
ale03.xml,CHI,MOT,NA,NA,NA,NA,NA,grass,1,-0.4166666666666667,15,0.6666666666666666,484,2245
ale03.xml,CHI,MOT,NA,NA,NA,NA,NA,table,1,-0.4642857142857143,7,0.7142857142857143,484,2245
ale03.xml,CHI,MOT,NA,NA,NA,NA,NA,fish,1,-0.3055555555555556,18,0.5555555555555556,484,2245
ale03.xml,CHI,MOT,NA,NA,NA,NA,NA,market,1,-0.5,8,0.75,484,2245
ale03.xml,CHI,MOT,NA,NA,NA,NA,NA,game,1,-0.15,15,0.4,484,2245
ale03.xml,CHI,MOT,NA,NA,NA,NA,NA,cat,1,-0.5625,16,0.8125,484,2245
ale03.xml,CHI,MOT,NA,NA,NA,NA,NA,idea,1,-0.1346153846153846,13,0.38461538461538464,484,2245
ale03.xml,CHI,MOT,NA,NA,NA,NA,NA,beef,1,-0.6944444444444444,18,0.9444444444444444,484,2245
ale03.xml,CHI,MOT,NA,NA,NA,NA,NA,page,1,-0.5961538461538461,13,0.8461538461538461,484,2245
ale03.xml,CHI,MOT,NA,NA,NA,NA,NA,doctor,1,-0.55,15,0.8,484,2245
ale03.xml,CHI,MOT,NA,NA,NA,NA,NA,umbrella,1,-0.65,10,0.9,484,2245
ale03.xml,CHI,MOT,NA,NA,NA,NA,NA,shirt,1,-0.5192307692307693,13,0.7692307692307693,484,2245
ale03.xml,CHI,MOT,NA,NA,NA,NA,NA,police,1,-0.5833333333333334,12,0.8333333333333334,484,2245
ale03.xml,CHI,MOT,NA,NA,NA,NA,NA,home,1,-0.6388888888888888,9,0.8888888888888888,484,2245
ale03.xml,CHI,MOT,NA,NA,NA,NA,NA,rest,1,-0.55,5,0.8,484,2245
ale03.xml,CHI,MOT,NA,NA,NA,NA,NA,bottom,1,-0.5681818181818182,11,0.8181818181818182,484,2245
ale03.xml,CHI,MOT,NA,NA,NA,NA,NA,balloon,1,-0.5961538461538461,13,0.8461538461538461,484,2245
ale03.xml,CHI,MOT,NA,NA,NA,NA,NA,being,1,-0.15,10,0.4,484,2245
ale04.xml,MOT,CHI,gravel,1,-0.65,10,0.9,NA,NA,NA,NA,NA,580,117
ale04.xml,MOT,CHI,pit,1,-0.6071428571428571,7,0.8571428571428571,NA,NA,NA,NA,NA,580,117
ale04.xml,MOT,CHI,boat,1,-0.4642857142857143,14,0.7142857142857143,NA,NA,NA,NA,NA,580,117
ale04.xml,MOT,CHI,project,1,-0.3333333333333333,12,0.5833333333333334,NA,NA,NA,NA,NA,580,117
ale04.xml,MOT,CHI,tissue,1,-0.20454545454545456,11,0.45454545454545453,NA,NA,NA,NA,NA,580,117
ale04.xml,MOT,CHI,thought,1,-0.1346153846153846,13,0.38461538461538464,NA,NA,NA,NA,NA,580,117
ale04.xml,MOT,CHI,room,1,-0.38636363636363635,11,0.6363636363636364,NA,NA,NA,NA,NA,580,117
ale04.xml,CHI,MOT,NA,NA,NA,NA,NA,beach,1,-0.55,5,0.8,501,1615
ale04.xml,CHI,MOT,NA,NA,NA,NA,NA,making,1,-0.6071428571428571,7,0.8571428571428571,501,1615
ale04.xml,CHI,MOT,NA,NA,NA,NA,NA,garden,1,-0.55,10,0.8,501,1615
ale04.xml,CHI,MOT,NA,NA,NA,NA,NA,people,1,-0.125,8,0.375,501,1615
ale04.xml,CHI,MOT,NA,NA,NA,NA,NA,spy,1,-0.4342105263157895,19,0.6842105263157895,501,1615
ale04.xml,CHI,MOT,NA,NA,NA,NA,NA,reason,1,-0.5833333333333334,6,0.8333333333333334,501,1615
ale04.xml,CHI,MOT,NA,NA,NA,NA,NA,land,1,-0.6071428571428571,7,0.8571428571428571,501,1615
ale04.xml,CHI,MOT,NA,NA,NA,NA,NA,darling,1,-0.65,10,0.9,501,1615
ale04.xml,CHI,MOT,NA,NA,NA,NA,NA,share,1,-0.25,10,0.5,501,1615
ale04.xml,CHI,MOT,NA,NA,NA,NA,NA,air,1,-0.375,8,0.625,501,1615
ale04.xml,CHI,MOT,NA,NA,NA,NA,NA,reading,1,-0.625,8,0.875,501,1615
ale04.xml,CHI,MOT,NA,NA,NA,NA,NA,shame,1,-0.4642857142857143,7,0.7142857142857143,501,1615
ale04.xml,CHI,MOT,NA,NA,NA,NA,NA,mouth,1,-0.65,10,0.9,501,1615
ale04.xml,TOY,MOT,NA,NA,NA,NA,NA,pal,1,-0.65,10,0.9,3,277
ale04.xml,TOY,MOT,NA,NA,NA,NA,NA,lunch,1,-0.625,8,0.875,3,277
ale04.xml,TOY,MOT,NA,NA,NA,NA,NA,story,1,-0.55,5,0.8,3,277
ale04.xml,TOY,MOT,NA,NA,NA,NA,NA,holding,1,-0.55,10,0.8,3,277
ale04.xml,CHI,GRA,NA,NA,NA,NA,NA,telephone,1,-0.55,10,0.8,7,60
ale06.xml,CHI,MOT,baby,2,0,13,0.8461538461538461,NA,NA,NA,NA,NA,571,1812
ale06.xml,CHI,MOT,NA,NA,NA,NA,NA,soap,1,-0.6730769230769231,13,0.9230769230769231,571,1812
ale06.xml,CHI,MOT,NA,NA,NA,NA,NA,medium,1,-0.29545454545454547,11,0.5454545454545454,571,1812
ale06.xml,CHI,MOT,NA,NA,NA,NA,NA,mail,4,0,10,0.4,571,1812
ale06.xml,CHI,MOT,NA,NA,NA,NA,NA,worker,1,-0.25,16,0.5,571,1812
ale06.xml,CHI,MOT,NA,NA,NA,NA,NA,stroke,1,-0.4423076923076923,13,0.6923076923076923,571,1812
ale06.xml,CHI,MOT,NA,NA,NA,NA,NA,foot,1,-0.6388888888888888,9,0.8888888888888888,571,1812
ale06.xml,CHI,MOT,NA,NA,NA,NA,NA,breeze,1,-0.65,10,0.9,571,1812
ale06.xml,CHI,MOT,NA,NA,NA,NA,NA,candle,1,-0.65,10,0.9,571,1812
ale06.xml,CHI,MOT,NA,NA,NA,NA,NA,circle,1,-0.6388888888888888,9,0.8888888888888888,571,1812
ale06.xml,CHI,MOT,NA,NA,NA,NA,NA,pad,1,-0.5681818181818182,11,0.8181818181818182,571,1812
ale06.xml,CHI,MOT,NA,NA,NA,NA,NA,jungle,1,-0.55,5,0.8,571,1812
ale06.xml,CHI,MOT,NA,NA,NA,NA,NA,luck,1,-0.25,10,0.5,571,1812
ale06.xml,CHI,MOT,NA,NA,NA,NA,NA,delivery,1,-0.5681818181818182,11,0.8181818181818182,571,1812
ale06.xml,CHI,MOT,NA,NA,NA,NA,NA,rain,1,-0.5681818181818182,11,0.8181818181818182,571,1812
ale06.xml,CHI,MOT,NA,NA,NA,NA,NA,pop,NA,NA,NA,NA,571,1812
ale06.xml,CHI,MOT,NA,NA,NA,NA,NA,belly,1,-0.5833333333333334,6,0.8333333333333334,571,1812
ale06.xml,CHI,GRA,NA,NA,NA,NA,NA,trouble,1,-0.6071428571428571,7,0.8571428571428571,17,35
ale06.xml,CHI,GRA,NA,NA,NA,NA,NA,opening,1,-0.4423076923076923,13,0.6923076923076923,17,35
ale06.xml,MOT,CHI,hay,1,-0.625,8,0.875,NA,NA,NA,NA,NA,442,65
ale06.xml,MOT,CHI,cloth,1,-0.16666666666666666,12,0.4166666666666667,NA,NA,NA,NA,NA,442,65
ale06.xml,MOT,CHI,sock,2,0,12,0.9166666666666666,NA,NA,NA,NA,NA,442,65
ale06.xml,GRA,MOT,NA,NA,NA,NA,NA,baby,NA,NA,13,0.8461538461538461,28,145
ale06.xml,GRA,MOT,NA,NA,NA,NA,NA,lounge,1,-0.5,12,0.75,28,145
ale06.xml,GRA,MOT,NA,NA,NA,NA,NA,garage,1,-0.6388888888888888,9,0.8888888888888888,28,145
ale06.xml,TOY,MOT,track,3,0,7,0.7142857142857143,NA,NA,NA,NA,NA,50,21
ale06.xml,TOY,MOT,load,1,-0.6071428571428571,7,0.8571428571428571,NA,NA,NA,NA,NA,50,21
ale06.xml,TOY,MOT,NA,NA,NA,NA,NA,track,NA,NA,7,0.7142857142857143,50,21
ale07.xml,MOT,CHI,fire,1,-0.4642857142857143,7,0.7142857142857143,NA,NA,NA,NA,NA,2357,509
ale07.xml,MOT,CHI,case,1,-0.5833333333333334,6,0.8333333333333334,NA,NA,NA,NA,NA,2357,509
ale07.xml,MOT,CHI,spoon,1,-0.5961538461538461,13,0.8461538461538461,NA,NA,NA,NA,NA,2357,509
ale07.xml,MOT,CHI,chicken,1,-0.55,10,0.8,NA,NA,NA,NA,NA,2357,509
ale07.xml,MOT,CHI,cup,1,-0.5961538461538461,13,0.8461538461538461,NA,NA,NA,NA,NA,2357,509
ale07.xml,MOT,CHI,tone,1,-0.5833333333333334,6,0.8333333333333334,NA,NA,NA,NA,NA,2357,509
ale07.xml,MOT,CHI,factory,3,0,10,0.8,NA,NA,NA,NA,NA,2357,509
ale07.xml,MOT,CHI,test,1,-0.5833333333333334,12,0.8333333333333334,NA,NA,NA,NA,NA,2357,509
ale07.xml,MOT,CHI,fork,2,0,10,0.9,NA,NA,NA,NA,NA,2357,509
ale07.xml,MOT,CHI,soup,9,0,10,0.7,NA,NA,NA,NA,NA,2357,509
ale07.xml,MOT,CHI,kind,1,-0.36538461538461536,13,0.6153846153846154,NA,NA,NA,NA,NA,2357,509
ale07.xml,MOT,CHI,container,1,-0.15,15,0.4,NA,NA,NA,NA,NA,2357,509
ale07.xml,MOT,CHI,design,1,-0.55,10,0.8,NA,NA,NA,NA,NA,2357,509
ale07.xml,MOT,CHI,lamb,2,0,10,0.9,NA,NA,NA,NA,NA,2357,509
ale07.xml,MOT,CHI,country,1,-0.5277777777777778,9,0.7777777777777778,NA,NA,NA,NA,NA,2357,509
ale07.xml,MOT,CHI,bicycle,5,0,11,0.9090909090909091,NA,NA,NA,NA,NA,2357,509
ale07.xml,MOT,CHI,floor,1,-0.5277777777777778,9,0.7777777777777778,NA,NA,NA,NA,NA,2357,509
ale07.xml,MOT,CHI,flour,1,-0.5,8,0.75,NA,NA,NA,NA,NA,2357,509
ale07.xml,MOT,CHI,word,1,-0.20454545454545456,11,0.45454545454545453,NA,NA,NA,NA,NA,2357,509
ale07.xml,MOT,CHI,leaf,1,-0.45,10,0.7,NA,NA,NA,NA,NA,2357,509
ale07.xml,MOT,CHI,turkey,4,0,13,0.9230769230769231,NA,NA,NA,NA,NA,2357,509
ale07.xml,MOT,CHI,NA,NA,NA,NA,NA,job,NA,NA,12,0.5,2357,509
ale07.xml,MOT,CHI,NA,NA,NA,NA,NA,can,NA,NA,8,0.875,2357,509
ale07.xml,MOT,CHI,NA,NA,NA,NA,NA,boy,NA,NA,14,0.6428571428571429,2357,509
ale07.xml,MOT,CHI,NA,NA,NA,NA,NA,vegetable,1,-0.21153846153846154,13,0.46153846153846156,2357,509
ale07.xml,MOT,CHI,NA,NA,NA,NA,NA,nose,NA,NA,10,0.8,2357,509
ale07.xml,MOT,OPE,stool,1,-0.65,10,0.9,NA,NA,NA,NA,NA,30,3
ale07.xml,FAT,MOT,NA,NA,NA,NA,NA,boy,NA,NA,14,0.6428571428571429,24,77
