DocId,Speaker,Replier,S-Pathsim Avg,R-Pathsim Avg,Sparsity S-R,Sparsity R-S
ale43.xml,OPE,CHI,NA,0.05555555555555555,4,6
ale43.xml,OPE,MOT,1.0,NA,6,5
ale43.xml,CHI,MOT,0.3768518518518518,0.6296296296296297,65,91
ale43.xml,CHI,OPE,0.08333333333333333,NA,11,10
ale43.xml,MOT,OPE,1.0,NA,14,2
ale43.xml,MOT,ENV,1.0,NA,21,11
ale44.xml,MOT,CHI,0.4289100116231579,0.42539641421130386,1758,1565
ale44.xml,GRA,CHI,0.375,1.0,51,28
ale44.xml,GRA,MOT,0.5844654528478058,0.3376190476190476,81,52
ale44.xml,CHI,MOT,0.4170571258806552,0.4040357975852628,579,1317
ale44.xml,MOT,GRA,1.0,0.5322128851540616,73,67
ale44.xml,OPE,MOT,1.0,1.0,4,13
ale44.xml,CHI,GRA,0.5416666666666666,0.85,34,56
ale45.xml,CHI,MOT,0.3212861663011623,0.4035976533861204,1463,2682
ale45.xml,CHI,GRA,0.6944444444444443,0.07692307692307693,19,55
ale45.xml,OPE,CHI,NA,0.6875,1,8
ale45.xml,GRA,CHI,0.3867521367521367,0.16666666666666666,29,34
ale45.xml,MOT,CHI,0.4357388399257083,0.47452799258354805,714,461
ale45.xml,MOT,GRA,0.3480392156862745,0.08333333333333333,32,15
ale45.xml,MOT,ADU,0.25892857142857145,0.7380952380952381,87,70
ale45.xml,ADU,CHI,0.44027777777777777,NA,28,10
ale45.xml,GRA,MOT,0.63,0.5833333333333334,35,26
ale45.xml,ADU,MOT,0.3464985994397759,0.5416666666666666,37,31
ale45.xml,CHI,ADU,0.7708333333333334,0.41369047619047616,54,29
ale45.xml,GRA,ADU,0.4750980392156863,0.5565476190476191,38,46
ale45.xml,ADU,GRA,1.0,0.075,11,19
ale45.xml,ADU,OPE,0.06666666666666667,NA,2,1
ale46.xml,CHI,TOY,NA,0.08333333333333333,1,2
ale46.xml,MOT,CHI,0.3973209661548704,0.5328997197028945,1643,715
ale46.xml,MOT,TOY,0.48579688285570644,0.39444444444444443,122,31
ale46.xml,CHI,MOT,0.40738629502496887,0.4310190474945727,780,1289
ale46.xml,GRA,MOT,0.694973544973545,0.5001543209876543,79,120
ale46.xml,TOY,MOT,0.39444444444444443,NA,7,5
ale46.xml,TOY,CHI,NA,NA,2,6
ale46.xml,GRA,CHI,0.3862103174603175,0.257051282051282,66,48
ale46.xml,MOT,GRA,0.6061540570175439,0.5137806637806638,233,116
ale46.xml,CHI,GRA,NA,1.0,13,22
ale46.xml,CHI,ADU,0.08333333333333333,NA,6,4
ale46.xml,MOT,ADU,0.8166666666666668,0.08333333333333333,36,6
ale46.xml,ADU,MOT,0.125,0.38832199546485263,7,51
ale46.xml,GRA,ADU,1.0,0.08333333333333333,7,12
ale46.xml,CHI,OPE,0.08333333333333333,1.0,6,7
ale46.xml,MOT,OPE,0.40138888888888885,1.0,49,18
ale46.xml,ADU,CHI,0.08333333333333333,NA,13,15
ale46.xml,OPE,MOT,1.0,0.5156249999999999,6,38
ale46.xml,OPE,CHI,NA,NA,2,2
ale46.xml,ADU,OPE,NA,NA,1,1
ale46.xml,TOY,ADU,NA,NA,2,6
ale47.xml,MOT,CHI,0.39739583333333334,0.21504435107376285,244,106
ale47.xml,FAT,CHI,0.08333333333333333,NA,2,1
ale47.xml,MOT,FAT,0.11111111111111112,0.08333333333333333,12,5
ale47.xml,CHI,MOT,0.43108571782177596,0.3753014759114574,1461,3262
ale47.xml,ADU,MOT,0.5416666666666666,0.765625,29,94
ale47.xml,OPE,MOT,NA,0.5384615384615384,7,14
ale47.xml,CHI,OPE,NA,NA,1,1
ale48.xml,CHI,MOT,0.37615951300161826,0.47308540140276173,618,929
ale48.xml,GRA,MOT,NA,0.08333333333333333,1,3
ale48.xml,CHI,TOY,0.08333333333333333,NA,6,10
ale48.xml,MOT,CHI,0.3864950550872369,0.44507834890610004,1387,676
ale48.xml,ADU,MOT,1.0,1.0,20,22
ale48.xml,CHI,ADU,NA,NA,6,4
ale48.xml,CHI,OPE,NA,NA,4,4
ale48.xml,CHI,GRA,1.0,0.3833333333333333,10,11
ale48.xml,OPE,CHI,NA,NA,4,12
ale48.xml,ADU,CHI,0.06066176470588235,NA,9,1
ale48.xml,MOT,ADU,1.0,NA,2,3
ale48.xml,MOT,GRA,0.5576388888888889,0.07722832722832722,33,13
ale49.xml,MOT,CHI,0.37827412195325344,0.4780001695582487,3113,1771
ale50.xml,CHI,MOT,0.07165641376167692,1.0,23,21
ale50.xml,GRA,CHI,0.24666666666666665,0.06913116123642439,28,28
ale50.xml,MOT,CHI,0.43426594067267493,0.4898585426389784,2887,1600
ale50.xml,MOT,GRA,NA,0.08333333333333333,5,9
ale50.xml,MOT,TOY,NA,0.5416666666666666,19,6
ale50.xml,TOY,MOT,1.0,0.5,11,8
ale50.xml,GRA,TOY,1.0,0.07425213675213675,3,9
ale50.xml,GRA,MOT,0.5416666666666666,0.3833333333333333,11,14
ale50.xml,TOY,CHI,NA,1.0,1,4
ale51.xml,CHI,MOT,0.3860807788298227,0.34230152979685396,1989,3173
ale52.xml,MOT,CHI,0.3330159552038891,0.4035321758271165,3201,2667
ale52.xml,OPE,CHI,NA,0.08333333333333333,4,8
ale52.xml,MOT,OPE,0.6388888888888888,1.0,37,7
ale52.xml,FAT,CHI,0.4166666666666667,0.763888888888889,45,50
ale52.xml,MOT,FAT,0.5377297410192147,0.22606287707390646,105,72
ale52.xml,CHI,MOT,0.49821201525746983,0.42526418208983996,201,314
ale52.xml,CHI,FAT,0.4166666666666667,0.5416666666666666,16,27
ale52.xml,MOT,TOY,0.5625,0.07474747474747474,19,8
ale52.xml,CHI,TOY,0.05959595959595959,0.06439393939393939,10,18
ale52.xml,CHI,OPE,NA,NA,2,4
eth01.xml,MOT,CHI,0.4785075004115252,NA,540,2
eth02.xml,MOT,CHI,0.3476513534478154,0.5333333333333333,3684,93
eth03.xml,MOT,CHI,0.3171674100553912,0.3819444444444444,3530,152
eth03.xml,MOT,OPE,NA,0.125,12,19
eth04.xml,MOT,CHI,0.37370570151829674,0.1926767676767676,2971,363
eth05.xml,MOT,CHI,0.3698711907733236,0.35416666666666663,1411,138
eth05.xml,TOY,CHI,0.06666666666666667,NA,4,1
eth05.xml,MOT,TOY,0.089680330634278,0.5416666666666666,33,4
eth05.xml,CHI,MOT,0.22492505774239516,0.29530661777414785,207,1336
eth05.xml,TOY,MOT,0.5294117647058824,0.0625,5,60
eth06.xml,MOT,CHI,0.3442651819857703,0.08038881554748428,1822,527
eth06.xml,MOT,TOY,0.4883761459129106,NA,103,25
eth06.xml,CHI,MOT,0.21198830409356728,0.27452646235861805,171,849
eth06.xml,OPE,CHI,0.08333333333333333,NA,4,1
eth07.xml,CHI,MOT,0.07243589743589743,0.2615046613749367,372,3311
eth07.xml,OPE,MOT,NA,1.0,5,7
eth08.xml,CHI,MOT,0.17263049557941199,0.3059308861750466,685,3847
eth08.xml,OPE,MOT,NA,NA,3,2
eth09.xml,CHI,MOT,0.12036843085230182,0.27595986680739026,627,3064
eth10.xml,MOT,CHI,0.3347443247074462,0.14442145156430872,956,272
eth10.xml,MOT,OPE,0.387911790590362,0.37936507936507935,69,60
eth10.xml,CHI,OPE,NA,0.5416666666666666,14,24
eth10.xml,OPE,MOT,NA,NA,3,7
eth10.xml,CHI,MOT,0.17676150976827196,0.32160150524224784,680,3141
eth10.xml,OPE,CHI,0.4166666666666667,0.07912457912457913,27,9
eth10.xml,MOT,TOY,0.08333333333333333,NA,3,2
eth11.xml,CHI,MOT,0.282611150524288,0.32231969359070617,978,2667
eth11.xml,OPE,MOT,0.5375,0.6517647058823529,22,82
eth11.xml,CHI,OPE,NA,1.0,2,5
eth11.xml,MOT,OPE,NA,NA,1,4
eth11.xml,OPE,CHI,NA,NA,18,3
eth11.xml,MOT,CHI,0.08333333333333333,NA,8,3
eth12.xml,CHI,MOT,0.2554426125877532,0.33314327666509685,871,3036
eth12.xml,OPE,MOT,1.0,0.4322916666666667,19,31
eth12.xml,CHI,OPE,NA,0.08333333333333333,1,5
eth12.xml,MOT,OPE,0.2,NA,8,6
eth13.xml,MOT,CHI,0.256855321066548,0.1749508629331205,2814,569
eth13.xml,MOT,OPE,0.16641865079365079,0.09722222222222221,10,3
eth14.xml,MOT,CHI,NA,NA,7,6
eth14.xml,OPE,CHI,1.0,0.0625,25,13
eth14.xml,MOT,OPE,1.0,1.0,13,3
eth14.xml,CHI,MOT,0.2194748891745795,0.28429322791792716,1186,3549
eth15.xml,MOT,CHI,0.36282424852438494,0.37100694444444443,840,354
eth15.xml,MOT,TOY,0.291764705882353,0.0625,38,8
eth15.xml,CHI,MOT,0.18744421719736848,0.3137745595709827,751,1845
eth15.xml,TOY,MOT,NA,1.0,6,32
eth15.xml,TOY,CHI,NA,0.0625,1,3
eth16.xml,CHI,MOT,0.18989812687438748,0.2644253384511741,1567,3159
eth16.xml,CHI,FAT,1.0,0.4166666666666667,13,37
eth16.xml,FAT,CHI,0.5357142857142857,NA,8,4
eth16.xml,MOT,FAT,NA,0.05263157894736842,15,13
eth16.xml,FAT,MOT,0.060826210826210834,0.05263157894736842,30,15
eth16.xml,MOT,CHI,0.3811965811965812,0.28125,30,13
eth17.xml,MOT,CHI,0.33936342867427016,0.2786776241851564,2556,1053
eth18.xml,CHI,MOT,0.23072160488126872,0.293483567790267,380,1240
eth18.xml,OPE,CHI,NA,0.0625,2,3
eth18.xml,MOT,CHI,0.2914492991651332,0.23168754432057445,2282,558
eth19.xml,MOT,CHI,0.3341586026808871,0.36207351944581034,3279,1010
eth20.xml,CHI,MOT,0.4416666666666667,0.7048611111111112,35,63
eth20.xml,TOY,CHI,NA,NA,5,2
eth20.xml,MOT,CHI,0.33665480201097775,0.2774824245618073,2476,1231
eth21.xml,MOT,CHI,0.301509050546623,0.3138679072141403,3424,820
eth22.xml,CHI,MOT,0.5331625203142231,0.32575214075380715,587,2025
eth23.xml,MOT,OPE,0.40625,1.0,19,13
eth23.xml,MOT,CHI,NA,NA,3,1
eth23.xml,CHI,MOT,0.2921075837742504,0.45285735273130223,170,433
eth23.xml,CHI,OPE,NA,0.06861772486772487,6,34
eth23.xml,OPE,MOT,1.0,NA,2,2
eth24.xml,CHI,MOT,0.2853761546857206,0.2986046646382576,1300,3989
eth25.xml,MOT,CHI,0.3064377353915921,0.3101454127674424,3299,1526
eth26.xml,MOT,CHI,0.36514866191798256,0.33777503582022944,1934,578
eth26.xml,MOT,OPE,NA,NA,4,9
eth26.xml,MOT,TOY,0.3552558844050441,0.28246247216835446,160,156
eth26.xml,TOY,CHI,0.39306929181929184,0.3013888888888889,72,17
eth26.xml,CHI,MOT,0.42860455677793136,0.3445551845046996,776,2077
eth26.xml,TOY,MOT,0.3925050875050875,0.34099804800462696,168,141
eth26.xml,CHI,TOY,0.7708333333333334,0.5358974358974359,13,13
eth27.xml,CHI,MOT,0.41495632530700394,0.3778719867683739,810,2727
eth28.xml,MOT,CHI,0.32824068280724633,0.4979220879673367,1321,302
eth28.xml,OPE,MOT,NA,NA,1,2
eth28.xml,CHI,MOT,0.3655296092796092,0.3360746932464384,962,2448
eth28.xml,OPE,CHI,NA,NA,3,1
eth28.xml,MOT,OPE,0.5277777777777778,0.5,17,18
eth28.xml,CHI,OPE,0.08333333333333333,0.1,5,8
eth29.xml,MOT,CHI,0.39219935313131643,0.14934700375876847,1327,348
eth29.xml,OPE,MOT,1.0,0.6,4,9
eth29.xml,CHI,MOT,0.3914141414141414,0.25597943722943717,51,139
eth30.xml,MOT,CHI,0.32735657800673335,0.3471168537345008,3528,1138
eth31.xml,MOT,CHI,0.3758208634190853,0.3387593452444951,3368,1610
eth32.xml,CHI,MOT,0.40781087104616515,0.38226595204530983,771,2041
eth33.xml,MOT,CHI,0.3318015310330407,0.3485907159211409,3675,1172
eth34.xml,CHI,MOT,0.30546241442381145,0.30487816382797717,1065,3740
eth34.xml,OPE,CHI,NA,0.08333333333333333,1,2
eth34.xml,OPE,MOT,0.08333333333333333,0.47222222222222215,8,17
eth35.xml,MOT,OPE,0.11363636363636365,NA,17,2
eth35.xml,MOT,CHI,0.3081324024342066,0.4514783691254279,1425,643
eth35.xml,MOT,TO1,0.2980392156862745,0.047619047619047616,62,43
eth35.xml,TO1,MOT,0.047619047619047616,0.08333333333333333,3,2
eth35.xml,CHI,MOT,0.4040137948471281,0.3982212168888135,938,2338
eth35.xml,TO2,MOT,0.07692307692307693,0.08333333333333333,16,8
eth35.xml,TO2,CHI,0.47222222222222215,0.4444444444444444,34,26
eth35.xml,MOT,TO2,0.23705738705738705,0.3153846153846154,68,41
eth35.xml,CHI,TO2,0.125,NA,5,1
eth36.xml,MOT,CHI,0.34407344501485754,0.30474055490553775,3779,1311
eth37.xml,MOT,CHI,0.32668865718813056,0.34100203445791677,1965,601
eth37.xml,MOT,TOY,NA,0.5416666666666666,15,13
eth37.xml,CHI,MOT,0.39080416782097444,0.3775517285201649,819,2090
eth38.xml,MOT,CHI,0.3903454545726076,0.5003191579662168,4479,1388
eth39.xml,MOT,OPE,0.07516339869281045,NA,41,2
eth39.xml,MOT,CHI,0.35857822185699395,0.4845100336171764,4770,954
eth40.xml,MOT,CHI,0.3631902262543238,0.2657126242833962,3383,1601
eth40.xml,OPE,MOT,NA,0.5,3,17
eth40.xml,CHI,MOT,0.46916666666666673,0.5671889838556505,40,61
eth41.xml,MOT,CHI,0.3737545712642992,0.36842057149355983,3760,1087
eth42.xml,CHI,MOT,NA,NA,2,9
eth42.xml,OPE,MOT,NA,0.5416666666666666,1,3
eth42.xml,OPE,CHI,NA,0.08333333333333333,1,8
eth42.xml,MOT,CHI,0.3510367468765306,0.2823107808227778,3973,1358
eth43.xml,MOT,CHI,0.3259496286036133,0.35677530168731086,4054,1426
eth44.xml,MOT,CHI,0.3725495195855454,0.3156610611518561,3752,1477
eth45.xml,MOT,CHI,0.3415730234842672,0.34953027301193845,4464,2258
eth46.xml,CHI,MOT,0.28948523526696895,0.34193029085128523,1864,3910
eth46.xml,FAT,MOT,NA,NA,2,1
eth46.xml,FAT,CHI,NA,NA,6,1
eth46.xml,MOT,CHI,1.0,0.0625,9,8
eth47.xml,CHI,MOT,0.33346049174534637,0.3462764364690203,1655,3774
eth47.xml,CHI,OPE,NA,NA,1,4
eth47.xml,MOT,CHI,0.41306520567697946,0.31714442355889727,434,211
eth47.xml,TO1,MOT,1.0,0.5277777777777778,15,18
eth47.xml,TO2,CHI,NA,0.08333333333333333,1,4
eth47.xml,TO2,MOT,NA,0.2704876822523881,1,33
eth47.xml,TO3,MOT,NA,0.06798245614035087,2,20
eth48.xml,MOT,CHI,0.34794564472459427,0.3318873473167833,3573,2378
eth49.xml,MOT,CHI,0.3502130999536409,0.3710673745413001,3844,1932
eth50.xml,MOT,CHI,0.35538935246645126,0.3631362291675759,4243,1668
lil01.xml,MOT,CHI,0.2711326104053707,NA,3819,167
lil02.xml,MOT,CHI,0.31869976659110005,NA,2489,204
lil02.xml,MOT,TOY,0.4856630025747672,0.75,185,24
lil02.xml,TOY,MOT,0.30747354497354507,0.3661087369420703,51,51
lil02.xml,CHI,MOT,0.11904761904761904,0.3286771940657532,158,1603
lil03.xml,MOT,CHI,0.30471576662533406,NA,3231,288
lil03.xml,MOT,TOY,0.4231579939668175,0.4060842518825712,90,95
lil03.xml,CHI,TOY,NA,1.0,2,11
lil04.xml,CHI,MOT,0.08333333333333333,0.28324927681627293,213,4026
lil04.xml,TOY,MOT,0.6384078884078884,0.28420417001299353,118,226
lil04.xml,CHI,TOY,NA,NA,2,6
lil04.xml,MOT,TOY,1.0,NA,6,2
lil05.xml,MOT,CHI,0.30135267248154524,0.07692307692307693,2154,300
lil05.xml,MOT,OPE,0.4711451247165532,0.5470238095238096,267,81
lil05.xml,CHI,MOT,NA,0.3375892981075815,311,1670
lil05.xml,OPE,MOT,0.3416666666666666,0.4013245469127822,82,194
lil05.xml,CHI,OPE,NA,0.5416666666666666,9,23
lil05.xml,OPE,CHI,0.3833333333333333,NA,33,15
lil05.xml,TOY,OPE,NA,NA,4,1
lil05.xml,TOY,MOT,0.5490196078431373,0.3693581233581233,55,78
lil05.xml,MOT,TOY,0.5405071119356833,0.5454545454545454,135,92
lil05.xml,OPE,TOY,NA,NA,10,6
lil05.xml,TOY,CHI,NA,NA,4,1
lil05.xml,CHI,TOY,NA,NA,1,2
lil06.xml,OPE,MOT,0.34024071166928305,0.22268963675213677,91,178
lil06.xml,CHI,MOT,0.08333333333333333,0.3841787332774051,397,1457
lil06.xml,OPE,CHI,0.07692307692307693,NA,18,6
lil06.xml,MOT,CHI,0.30170531621601787,NA,1734,299
lil06.xml,MOT,OPE,0.40525467331022896,0.3055555555555556,333,64
lil06.xml,CHI,OPE,NA,0.07242063492063493,62,21
lil06.xml,TOY,MOT,0.5454545454545454,0.6712337662337663,28,53
lil06.xml,TOY,OPE,NA,NA,5,2
lil06.xml,MOT,TOY,0.4637299043549044,NA,83,7
lil06.xml,CHI,TOY,NA,NA,7,2
lil06.xml,TOY,CHI,NA,NA,1,3
lil07.xml,MOT,CHI,0.3139266006293862,0.08333333333333333,4358,1031
lil08.xml,MOT,CHI,0.32307627074054673,0.08333333333333333,4034,596
lil09.xml,MOT,CHI,0.2977449960897386,0.06944444444444445,3836,568
lil10.xml,MOT,CHI,0.3053296969034169,0.08333333333333333,4155,696
lil10.xml,MOT,TOY,0.1111111111111111,0.3114177489177489,9,24
lil11.xml,MOT,CHI,0.28527295611698944,0.12774122807017543,4481,692
lil11.xml,MOT,ENV,NA,NA,2,1
lil11.xml,OPE,CHI,0.058823529411764705,NA,6,1
lil12.xml,CHI,MOT,0.38,0.3093809356657658,912,3969
lil12.xml,ENV,MOT,NA,0.09999999999999999,1,38
lil12.xml,ENV,CHI,NA,NA,1,1
lil12.xml,MOT,CHI,0.5731123737373738,NA,200,51
lil12.xml,MOT,ENV,1.0,NA,4,1
lil13.xml,MOT,CHI,0.3251672079347253,0.296859201404656,5293,878
lil14.xml,MOT,CHI,0.3137135085619803,0.1527777777777778,3764,549
lil14.xml,MOT,OPE,0.33569557807173905,0.22955659536541892,274,94
lil14.xml,CHI,OPE,0.08333333333333333,NA,9,7
lil14.xml,OPE,CHI,0.5416666666666666,NA,13,8
lil14.xml,OPE,MOT,0.4115133232780292,0.35268756733462614,42,328
lil14.xml,CHI,MOT,0.0625,0.2987689283468584,266,1712
lil14.xml,MOT,TOY,0.6266666666666667,0.37777777777777777,37,28
lil15.xml,MOT,OPE,0.40021706688373354,0.25871794871794873,249,61
lil15.xml,MOT,CHI,0.2715344651578038,0.21856060606060607,4911,887
lil15.xml,OPE,MOT,1.0,0.4393988364576599,46,178
lil15.xml,CHI,MOT,0.08333333333333333,0.3224009473050393,84,445
lil15.xml,CHI,OPE,0.08333333333333333,1.0,5,5
lil15.xml,OPE,CHI,0.09166666666666667,0.10555555555555556,11,8
lil16.xml,FAT,CHI,0.4047105504069171,0.08333333333333333,286,66
lil16.xml,MOT,FAT,0.3426951253874331,0.28037868993751347,239,172
lil16.xml,CHI,MOT,0.2982142857142857,0.4459909744276751,289,905
lil16.xml,FAT,MOT,0.3191514325028257,0.4403951817413355,158,132
lil16.xml,CHI,FAT,0.08333333333333333,0.4019230769230769,39,142
lil16.xml,MOT,CHI,0.34927777783607633,0.10112433862433862,1746,493
lil16.xml,MOT,OPE,0.3044573048479298,0.3677248677248677,320,157
lil16.xml,CHI,OPE,0.08333333333333333,0.5625,18,28
lil16.xml,OPE,MOT,0.4998093681917212,0.3516346153846154,104,147
lil16.xml,OPE,CHI,0.3347222222222222,0.14166666666666666,54,58
lil17.xml,CHI,MOT,0.2963897333923285,0.28626578246315143,1132,3712
lil17.xml,OP1,MOT,0.24243843763074532,0.3082702806056931,157,298
lil17.xml,OP1,CHI,0.6875,0.21666666666666667,55,20
lil17.xml,MOT,OP1,0.2970945463205525,0.2997863247863248,48,82
lil17.xml,CHI,OP1,NA,1.0,6,11
lil17.xml,MOT,CHI,0.383242924895174,NA,168,23
lil17.xml,MOT,ENV,1.0,NA,4,1
lil18.xml,MOT,CHI,0.2998177144536837,0.3395503157403312,4080,807
lil18.xml,MOT,OPE,0.5408656672545561,0.45689386865857456,217,158
lil18.xml,CHI,OPE,NA,0.7153846153846154,8,29
lil18.xml,OPE,MOT,0.40231729055258464,0.3660433897424848,214,231
lil18.xml,CHI,MOT,0.30257936507936506,0.29257647519810265,89,358
lil18.xml,OPE,CHI,0.7777777777777777,NA,84,19
lil18.xml,ENV,CHI,NA,NA,1,1
lil19.xml,CHI,MOT,0.4091269841269842,0.2725533114684057,280,1071
lil19.xml,FAT,MOT,0.3273809523809524,0.251397819586674,80,161
lil19.xml,CHI,FAT,0.07008547008547007,0.525,16,16
lil19.xml,MOT,CHI,0.286808117207892,0.20173275118128056,2685,555
lil19.xml,MOT,FAT,0.4305194805194805,0.08846153846153847,74,18
lil19.xml,FAT,CHI,NA,0.08333333333333333,12,7
lil19.xml,OPE,CHI,0.5415811965811965,0.06296296296296296,104,40
lil19.xml,CHI,OPE,0.061710858585858584,0.09722222222222221,27,40
lil19.xml,OPE,MOT,0.38569858316133465,0.39416399572649574,308,307
lil19.xml,MOT,OPE,0.3851655977804874,0.48750887435842183,364,343
lil19.xml,TOY,MOT,NA,0.14166666666666666,4,7
lil20.xml,CHI,MOT,0.23390308652143266,0.3709570079363445,793,3223
lil20.xml,OPE,MOT,0.18746756715506716,0.6188374039309867,121,376
lil20.xml,OPE,CHI,0.6666666666666666,0.5364583333333334,34,33
lil20.xml,MOT,OPE,0.5211228354978354,0.6226851851851852,426,164
lil20.xml,MOT,CHI,0.3930207132195919,0.0898148148148148,1608,382
lil20.xml,CHI,OPE,0.08712121212121213,0.47916666666666663,20,40
lil21.xml,CHI,MOT,0.35926918104519906,0.39548420424937214,483,1896
lil21.xml,OPE,MOT,0.5494444444444444,0.35727972468976965,194,298
lil21.xml,OPE,CHI,0.763888888888889,0.29538690476190477,76,63
lil21.xml,MOT,CHI,0.36432208407499045,0.24532120178671898,2360,687
lil21.xml,MOT,OPE,0.39552472137998457,0.3671366512275603,614,226
lil21.xml,CHI,OPE,0.35119047619047616,0.44338235294117645,67,102
lil22.xml,MOT,OPE,0.3606570512820513,0.2710714285714285,125,74
lil22.xml,CHI,OPE,0.3833333333333333,0.53125,13,32
lil22.xml,MOT,CHI,0.324456856578351,0.315125421483553,1569,372
lil22.xml,OPE,MOT,0.38578431372549016,0.4060897435897436,76,140
lil22.xml,CHI,MOT,0.2862379688666453,0.3680643001428135,670,2621
lil22.xml,OPE,CHI,0.6875,0.2975980392156863,53,29
lil22.xml,FAT,MOT,0.5155844155844155,0.34201468086556996,174,498
lil22.xml,CHI,FAT,0.2777777777777778,0.5785714285714286,62,88
lil22.xml,FAT,OPE,1.0,0.25888888888888884,19,57
lil22.xml,FAT,CHI,0.4871031746031746,0.10535714285714284,111,81
lil22.xml,MOT,FAT,0.4556068746770833,0.4026375534188035,302,202
lil22.xml,OPE,FAT,0.3833333333333333,0.07142857142857142,30,23
lil23.xml,MOT,CHI,0.32332343883100423,0.24230303819907098,2977,725
lil23.xml,MOT,OPE,0.39948018022998666,0.08333333333333333,438,32
lil23.xml,CHI,OPE,0.047619047619047616,0.29836309523809523,36,20
lil23.xml,CHI,MOT,0.23391233766233763,0.34229733894067293,257,1881
lil23.xml,OPE,CHI,1.0,NA,14,4
lil23.xml,OPE,MOT,0.44080687830687837,0.446107285010658,90,509
lil24.xml,CHI,MOT,0.2779651045205691,0.28067440560199924,786,3291
lil24.xml,OPE,MOT,0.40535714285714286,0.3281626650122126,101,292
lil24.xml,OPE,CHI,0.6499999999999999,0.11507936507936507,39,49
lil24.xml,MOT,CHI,0.3499544236742556,0.4662427849927849,1345,458
lil24.xml,MOT,OPE,0.4847672803095596,0.5072242572242573,172,107
lil24.xml,CHI,OPE,0.10267857142857142,0.4585714285714285,18,36
lil24.xml,AD1,MOT,NA,1.0,1,3
lil25.xml,CHI,OPE,0.6,0.40873015873015867,43,36
lil25.xml,MOT,CHI,0.3786949233262312,0.3571918767507003,1667,402
lil25.xml,MOT,OPE,0.40638849094731444,0.34805972894208187,438,110
lil25.xml,OPE,MOT,0.7371794871794871,0.40972898649969475,65,423
lil25.xml,CHI,MOT,0.35209805970455055,0.35328220586204506,490,3908
lil25.xml,OPE,CHI,NA,NA,11,7
lil26.xml,MOT,CHI,0.32234120188377163,0.35784624066857157,1415,487
lil26.xml,OPE,MOT,0.5458333333333334,0.39834201586867557,81,315
lil26.xml,CHI,MOT,0.30372466265705594,0.2846576779715949,803,3214
lil26.xml,CHI,OPE,0.25580357142857146,0.255,117,88
lil26.xml,OPE,CHI,0.49068627450980395,0.3047699849170437,79,68
lil26.xml,MOT,OPE,0.4714306599832915,0.44666666666666677,292,97
lil27.xml,MOT,OPE,0.4552553258145363,0.640625,340,96
lil27.xml,MOT,CHI,0.27880572472005666,0.31768349744510727,3297,924
lil27.xml,CHI,MOT,0.2514263088276246,0.29907815944529575,271,1769
lil27.xml,ENV,CHI,NA,NA,1,2
lil27.xml,MOT,ENV,0.4844717374129138,NA,30,3
lil27.xml,CHI,OPE,0.06666666666666667,0.07916666666666666,16,27
lil27.xml,OPE,CHI,0.5416666666666666,0.125,45,26
lil27.xml,OPE,MOT,1.0,0.07692307692307693,17,32
lil27.xml,MOT,FAT,NA,1.0,2,6
lil27.xml,FRI,MOT,1.0,0.08333333333333333,5,9
lil27.xml,CHI,FRI,NA,0.15555555555555556,6,6
lil27.xml,FRI,CHI,NA,NA,1,2
lil28.xml,CHI,MOT,0.3425707462472168,0.38428983551962603,644,2157
lil28.xml,OPE,MOT,0.50503663003663,0.36815082745013544,73,232
lil28.xml,OPE,CHI,0.5357142857142857,NA,18,18
lil28.xml,MOT,CHI,0.2963229390439264,0.5193754600662495,1896,349
lil28.xml,CHI,OPE,1.0,0.4584001068376069,42,53
lil28.xml,MOT,OPE,0.39193959635136105,0.08333333333333333,182,50
lil29.xml,MOT,CHI,0.31036130539528284,0.5788742348791369,1952,493
lil29.xml,MOT,OPE,0.2820456672371466,0.4552808302808303,233,111
lil29.xml,CHI,OPE,0.5416666666666666,0.3888888888888889,25,59
lil29.xml,CHI,MOT,0.1886904761904762,0.29981206378624065,423,1875
lil29.xml,OPE,CHI,0.06936331212647003,0.05277777777777778,77,35
lil29.xml,OPE,MOT,0.05756578947368421,0.44335317460317464,22,64
lil30.xml,MOT,CHI,0.3179429309090731,0.4513898956740978,5114,1462
lil31.xml,MOT,CHI,0.3500939456683138,0.29161010576746205,2074,616
lil31.xml,MOT,OPE,0.3688760857878504,0.386391223155929,317,80
lil31.xml,OPE,CHI,0.17662820113800506,0.2275721963221963,85,45
lil31.xml,CHI,MOT,0.2772265112338641,0.3380803519402054,393,1429
lil31.xml,OPE,MOT,0.532125350140056,0.45412750626566417,118,209
lil31.xml,CHI,OPE,1.0,0.16666666666666666,18,10
lil32.xml,MOT,CHI,0.28274285984155334,0.26889504887956894,6879,1187
lil32.xml,MOT,OPE,0.3767195767195766,NA,42,4
lil32.xml,MOT,FAT,1.0,NA,7,3
lil32.xml,FAT,OPE,0.5833333333333334,1.0,5,5
lil33.xml,MOT,CHI,0.39260243858707133,0.3252059977631015,1933,539
lil33.xml,OPE,CHI,NA,0.0625,20,26
lil33.xml,MOT,OPE,0.35274866575418046,0.5410110722610723,125,70
lil33.xml,CHI,MOT,0.3476475407976955,0.3181169674913935,601,1515
lil33.xml,OPE,MOT,0.5,0.4061838230568881,40,150
lil33.xml,CHI,OPE,NA,1.0,35,37
lil34.xml,MOT,OPE,0.5733333333333335,0.2,39,32
